OTU_ID	SRR13801490	SRR13801485	SRR13801484	SRR13801483	SRR13801481	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
OTU9079	0	0	0	0	0	Fungi;Basidiomycota;Atractiellomycetes;Atractiellales;Hoehnelomycetaceae;Atractiella;Atractiella_rhizophila	Atractiella	13	Pathotroph-Saprotroph	Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	"As root_pathogen (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU10283	0	1	0	0	0	Fungi;Basidiomycota;Atractiellomycetes;Atractiellales;Hoehnelomycetaceae;Atractiella;Atractiella_rhizophila	Atractiella	13	Pathotroph-Saprotroph	Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	"As root_pathogen (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU8223	0	1	0	0	0	Fungi;Basidiomycota;Atractiellomycetes;Atractiellales;Hoehnelomycetaceae;Atractiella;Atractiella_rhizophila	Atractiella	13	Pathotroph-Saprotroph	Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	"As root_pathogen (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU182	29	564	70	9	7	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Codinaea;uncl_Codinaea	Codinaea	13	Pathotroph-Saprotroph	Plant Pathogen-|Wood Saprotroph|	Microfungus	NULL	Probable	"As root_pathogen (Põlme et al. 2020); Decay wood, roots (Põlme et al. 2020); Root rot"	"b'Hughes SJ, Kendrick WB. 1968. New Zealand Journal of Botany 6323-375 ((http://doi.org/10.1080/0028825X.1968.10428818)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU195	0	0	0	0	0	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Codinaea;uncl_Codinaea	Codinaea	13	Pathotroph-Saprotroph	Plant Pathogen-|Wood Saprotroph|	Microfungus	NULL	Probable	"As root_pathogen (Põlme et al. 2020); Decay wood, roots (Põlme et al. 2020); Root rot"	"b'Hughes SJ, Kendrick WB. 1968. New Zealand Journal of Botany 6323-375 ((http://doi.org/10.1080/0028825X.1968.10428818)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU5300	0	0	0	0	0	Fungi;Entorrhizomycota;Entorrhizomycetes;Entorrhizales;Entorrhizaceae;Entorrhiza;uncl_Entorrhiza	Entorrhiza	13	Pathotroph	|Plant Pathogen|	Smut	NULL	Probable	"As root_pathogen (Põlme et al. 2020); Host - Juncaceae, Cyperaceae (Põlme et al. 2020)"	"b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU9684	0	0	0	0	0	Fungi;Entorrhizomycota;Entorrhizomycetes;Entorrhizales;Entorrhizaceae;Entorrhiza;uncl_Entorrhiza	Entorrhiza	13	Pathotroph	|Plant Pathogen|	Smut	NULL	Probable	"As root_pathogen (Põlme et al. 2020); Host - Juncaceae, Cyperaceae (Põlme et al. 2020)"	"b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU3524	0	2	0	0	0	Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Dichotomopilus;uncl_Dichotomopilus	Dichotomopilus	13	Saprotroph	|Undefined Saprotroph|	Microfungus	NULL	Possible	As soil_saprotroph (Põlme et al. 2020)	"b'Wang XW, et al. 2016. Studies in Mycology 84:145-224 ((http://doi.org/10.1016/j.simyco.2016.11.005)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU1317	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Phallales;Phallaceae;Phallus;Phallus_rubicundus	Phallus	13	Saprotroph	Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Phalloid	White Rot	Probable	"As soil_saprotroph (Põlme et al. 2020); Common name - stinkhorn; Decay soil (Põlme et al. 2020); Saprobic, on soil or decaying wood, with spores dispersed by insects that are attracted to the fruit bodies by their distictive foetid smell (Cannon & Kirk 2007)"	"b'Dix NJ, Cairney JWG. 1985. Transactions of the British Mycological Society 85:514-520 ((https://doi.org/10.1016/S0007-1536(85)80049-8)); Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU1359	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Phallales;Phallaceae;Phallus;Phallus_hadriani	Phallus	13	Saprotroph	Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Phalloid	White Rot	Probable	"As soil_saprotroph (Põlme et al. 2020); Common name - stinkhorn; Decay soil (Põlme et al. 2020); Saprobic, on soil or decaying wood, with spores dispersed by insects that are attracted to the fruit bodies by their distictive foetid smell (Cannon & Kirk 2007)"	"b'Dix NJ, Cairney JWG. 1985. Transactions of the British Mycological Society 85:514-520 ((https://doi.org/10.1016/S0007-1536(85)80049-8)); Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU1364	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Phallales;Phallaceae;Phallus;Phallus_rubicundus	Phallus	13	Saprotroph	Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Phalloid	White Rot	Probable	"As soil_saprotroph (Põlme et al. 2020); Common name - stinkhorn; Decay soil (Põlme et al. 2020); Saprobic, on soil or decaying wood, with spores dispersed by insects that are attracted to the fruit bodies by their distictive foetid smell (Cannon & Kirk 2007)"	"b'Dix NJ, Cairney JWG. 1985. Transactions of the British Mycological Society 85:514-520 ((https://doi.org/10.1016/S0007-1536(85)80049-8)); Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU10396	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Phallales;Phallaceae;Phallus;uncl_Phallus	Phallus	13	Saprotroph	Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Phalloid	White Rot	Probable	"As soil_saprotroph (Põlme et al. 2020); Common name - stinkhorn; Decay soil (Põlme et al. 2020); Saprobic, on soil or decaying wood, with spores dispersed by insects that are attracted to the fruit bodies by their distictive foetid smell (Cannon & Kirk 2007)"	"b'Dix NJ, Cairney JWG. 1985. Transactions of the British Mycological Society 85:514-520 ((https://doi.org/10.1016/S0007-1536(85)80049-8)); Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU1583	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Phallales;Phallaceae;Phallus;Phallus_hadriani	Phallus	13	Saprotroph	Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Phalloid	White Rot	Probable	"As soil_saprotroph (Põlme et al. 2020); Common name - stinkhorn; Decay soil (Põlme et al. 2020); Saprobic, on soil or decaying wood, with spores dispersed by insects that are attracted to the fruit bodies by their distictive foetid smell (Cannon & Kirk 2007)"	"b'Dix NJ, Cairney JWG. 1985. Transactions of the British Mycological Society 85:514-520 ((https://doi.org/10.1016/S0007-1536(85)80049-8)); Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127 ((http://www.fungaldiversity.org/fdp/sfdp/FD_8_97-127.pdf)); Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU3294	0	0	0	0	0	Fungi;Mucoromycota;Mucoromycetes;Mucorales;Rhizopodaceae;Rhizopus;Rhizopus_arrhizus	Rhizopus	13	Pathotroph-Saprotroph	Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	"As soil_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, soil (Põlme et al. 2020)"	"b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU3040	0	0	0	0	0	Fungi;Mucoromycota;Mucoromycetes;Mucorales;Rhizopodaceae;Rhizopus;Rhizopus_microsporus	Rhizopus	13	Pathotroph-Saprotroph	Plant Pathogen-|Undefined Saprotroph|	Microfungus	NULL	Probable	"As soil_saprotroph (Põlme et al. 2020); Decay leaf, fruit, seed, soil (Põlme et al. 2020)"	"b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU12061	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Dermoloma;uncl_Dermoloma	Dermoloma	13	 Saprotroph-Saprotroph-Symbiotroph	|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Probable	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))'"
OTU615	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU3110	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_byssisedum	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU4079	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU3971	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU4802	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU5894	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU4570	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU6724	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU9605	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU10920	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU8174	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU3161	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU7149	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU4306	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
OTU5607	0	0	0	0	0	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;uncl_Entoloma	Entoloma	13	Pathotroph-Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Agaricoid	NULL	Possible	"As soil_saprotroph (Põlme et al. 2020); Decay roots, soil (Põlme et al. 2020)"	"b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as ECM/not ECM); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x; P\xc3\xb5lme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); sensu stricto)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)) ((as ECM/not ECM))'"
