"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU2717",19,12.166,9,15,"Generalists"
"OTU26829",12,8.362,5.475,11,"Generalists"
"OTU5580",12,9.524,7,12,"NS"
"OTU1190",6,5.932,4,8,"NS"
"OTU1410",3,7.99,5,10,"Specialists"
"OTU9192",11,8.724,6,11,"NS"
"OTU7222",2,1.908,1,2,"NS"
"OTU6843",4,3.466,2,4,"NS"
"OTU35387",6,5.338,4,7,"NS"
"OTU6319",23,27.806,23,33,"NS"
"OTU6471",5,6.396,4,9,"NS"
"OTU1976",18,12.996,10,17,"Generalists"
"OTU827",39,29.922,24,36,"Generalists"
"OTU1106",26,17.814,13,23,"Generalists"
"OTU8062",2,1.894,1,2,"NS"
"OTU446",3,2.728,2,3,"NS"
"OTU9470",17,10.534,8,14,"Generalists"
"OTU5477",3,2.702,2,3,"NS"
"OTU6854",3,2.682,2,3,"NS"
"OTU64",4,4.144,3,5,"NS"
"OTU1956",19,14.722,11,19,"NS"
"OTU98101",2,4.15,3,5,"Specialists"
"OTU15297",3,2.67,2,3,"NS"
"OTU3216",23,17.702,14,22,"Generalists"
"OTU11889",6,7.502,5,10,"NS"
"OTU45621",2,1.888,1,2,"NS"
"OTU72101",9,11.316,8,15,"NS"
"OTU98553",6,6.95,5,9,"NS"
"OTU10175",2,1.896,1,2,"NS"
"OTU467",28,24.422,20,29,"NS"
"OTU243",6,12.356,9,16,"Specialists"
"OTU380",29,26.486,21,32,"NS"
"OTU100",12,61.56,56,67,"Specialists"
"OTU2126",2,2.708,2,3,"NS"
"OTU18113",6,6.48,4,9,"NS"
"OTU3725",32,22.07,17,27,"Generalists"
"OTU1115",67,38.462,33,45,"Generalists"
"OTU2739",30,19.14,15,24,"Generalists"
"OTU721",2,2.708,2,3,"NS"
"OTU11036",3,2.724,2,3,"NS"
"OTU9193",2,1.898,1,2,"NS"
"OTU730",20,24.074,19,29,"NS"
"OTU12162",5,4.814,3,6,"NS"
"OTU25704",16,48.364,42,54.525,"Specialists"
"OTU4626",16,26.13,21,31,"Specialists"
"OTU10120",17,12.754,9,16,"Generalists"
"OTU24606",7,5.908,4,8,"NS"
"OTU11316",24,15.168,11,19.525,"Generalists"
"OTU4416",19,14.594,11,18,"Generalists"
"OTU2093",36,21.542,17,26,"Generalists"
"OTU32314",3,2.71,2,3,"NS"
"OTU1043",12,36.196,30,42,"Specialists"
"OTU3214",5,4.734,3,6,"NS"
"OTU1561",16,19.976,16,25,"NS"
"OTU234",45,61.812,55.475,67,"Specialists"
"OTU7790",10,8.34,6,11,"NS"
"OTU5234",18,14.592,11,19,"NS"
"OTU6223",8,10.232,7,13,"NS"
"OTU40826",2,1.884,1,2,"NS"
"OTU3936",26,18.444,14,23,"Generalists"
"OTU4036",24,24.398,20,29.525,"NS"
"OTU2623",17,11.106,8,14,"Generalists"
"OTU24946",11,16.42,13,21,"Specialists"
"OTU57867",33,29.884,25,35,"NS"
"OTU33510",2,1.884,1,2,"NS"
"OTU7392",2,1.918,1,2,"NS"
"OTU63943",1,1.888,1,2,"NS"
"OTU13060",11,8.704,6,11,"NS"
"OTU5298",2,1.904,1,2,"NS"
"OTU3924",14,12.136,9,16,"NS"
"OTU4443",2,11.21,8,14.525,"Specialists"
"OTU4621",22,14.124,10,18,"Generalists"
"OTU6350",2,2.728,2,3,"NS"
"OTU2054",4,4.11,3,5,"NS"
"OTU13421",16,11.026,8,14,"Generalists"
"OTU57498",11,10.288,7,13,"NS"
"OTU54401",2,1.9,1,2,"NS"
"OTU42412",8,6.474,4,8,"NS"
"OTU2682",39,29.762,24,35,"Generalists"
"OTU47",75,58.258,52,65,"Generalists"
"OTU3856",18,18.006,13.475,23,"NS"
"OTU5118",1,1.876,1,2,"NS"
"OTU5790",7,7.816,5,10,"NS"
"OTU9865",2,2.734,2,3,"NS"
"OTU10413",5,4.746,3,6,"NS"
"OTU1655",25,18.814,14.475,23,"Generalists"
"OTU10513",3,2.716,2,3,"NS"
"OTU72469",9,8.362,6,11,"NS"
"OTU4512",9,12.034,9,15.525,"NS"
"OTU13468",7,6.94,5,9,"NS"
"OTU279",13,18.296,14,23,"Specialists"
"OTU68504",35,18.478,14,23,"Generalists"
"OTU2659",37,19.738,16,24,"Generalists"
"OTU6867",4,3.504,2,4,"NS"
"OTU20951",10,12.27,9,15,"NS"
"OTU10861",15,10.96,8,14,"Generalists"
"OTU2908",3,3.434,2,4,"NS"
"OTU9246",15,20.882,17,25.525,"Specialists"
"OTU57119",8,8.652,6,11,"NS"
"OTU4963",65,46.58,41,53,"Generalists"
"OTU11063",2,1.892,1,2,"NS"
"OTU2575",12,10.458,7,13,"NS"
"OTU9309",2,1.928,1,2,"NS"
"OTU789",12,13.778,10,17,"NS"
"OTU7833",14,10.878,8,14,"NS"
"OTU87607",11,8.646,6,11,"NS"
"OTU5969",12,12.96,10,16,"NS"
"OTU10374",2,1.908,1,2,"NS"
"OTU14921",2,11.23,8,14.525,"Specialists"
"OTU9088",19,14.804,11,19,"NS"
"OTU9435",2,1.886,1,2,"NS"
"OTU10169",1,1.894,1,2,"NS"
"OTU3653",12,9.966,7,13,"NS"
"OTU6817",8,8.416,6,11,"NS"
"OTU6423",2,3.45,2,4,"NS"
"OTU15694",2,2.696,2,3,"NS"
"OTU34265",2,1.9,1,2,"NS"
"OTU4156",8,10.932,8,14,"NS"
"OTU13440",4,26.434,21,32,"Specialists"
"OTU2590",2,1.906,1,2,"NS"
"OTU1309",10,9.076,6,12,"NS"
"OTU1839",8,13.466,10,17,"Specialists"
"OTU14451",11,13.508,10,17,"NS"
"OTU9220",18,14.424,10.475,18,"NS"
"OTU30844",36,23.604,19,29,"Generalists"
"OTU988",7,6.88,5,9,"NS"
"OTU13979",18,16.136,13,20,"NS"
"OTU11263",9,6.91,5,9,"NS"
"OTU88651",5,4.086,3,5,"NS"
"OTU22021",10,9.774,7,13,"NS"
"OTU23367",4,5.466,3,7,"NS"
"OTU4537",10,6.866,5,9,"Generalists"
"OTU1545",2,5.38,3,7,"Specialists"
"OTU8080",12,11.42,9,14.525,"NS"
"OTU8154",29,17.916,14,22,"Generalists"
"OTU8351",8,7.51,5,10,"NS"
"OTU11390",32,22.09,17.475,27,"Generalists"
"OTU17290",14,11.526,8,15,"NS"
"OTU18629",5,4.748,3,6,"NS"
"OTU39742",2,1.878,1,2,"NS"
"OTU3901",5,5.414,4,7,"NS"
"OTU7698",19,18.236,14,23,"NS"
"OTU141",15,19.034,15,23,"NS"
"OTU29082",4,3.462,2,4,"NS"
"OTU30077",2,1.906,1,2,"NS"
"OTU6621",20,17.234,13,21,"NS"
"OTU1163",16,20.304,16,25,"NS"
"OTU77554",3,3.486,2,4,"NS"
"OTU1756",17,34.032,28.475,40,"Specialists"
"OTU1250",17,14.42,11,18,"NS"
"OTU3041",3,6.534,4,8,"Specialists"
"OTU91292",3,2.734,2,3,"NS"
"OTU1760",20,11.39,8,14,"Generalists"
"OTU100459",11,23.41,19,28,"Specialists"
"OTU2317",16,40.88,35,47,"Specialists"
"OTU2582",5,5.968,4,8,"NS"
"OTU5272",3,2.752,2,3,"NS"
"OTU13025",4,3.444,2,4,"NS"
"OTU45759",1,1.922,1,2,"NS"
"OTU15585",5,14.536,11,18,"Specialists"
"OTU26743",4,4.684,3,6,"NS"
"OTU13391",22,23.47,19,29,"NS"
"OTU3286",31,24.736,20,30,"Generalists"
"OTU3977",22,17.122,13,21,"Generalists"
"OTU491",32,30.274,25,36,"NS"
"OTU72561",6,6.41,4,8,"NS"
"OTU10916",5,6.066,4,8,"NS"
"OTU3436",1,1.892,1,2,"NS"
"OTU9897",23,17.302,13,21.525,"Generalists"
"OTU1864",1,2.694,2,3,"Specialists"
"OTU6161",5,4.74,3,6,"NS"
"OTU1156",47,38.54,32,45,"Generalists"
"OTU6759",9,7.824,5,10,"NS"
"OTU6426",17,14.018,11,18,"NS"
"OTU121",34,26.92,22,32,"Generalists"
"OTU2280",10,16.606,12,21,"Specialists"
"OTU3876",18,38.474,33,44,"Specialists"
"OTU4341",42,45.988,39,53,"NS"
"OTU4506",2,1.906,1,2,"NS"
"OTU9267",5,7.96,5.475,11,"Specialists"
"OTU72372",3,2.716,2,3,"NS"
"OTU5158",38,20.1,16,25,"Generalists"
"OTU7798",2,1.9,1,2,"NS"
"OTU2679",3,5.964,4,8,"Specialists"
"OTU3527",32,25.754,21,30.525,"Generalists"
"OTU3115",6,7,5,9,"NS"
"OTU3962",7,6.978,5,9,"NS"
"OTU10832",11,8.736,6,11,"NS"
"OTU14230",9,6.466,4,9,"NS"
"OTU5164",2,2.718,2,3,"NS"
"OTU831",10,7.828,5,10,"NS"
"OTU4934",3,2.708,2,3,"NS"
"OTU34869",2,1.92,1,2,"NS"
"OTU2613",13,13.462,10,17,"NS"
"OTU1184",6,5.938,4,8,"NS"
"OTU7443",19,13.764,10,18,"Generalists"
"OTU2384",40,25.928,20.475,31,"Generalists"
"OTU15062",2,1.884,1,2,"NS"
"OTU7259",6,4.774,3,6,"NS"
"OTU21751",12,7.902,5,11,"Generalists"
"OTU4457",1,2.72,2,3,"Specialists"
"OTU14671",3,2.73,2,3,"NS"
"OTU19883",12,12.14,9,16,"NS"
"OTU5574",6,5.794,4,8,"NS"
"OTU104",12,51.978,45,59,"Specialists"
"OTU50730",2,1.91,1,2,"NS"
"OTU1137",31,34.976,30,41,"NS"
"OTU15749",9,7.5,5,10,"NS"
"OTU9667",17,16.428,13,21,"NS"
"OTU7632",4,4.126,3,5,"NS"
"OTU51615",2,3.42,2,4,"NS"
"OTU31345",18,14.63,11,18,"NS"
"OTU3161",17,19.772,15,25,"NS"
"OTU83585",10,8.234,5,11,"NS"
"OTU4350",4,4.778,3,6,"NS"
"OTU16270",6,4.77,3,6,"NS"
"OTU11057",2,1.906,1,2,"NS"
"OTU9573",5,5.324,4,7,"NS"
"OTU7141",15,10.53,8,14,"Generalists"
"OTU19593",5,4.094,3,5,"NS"
"OTU17171",5,5.93,4,8,"NS"
"OTU15810",1,1.896,1,2,"NS"
"OTU949",21,20.662,16,25,"NS"
"OTU11409",2,1.898,1,2,"NS"
"OTU67574",2,1.934,1,2,"NS"
"OTU81681",4,3.456,2,4,"NS"
"OTU43743",3,2.73,2,3,"NS"
"OTU7746",4,3.43,2,4,"NS"
"OTU2108",5,7.016,5,9,"NS"
"OTU1946",2,1.906,1,2,"NS"
"OTU4842",14,12.084,9,15,"NS"
"OTU18914",1,2.684,1.475,3,"Specialists"
"OTU1586",4,4.76,3,6,"NS"
"OTU48129",1,1.89,1,2,"NS"
"OTU3506",13,9.946,7,13,"NS"
"OTU4535",4,3.448,2,4,"NS"
"OTU133",2,1.91,1,2,"NS"
"OTU2824",2,1.918,1,2,"NS"
"OTU291",21,20.402,16,25,"NS"
"OTU3978",29,16.498,12.475,21,"Generalists"
"OTU11993",4,3.42,2,4,"NS"
"OTU21604",16,12.47,9,16,"NS"
"OTU1515",7,13.894,11,18,"Specialists"
"OTU6900",26,23.588,19,29,"NS"
"OTU14524",3,3.436,2,4,"NS"
"OTU4415",9,7.838,5,10,"NS"
"OTU20943",11,9.156,6,12,"NS"
"OTU583",1,1.9,1,2,"NS"
"OTU2631",18,12.732,9,16,"Generalists"
"OTU3230",1,1.896,1,2,"NS"
"OTU455",2,1.88,1,2,"NS"
"OTU24289",3,4.162,3,5,"NS"
"OTU9027",9,9.1,6,12,"NS"
"OTU3051",2,6.446,5,8,"Specialists"
"OTU7004",4,4.11,2,5,"NS"
"OTU663",45,36.446,30,42.525,"Generalists"
"OTU12732",5,8.358,6,11,"Specialists"
"OTU8146",2,1.912,1,2,"NS"
"OTU17550",8,5.894,4,8,"NS"
"OTU4913",3,2.724,2,3,"NS"
"OTU6989",6,15.198,11,19,"Specialists"
"OTU1870",7,9.08,6,12,"NS"
"OTU3319",21,14.788,11,19,"Generalists"
"OTU8896",2,1.896,1,2,"NS"
"OTU3258",3,6.53,5,8,"Specialists"
"OTU4730",16,16.002,12,20,"NS"
"OTU58323",10,9.108,6,12,"NS"
"OTU20925",9,9.826,7,13,"NS"
"OTU6295",17,12.24,9,16,"Generalists"
"OTU6697",10,7.812,5,10,"NS"
"OTU75604",2,1.904,1,2,"NS"
"OTU6470",35,22.056,17,27,"Generalists"
"OTU17105",2,2.69,1,3,"NS"
"OTU4841",2,1.914,1,2,"NS"
"OTU7190",2,2.692,2,3,"NS"
"OTU21333",3,2.702,2,3,"NS"
"OTU47781",8,5.93,4,8,"NS"
"OTU11933",2,1.89,1,2,"NS"
"OTU261",13,10.306,7,13,"NS"
"OTU1842",16,19.052,14.475,24,"NS"
"OTU24179",23,15.258,11,19,"Generalists"
"OTU27106",27,16.454,13,20,"Generalists"
"OTU3100",31,22.884,18,28,"Generalists"
"OTU1463",7,8.35,6,11,"NS"
"OTU4545",6,9.986,7,13,"Specialists"
"OTU2913",19,16.34,12,20,"NS"
"OTU1661",19,13.432,10,17,"Generalists"
"OTU10152",2,2.732,2,3,"NS"
"OTU13188",1,1.886,1,2,"NS"
"OTU8198",1,1.902,1,2,"NS"
"OTU45316",8,6.518,4,8.52499999999998,"NS"
"OTU2321",2,1.892,1,2,"NS"
"OTU481",22,48.324,42,54.525,"Specialists"
"OTU1217",11,7.978,5.475,10,"Generalists"
"OTU1906",2,3.464,2,4,"NS"
"OTU1902",4,4.758,3,6,"NS"
"OTU504",10,10.856,8,14,"NS"
"OTU8899",10,7.744,5,10,"NS"
"OTU17545",2,1.886,1,2,"NS"
"OTU3785",5,5.292,3,7,"NS"
"OTU348",20,51.87,46,59,"Specialists"
"OTU17176",4,4.08,3,5,"NS"
"OTU4872",22,17.95,14,22,"NS"
"OTU6352",3,2.704,2,3,"NS"
"OTU84539",2,1.878,1,2,"NS"
"OTU2941",22,13.708,10,17,"Generalists"
"OTU25787",3,2.696,2,3,"NS"
"OTU30311",16,14.468,11,18,"NS"
"OTU15183",8,7.834,6,10,"NS"
"OTU5213",4,4.154,3,5,"NS"
"OTU55748",19,16.082,12,20,"NS"
"OTU26388",14,11.482,8,15,"NS"
"OTU2489",11,12.102,9,16,"NS"
"OTU1126",15,14.126,11,18,"NS"
"OTU16725",3,3.474,2,4,"NS"
"OTU19541",4,3.468,2,4,"NS"
"OTU6191",3,7.378,5,10,"Specialists"
"OTU12527",4,5.446,4,7,"NS"
"OTU1866",29,19.04,15,23,"Generalists"
"OTU3410",26,15.996,12,20,"Generalists"
"OTU9808",2,1.886,1,2,"NS"
"OTU7756",2,1.924,1,2,"NS"
"OTU1574",4,4.122,3,5,"NS"
"OTU5935",5,10.22,7,13,"Specialists"
"OTU50327",13,17.212,13,21,"NS"
"OTU1542",3,3.474,2,4,"NS"
"OTU3117",3,3.468,2,4,"NS"
"OTU103",10,9.502,7,12,"NS"
"OTU15778",2,1.896,1,2,"NS"
"OTU46050",5,4.764,3,6,"NS"
"OTU12762",3,2.722,2,3,"NS"
"OTU21659",25,16.964,13,21,"Generalists"
"OTU17710",3,2.698,2,3,"NS"
"OTU2377",27,20.358,15.475,25,"Generalists"
"OTU6466",21,12.368,9,16,"Generalists"
"OTU18651",2,1.886,1,2,"NS"
"OTU3798",2,3.452,2,4,"NS"
"OTU6392",2,1.92,1,2,"NS"
"OTU2786",19,11.14,8,14,"Generalists"
"OTU23523",3,2.73,2,3,"NS"
"OTU1379",4,4.844,3,6,"NS"
"OTU70",21,20.12,16,25,"NS"
"OTU54573",5,4.168,3,5,"NS"
"OTU223",12,30.456,26,36,"Specialists"
"OTU22259",10,7.924,6,10,"NS"
"OTU1680",42,24.456,20,30,"Generalists"
"OTU351",16,10.686,8,14,"Generalists"
"OTU9292",5,4.206,3,5,"NS"
"OTU67025",4,3.472,2,4,"NS"
"OTU61156",10,10.334,8,13,"NS"
"OTU1615",7,5.398,4,7,"NS"
"OTU68782",11,7.33,5,10,"Generalists"
"OTU25546",9,7.898,5,10,"NS"
"OTU57600",2,2.726,2,3,"NS"
"OTU5939",5,4.098,3,5,"NS"
"OTU3988",15,20.056,15,25,"NS"
"OTU8521",7,6.968,5,9,"NS"
"OTU59520",6,23.634,19,29,"Specialists"
"OTU10547",4,3.438,2,4,"NS"
"OTU1583",1,3.512,2,4,"Specialists"
"OTU13419",2,3.452,2,4,"NS"
"OTU1732",10,14.518,11,18,"Specialists"
"OTU88116",4,3.452,2,4,"NS"
"OTU31986",6,6.942,5,9,"NS"
"OTU12962",5,4.182,3,5,"NS"
"OTU6105",5,4.14,3,5,"NS"
"OTU75854",22,47.198,41,53,"Specialists"
"OTU6076",8,18.896,14,24,"Specialists"
"OTU3525",2,5.374,3,7,"Specialists"
"OTU6116",3,6.412,5,8,"Specialists"
"OTU27534",4,3.494,2,4,"NS"
"OTU18609",15,11.54,8,15,"NS"
"OTU3532",15,9.406,7,12,"Generalists"
"OTU754",4,5.46,4,7,"NS"
"OTU17255",15,10.526,8,13,"Generalists"
"OTU4306",1,1.906,1,2,"NS"
"OTU173",6,5.96,4,8,"NS"
"OTU14429",36,23.366,19,28,"Generalists"
"OTU386",8,20.936,16,26,"Specialists"
"OTU9724",3,2.694,2,3,"NS"
"OTU3855",3,2.708,2,3,"NS"
"OTU8395",6,5.994,4,8,"NS"
"OTU4852",6,8.318,6,11,"NS"
"OTU765",41,25.418,21,31,"Generalists"
"OTU47944",2,1.9,1,2,"NS"
"OTU14954",3,2.698,2,3,"NS"
"OTU33397",9,7.446,5,10,"NS"
"OTU625",2,2.722,2,3,"NS"
"OTU12156",14,16.144,12,20,"NS"
"OTU2144",4,3.48,2,4,"NS"
"OTU9582",18,10.574,8,13,"Generalists"
"OTU71638",17,23.3,19,28,"Specialists"
"OTU1008",11,20.328,16,25,"Specialists"
"OTU1135",1,4.822,3,6,"Specialists"
"OTU9085",18,11.962,9,15,"Generalists"
"OTU6988",15,11.482,8,15,"NS"
"OTU30666",5,8.294,6,11,"Specialists"
"OTU13981",3,3.478,2,4,"NS"
"OTU2640",20,15.922,12,20,"NS"
"OTU52749",5,5.896,4,8,"NS"
"OTU11218",24,15.468,11,19,"Generalists"
"OTU1558",5,4.794,3,6,"NS"
"OTU2747",2,2.71,2,3,"NS"
"OTU10852",7,6.444,4,8,"NS"
"OTU1418",1,2.678,2,3,"Specialists"
"OTU2841",10,10.184,7,13,"NS"
"OTU5215",18,12.67,9,16,"Generalists"
"OTU292",17,46.09,40,53,"Specialists"
"OTU110",17,14.096,11,18,"NS"
"OTU33378",2,1.924,1,2,"NS"
"OTU823",10,25.624,21,31,"Specialists"
"OTU7456",2,1.904,1,2,"NS"
"OTU5831",9,7.946,5,11,"NS"
"OTU3764",3,3.49,2,4,"NS"
"OTU4709",10,9.854,7,13,"NS"
"OTU9903",5,5.384,4,7,"NS"
"OTU6132",7,5.394,3,7,"NS"
"OTU19690",4,3.42,2,4,"NS"
"OTU7927",2,2.71,2,3,"NS"
"OTU39466",3,2.696,2,3,"NS"
"OTU12843",1,1.878,1,2,"NS"
"OTU7490",2,3.464,2,4,"NS"
"OTU7643",1,1.904,1,2,"NS"
"OTU5605",3,4.134,3,5,"NS"
"OTU69856",4,3.494,2,4,"NS"
"OTU4364",6,6.024,4,8,"NS"
"OTU1796",5,16.38,12,20.525,"Specialists"
"OTU12302",4,3.462,2,4,"NS"
"OTU33947",8,7.48,5,10,"NS"
"OTU9831",7,6.424,4,8,"NS"
"OTU14902",3,2.696,2,3,"NS"
"OTU1292",21,13.962,10.475,17.525,"Generalists"
"OTU28038",4,3.464,2,4,"NS"
"OTU11250",4,3.43,2,4,"NS"
"OTU6530",2,1.918,1,2,"NS"
"OTU7847",2,1.916,1,2,"NS"
"OTU4152",9,7.924,5.475,10,"NS"
"OTU14265",5,12.976,9.475,17,"Specialists"
"OTU2820",2,1.888,1,2,"NS"
"OTU1417",2,3.436,2,4,"NS"
"OTU6890",3,4.102,3,5,"NS"
"OTU6513",2,1.906,1,2,"NS"
"OTU3635",28,21.062,17,26,"Generalists"
"OTU38404",5,4.752,3,6,"NS"
"OTU22173",2,3.494,2,4,"NS"
"OTU56730",3,2.684,2,3,"NS"
"OTU6861",5,5.936,4,8,"NS"
"OTU28376",3,2.676,2,3,"NS"
"OTU578",16,11.856,8,15,"Generalists"
"OTU6226",8,8.706,6,12,"NS"
"OTU11318",2,1.894,1,2,"NS"
"OTU35325",2,1.908,1,2,"NS"
"OTU89333",8,9.192,6.475,12,"NS"
"OTU3845",20,15.756,12,20,"NS"
"OTU85397",3,3.432,2,4,"NS"
"OTU13932",2,3.476,2,4,"NS"
"OTU15989",5,4.15,3,5,"NS"
"OTU41775",16,15.312,12,19,"NS"
"OTU36321",10,36.732,31,42,"Specialists"
"OTU5332",3,4.142,3,5,"NS"
"OTU4882",8,23.952,19,29,"Specialists"
"OTU99033",5,5.454,4,7,"NS"
"OTU12540",6,5.394,3,7,"NS"
"OTU14462",3,2.71,2,3,"NS"
"OTU1247",59,42.678,36.475,49,"Generalists"
"OTU7321",3,3.448,2,4,"NS"
"OTU699",51,43.928,37.475,50,"Generalists"
"OTU83149",4,3.476,2,4,"NS"
"OTU1148",2,2.714,2,3,"NS"
"OTU3849",3,5.936,4,8,"Specialists"
"OTU12482",1,6.432,4,8,"Specialists"
"OTU3803",8,8.394,6,11,"NS"
"OTU10792",26,20.26,16,24,"Generalists"
"OTU47266",3,2.706,2,3,"NS"
"OTU10703",14,11.066,8,14,"NS"
"OTU3016",16,14.062,10,18,"NS"
"OTU8711",7,6.494,4,8,"NS"
"OTU45749",3,2.742,2,3,"NS"
"OTU29170",2,1.912,1,2,"NS"
"OTU10248",44,26.65,21,31,"Generalists"
"OTU10701",3,3.47,2,4,"NS"
"OTU3555",18,15.546,12,20,"NS"
"OTU11919",13,13.852,10,18,"NS"
"OTU2184",19,12.386,9,16,"Generalists"
"OTU29631",22,15.378,12,19,"Generalists"
"OTU3600",5,5.92,4,8,"NS"
"OTU705",8,10.816,8,14,"NS"
"OTU7565",6,4.77,3,6,"NS"
"OTU17197",3,4.162,3,5,"NS"
"OTU1678",23,34.698,29,40,"Specialists"
"OTU26367",24,14.472,11,18,"Generalists"
"OTU40989",13,10.268,7,13,"NS"
"OTU11163",8,8.82,6,12,"NS"
"OTU49384",9,13.876,11,18,"Specialists"
"OTU40580",7,5.38,4,7,"NS"
"OTU4542",4,3.444,2,4,"NS"
"OTU1676",11,9.118,6.475,12,"NS"
"OTU1962",21,22.026,17,27,"NS"
"OTU8891",4,4.152,3,5,"NS"
"OTU73858",3,4.1,2.475,5,"NS"
"OTU12933",4,3.462,2,4,"NS"
"OTU9868",3,2.71,2,3,"NS"
"OTU7127",22,18.576,14,23,"NS"
"OTU19683",1,2.666,2,3,"Specialists"
"OTU11184",2,1.906,1,2,"NS"
"OTU62026",30,28.14,23,33.525,"NS"
"OTU72154",9,6.996,5,9,"NS"
"OTU44650",3,2.698,2,3,"NS"
"OTU4594",27,31.45,25,37,"NS"
"OTU7269",4,4.2,3,5,"NS"
"OTU4942",2,1.882,1,2,"NS"
"OTU9202",7,5.386,3,7,"NS"
"OTU1204",11,12.452,9,16,"NS"
"OTU5794",27,19.1,14,24,"Generalists"
"OTU9915",2,1.886,1,2,"NS"
"OTU17659",13,9.02,6.475,12,"Generalists"
"OTU17357",2,1.89,1,2,"NS"
"OTU8887",11,8.18,5.475,11,"NS"
"OTU7549",19,12.912,10,16,"Generalists"
"OTU77125",8,6.964,5,9,"NS"
"OTU32566",5,5.396,3,7,"NS"
"OTU68357",4,3.454,2,4,"NS"
"OTU5694",12,8.37,6,11,"Generalists"
"OTU7065",3,2.712,2,3,"NS"
"OTU17111",3,2.702,2,3,"NS"
"OTU2186",7,6.912,5,9,"NS"
"OTU936",1,1.898,1,2,"NS"
"OTU85943",15,14.47,11,18,"NS"
"OTU407",27,63.352,57,69,"Specialists"
"OTU17484",2,2.728,2,3,"NS"
"OTU3223",9,9.438,7,12,"NS"
"OTU617",3,2.752,2,3,"NS"
"OTU43587",12,14.38,11,18,"NS"
"OTU2111",31,23.15,18.475,28,"Generalists"
"OTU22512",5,6.354,4,8,"NS"
"OTU16120",32,18.636,15,23,"Generalists"
"OTU3605",4,3.458,2,4,"NS"
"OTU9837",2,3.39,2,4,"NS"
"OTU57025",10,7.406,5,10,"NS"
"OTU23096",15,34.012,29,40,"Specialists"
"OTU6030",10,9.54,7,12,"NS"
"OTU6770",4,4.834,3,6,"NS"
"OTU2909",11,7.834,5,11,"NS"
"OTU3891",4,3.428,2,4,"NS"
"OTU6254",13,9.572,7,12,"Generalists"
"OTU1255",22,15.788,12,20,"Generalists"
"OTU55116",9,6.782,4,9,"NS"
"OTU698",21,30.238,25,36,"Specialists"
"OTU1249",18,17.576,13,22,"NS"
"OTU362",2,14.962,11,19,"Specialists"
"OTU4579",3,2.72,2,3,"NS"
"OTU690",9,7.806,5,10,"NS"
"OTU17629",7,5.424,3.475,7,"NS"
"OTU14711",5,4.116,3,5,"NS"
"OTU56130",5,4.854,3,6,"NS"
"OTU11153",5,4.768,3,6,"NS"
"OTU3221",22,17.612,14,22,"NS"
"OTU2316",12,9.528,7,12.525,"NS"
"OTU2607",13,13.804,10,17,"NS"
"OTU1187",12,23.912,19,29,"Specialists"
"OTU3408",9,6.912,4,9,"NS"
"OTU13587",5,4.194,3,5,"NS"
"OTU61991",6,6.422,4.475,9,"NS"
"OTU377",1,1.906,1,2,"NS"
"OTU9623",8,10.884,8,14,"NS"
"OTU24247",10,7.468,5,10,"NS"
"OTU6151",2,2.702,2,3,"NS"
"OTU1737",2,1.908,1,2,"NS"
"OTU9014",12,8.34,6,11,"Generalists"
"OTU14868",4,4.788,3,6,"NS"
"OTU3834",24,18.192,14,23,"Generalists"
"OTU44982",10,8.26,6,11,"NS"
"OTU8710",7,6.47,4,8,"NS"
"OTU10795",7,5.874,4,8,"NS"
"OTU7144",16,11.382,8,14.525,"Generalists"
"OTU63603",3,2.73,2,3,"NS"
"OTU17933",3,2.7,1.475,3,"NS"
"OTU15775",2,1.924,1,2,"NS"
"OTU4753",16,10.096,7,13,"Generalists"
"OTU8487",4,3.492,2,4,"NS"
"OTU68535",11,10.186,7,13,"NS"
"OTU11322",6,5.418,4,7,"NS"
"OTU3985",7,6.422,4,8,"NS"
"OTU4469",4,3.452,2,4,"NS"
"OTU4059",8,15.688,12,20,"Specialists"
"OTU5721",8,5.922,4,8,"NS"
"OTU8631",10,11.05,8,14,"NS"
"OTU12175",12,8.746,6,11,"Generalists"
"OTU2481",9,10.722,8,14,"NS"
"OTU2562",5,4.736,3,6,"NS"
"OTU23253",5,5.994,4,8,"NS"
"OTU79440",2,1.902,1,2,"NS"
"OTU89498",4,4.122,3,5,"NS"
"OTU5817",19,20.414,16,25,"NS"
"OTU15901",19,11.832,9,15,"Generalists"
"OTU8221",2,1.922,1,2,"NS"
"OTU13550",4,3.442,2,4,"NS"
"OTU28079",3,2.742,2,3,"NS"
"OTU1802",10,7.428,5,10,"NS"
"OTU8149",3,2.738,2,3,"NS"
"OTU18582",16,14.088,11,17,"NS"
"OTU1146",2,1.874,1,2,"NS"
"OTU7331",7,10.242,7,13,"NS"
"OTU915",5,8.274,6,11,"Specialists"
"OTU87585",7,5.356,3.475,7,"NS"
"OTU3826",2,1.908,1,2,"NS"
"OTU8791",2,1.92,1,2,"NS"
"OTU63192",2,3.484,2,4,"NS"
"OTU84016",38,32.922,28,39,"NS"
"OTU4695",10,13.04,10,16,"NS"
"OTU82954",5,5.41,4,7,"NS"
"OTU31999",2,1.898,1,2,"NS"
"OTU5369",4,3.464,2,4,"NS"
"OTU1861",9,6.908,5,9,"NS"
"OTU1141",30,17.218,13,22,"Generalists"
"OTU20372",17,11.798,9,15,"Generalists"
"OTU11379",4,3.444,2,4,"NS"
"OTU51498",3,2.724,2,3,"NS"
