"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU5703",4,5.698,4,7,"NS"
"OTU4387",4,5.002,3,6,"NS"
"OTU6845",5,13.398,10,17,"Specialists"
"OTU62670",2,7.444,5,10,"Specialists"
"OTU5786",3,4.362,3,5,"NS"
"OTU10723",12,11.522,8,15,"NS"
"OTU2369",7,8.512,6,11,"NS"
"OTU11498",8,10.264,8,13,"NS"
"OTU1466",5,21.636,17,26.525,"Specialists"
"OTU3285",1,1.912,1,2,"NS"
"OTU22654",2,1.912,1,2,"NS"
"OTU15737",2,1.928,1,2,"NS"
"OTU2265",3,3.568,2,4,"NS"
"OTU4738",14,14.25,11,18,"NS"
"OTU9811",8,7.408,5,10,"NS"
"OTU38476",9,7.464,5,9,"NS"
"OTU1883",1,5.036,4,6,"Specialists"
"OTU16142",2,1.918,1,2,"NS"
"OTU8269",3,4.948,3,6,"NS"
"OTU63439",8,7.944,6,10,"NS"
"OTU55838",6,7.988,6,10,"NS"
"OTU11358",2,1.912,1,2,"NS"
"OTU7185",2,1.902,1,2,"NS"
"OTU5125",2,1.932,1,2,"NS"
"OTU22702",5,5.682,4,7,"NS"
"OTU27259",2,2.77,2,3,"NS"
"OTU7023",5,5.65,4,7,"NS"
"OTU3689",5,5.62,4,7,"NS"
"OTU2163",6,6.38,5,8,"NS"
"OTU33649",4,5.68,4,7,"NS"
"OTU43463",2,1.922,1,2,"NS"
"OTU2176",7,16.838,13,21,"Specialists"
"OTU20598",2,1.904,1,2,"NS"
"OTU78664",3,4.346,3,5,"NS"
"OTU13969",2,2.782,2,3,"NS"
"OTU18206",2,1.914,1,2,"NS"
"OTU20171",4,3.536,2,4,"NS"
"OTU2174",6,7.962,5,10,"NS"
"OTU12711",3,3.556,2,4,"NS"
"OTU2882",9,14.086,10,18,"Specialists"
"OTU1950",4,4.344,3,5,"NS"
"OTU47765",1,1.92,1,2,"NS"
"OTU6321",2,2.76,2,3,"NS"
"OTU6233",4,4.26,3,5,"NS"
"OTU6951",5,5.038,3,6,"NS"
"OTU23121",1,2.796,2,3,"Specialists"
"OTU39651",2,1.9,1,2,"NS"
"OTU2205",1,4.304,3,5,"Specialists"
"OTU49369",1,1.942,1,2,"NS"
"OTU6092",2,1.92,1,2,"NS"
"OTU3899",9,12.254,9,15,"NS"
"OTU11490",2,5.008,3,6,"Specialists"
"OTU3248",7,7.372,5,10,"NS"
"OTU3128",15,20.47,16,25,"Specialists"
"OTU3376",8,6.224,4,8,"NS"
"OTU13689",4,5.01,4,6,"NS"
"OTU8827",10,8.384,6,11,"NS"
"OTU17421",2,1.922,1,2,"NS"
"OTU33159",2,1.94,1,2,"NS"
"OTU69612",2,1.912,1,2,"NS"
"OTU17865",4,7.934,6,10,"Specialists"
"OTU3053",6,7.414,5,9,"NS"
"OTU30253",2,1.92,1,2,"NS"
"OTU7705",6,10.778,8,14,"Specialists"
"OTU559",20,26.922,22,32,"Specialists"
"OTU16795",5,4.378,3,5,"NS"
"OTU1040",12,29.77,24,35,"Specialists"
"OTU87711",3,6.92,5,9,"Specialists"
"OTU3751",4,7.956,6,10,"Specialists"
"OTU20959",2,2.778,2,3,"NS"
"OTU10625",7,9.444,7,12,"NS"
"OTU33408",8,13.094,10,16,"Specialists"
"OTU13447",2,1.922,1,2,"NS"
"OTU1092",30,51.904,46,58,"Specialists"
"OTU34255",2,1.934,1,2,"NS"
"OTU9030",3,2.784,2,3,"NS"
"OTU10784",3,5.012,4,6,"Specialists"
"OTU9021",3,2.828,2,3,"NS"
"OTU11923",3,2.766,2,3,"NS"
"OTU860",7,10.832,8,14,"Specialists"
"OTU84037",1,1.94,1,2,"NS"
"OTU16543",2,1.914,1,2,"NS"
"OTU2075",2,2.788,2,3,"NS"
"OTU565",24,41.688,36,47,"Specialists"
"OTU2400",10,9.906,7,12,"NS"
"OTU5020",23,17.602,14,22,"Generalists"
"OTU8665",6,5.03,3.475,6,"NS"
"OTU19946",2,1.936,1,2,"NS"
"OTU19094",1,1.902,1,2,"NS"
"OTU2806",8,15.938,12,20,"Specialists"
"OTU12763",1,1.922,1,2,"NS"
"OTU7953",2,1.916,1,2,"NS"
"OTU39163",2,6.814,5,9,"Specialists"
"OTU17815",3,2.764,2,3,"NS"
"OTU24412",4,3.574,2,4,"NS"
"OTU12082",5,6.864,5,9,"NS"
"OTU88037",2,1.93,1,2,"NS"
"OTU20540",14,15.478,12,19,"NS"
"OTU2855",7,6.284,4,8,"NS"
"OTU85417",5,6.834,5,9,"NS"
"OTU66941",1,1.922,1,2,"NS"
"OTU10777",2,1.94,1,2,"NS"
"OTU3454",15,21.954,18,26,"Specialists"
"OTU85310",1,1.918,1,2,"NS"
"OTU4992",3,7.38,5,9,"Specialists"
"OTU11819",7,8.544,6,11,"NS"
"OTU13320",2,1.928,1,2,"NS"
"OTU18328",3,2.762,2,3,"NS"
"OTU10231",4,3.63,2,4,"NS"
"OTU6993",10,11.496,9,14,"NS"
"OTU17573",1,1.928,1,2,"NS"
"OTU88957",5,9.396,7,12,"Specialists"
"OTU6306",2,1.938,1,2,"NS"
"OTU5012",2,1.922,1,2,"NS"
"OTU23991",2,1.908,1,2,"NS"
"OTU18376",1,1.926,1,2,"NS"
"OTU17437",6,8.442,6,11,"NS"
"OTU19199",4,3.578,2,4,"NS"
"OTU6085",3,3.562,2,4,"NS"
"OTU11014",2,1.924,1,2,"NS"
"OTU3499",8,8.028,6,10,"NS"
"OTU98554",2,1.928,1,2,"NS"
"OTU4555",3,2.738,2,3,"NS"
"OTU10321",2,2.754,2,3,"NS"
"OTU21520",1,1.922,1,2,"NS"
"OTU4987",6,6.938,5,9,"NS"
"OTU16935",2,1.932,1,2,"NS"
"OTU7922",3,2.77,2,3,"NS"
"OTU3099",4,20.474,16,25,"Specialists"
"OTU1004",13,22.988,18,27,"Specialists"
"OTU2031",8,7.414,5,9,"NS"
"OTU98497",7,7.954,6,10,"NS"
"OTU15743",2,1.914,1,2,"NS"
"OTU2229",16,16.412,12,20,"NS"
"OTU10866",2,1.916,1,2,"NS"
"OTU892",9,12.268,9,16,"NS"
"OTU2534",14,11.366,8,15,"NS"
"OTU7055",4,3.542,2,4,"NS"
"OTU2245",2,21.98,18,27,"Specialists"
"OTU100260",9,11.402,8,14.525,"NS"
"OTU483",13,14.982,12,19,"NS"
"OTU5352",6,5.004,3.475,6,"NS"
"OTU357",6,13.01,10,17,"Specialists"
"OTU4799",5,5.608,4,7,"NS"
"OTU15363",1,18.088,14,22,"Specialists"
"OTU897",36,27.58,22,33.525,"Generalists"
"OTU30781",1,2.772,2,3,"Specialists"
"OTU4539",3,2.78,2,3,"NS"
"OTU5514",2,1.92,1,2,"NS"
"OTU37872",4,5.616,4,7,"NS"
"OTU29263",2,1.91,1,2,"NS"
"OTU49968",2,1.924,1,2,"NS"
"OTU22291",2,1.93,1,2,"NS"
"OTU60954",3,3.588,2,4,"NS"
"OTU21051",2,1.94,1,2,"NS"
"OTU17767",3,4.938,3,6,"NS"
"OTU28477",3,2.75,2,3,"NS"
"OTU34797",2,1.93,1,2,"NS"
"OTU80239",6,11.9,9,15,"Specialists"
"OTU5199",2,1.938,1,2,"NS"
"OTU3613",4,3.586,2,4,"NS"
"OTU8817",6,10.234,7.475,13,"Specialists"
"OTU23961",3,5.018,3,6,"NS"
"OTU97390",2,1.922,1,2,"NS"
"OTU4026",8,26.018,21,31.525,"Specialists"
"OTU6527",7,6.176,4,8,"NS"
"OTU2143",18,15,11.475,19,"NS"
"OTU4105",6,11.602,9,15,"Specialists"
"OTU30102",2,5.678,4,7,"Specialists"
"OTU42083",1,1.922,1,2,"NS"
"OTU20094",2,1.91,1,2,"NS"
"OTU12340",8,9.356,7,12,"NS"
"OTU5066",3,2.776,2,3,"NS"
"OTU94860",4,4.348,3,5,"NS"
"OTU604",18,24.96,20,30,"Specialists"
"OTU1571",2,1.918,1,2,"NS"
"OTU6702",3,3.604,2,4,"NS"
"OTU18474",4,6.23,4,8,"NS"
"OTU6966",2,2.736,2,3,"NS"
"OTU27374",1,1.904,1,2,"NS"
"OTU4287",13,11.866,9,15,"NS"
"OTU5140",3,2.73,2,3,"NS"
"OTU2473",14,17.498,14,21.525,"NS"
"OTU5304",7,9.428,7,12,"NS"
"OTU4133",14,12.762,9.475,16,"NS"
"OTU14224",3,6.886,5,9,"Specialists"
"OTU39889",2,2.782,2,3,"NS"
"OTU14244",3,2.768,2,3,"NS"
"OTU1267",5,4.972,3,6,"NS"
"OTU5111",8,14.34,11,18,"Specialists"
"OTU9087",4,3.572,2,4,"NS"
"OTU6521",5,4.286,3,5,"NS"
"OTU1670",15,25.08,20,30,"Specialists"
"OTU40401",2,3.516,2,4,"NS"
"OTU1049",25,22.91,19,28,"NS"
"OTU8271",4,4.302,3,5,"NS"
"OTU46357",2,1.93,1,2,"NS"
"OTU9612",3,2.784,2,3,"NS"
"OTU4351",16,11.982,9,15,"Generalists"
"OTU3732",3,3.52,2,4,"NS"
"OTU8609",2,1.912,1,2,"NS"
"OTU11290",3,2.788,2,3,"NS"
"OTU8660",7,6.926,5,9,"NS"
"OTU26381",3,3.564,2,4,"NS"
"OTU16853",2,1.93,1,2,"NS"
"OTU14830",2,1.928,1,2,"NS"
"OTU1582",6,8.374,6,10.525,"NS"
"OTU45052",1,1.904,1,2,"NS"
"OTU9336",1,2.778,2,3,"Specialists"
"OTU9600",3,2.744,2,3,"NS"
"OTU22554",7,6.304,4,8,"NS"
"OTU56858",4,3.568,2,4,"NS"
"OTU4487",5,9.318,7,12,"Specialists"
"OTU3579",2,1.918,1,2,"NS"
"OTU11489",5,5.638,4,7,"NS"
"OTU10004",2,1.91,1,2,"NS"
"OTU6929",2,3.548,2,4,"NS"
"OTU3068",4,5.022,3,6,"NS"
"OTU7488",2,1.892,1,2,"NS"
"OTU1736",12,14.882,11.475,19,"NS"
"OTU61397",2,1.914,1,2,"NS"
"OTU4162",11,12.244,9,16,"NS"
"OTU44421",5,4.932,3,6,"NS"
"OTU7684",2,1.928,1,2,"NS"
"OTU30882",3,4.982,3,6,"NS"
"OTU25022",2,1.904,1,2,"NS"
"OTU19939",4,4.314,3,5,"NS"
"OTU11478",3,2.746,2,3,"NS"
"OTU7156",2,2.778,2,3,"NS"
"OTU24893",7,6.218,4,8,"NS"
"OTU778",5,24.108,19,29,"Specialists"
"OTU9316",2,1.924,1,2,"NS"
"OTU14633",1,1.928,1,2,"NS"
"OTU7516",3,3.554,2,4,"NS"
"OTU45026",5,4.286,3,5,"NS"
"OTU22448",2,1.922,1,2,"NS"
"OTU20971",1,1.922,1,2,"NS"
"OTU6237",1,1.934,1,2,"NS"
"OTU43322",2,1.928,1,2,"NS"
"OTU2408",7,7.452,5,9,"NS"
"OTU3987",12,9.468,7,12,"NS"
"OTU1577",13,13.988,11,17,"NS"
"OTU15987",2,1.938,1,2,"NS"
"OTU4515",3,2.764,2,3,"NS"
"OTU15423",6,4.958,3,6,"NS"
"OTU15986",2,1.922,1,2,"NS"
"OTU30152",2,1.916,1,2,"NS"
"OTU9664",3,2.752,2,3,"NS"
"OTU50538",9,10.792,8,14,"NS"
"OTU471",4,6.326,4.475,8,"Specialists"
"OTU4775",3,4.304,3,5,"NS"
"OTU10287",1,1.916,1,2,"NS"
"OTU36588",2,1.92,1,2,"NS"
"OTU59092",6,5.642,4,7,"NS"
"OTU11652",2,1.922,1,2,"NS"
"OTU8406",5,5.014,3,6,"NS"
"OTU22673",2,3.56,2,4,"NS"
"OTU7996",1,11.232,8,14,"Specialists"
"OTU11002",8,11.212,8,14,"NS"
"OTU11477",3,2.764,2,3,"NS"
"OTU6500",7,6.21,4,8,"NS"
"OTU2005",5,4.312,3,5,"NS"
"OTU16372",1,2.786,2,3,"Specialists"
"OTU38978",1,1.924,1,2,"NS"
"OTU66923",3,2.762,2,3,"NS"
"OTU98904",11,30.408,25,36,"Specialists"
"OTU6462",2,1.902,1,2,"NS"
"OTU59727",2,2.742,2,3,"NS"
"OTU10552",3,2.794,2,3,"NS"
"OTU6227",2,1.912,1,2,"NS"
"OTU9293",6,6.196,4,8,"NS"
"OTU17398",3,3.57,2,4,"NS"
"OTU88702",12,26.548,22,31,"Specialists"
"OTU3843",4,3.548,2,4,"NS"
"OTU43280",9,16.51,13,20,"Specialists"
"OTU6148",4,7.438,5,9,"Specialists"
"OTU70069",3,2.778,2,3,"NS"
"OTU11327",4,3.556,2,4,"NS"
"OTU21030",4,7.388,5,9,"Specialists"
"OTU14913",2,1.91,1,2,"NS"
"OTU23242",1,1.926,1,2,"NS"
"OTU11689",2,1.91,1,2,"NS"
"OTU6778",3,3.516,2,4,"NS"
"OTU13560",2,1.938,1,2,"NS"
"OTU4748",7,6.28,4,8,"NS"
"OTU7870",5,5.69,4,7,"NS"
"OTU3250",5,14.08,11,18,"Specialists"
"OTU14010",2,3.52,2,4,"NS"
"OTU31146",2,1.948,1,2,"NS"
"OTU1166",14,20.804,16,25.525,"Specialists"
"OTU24221",2,1.928,1,2,"NS"
"OTU13514",3,3.57,2,4,"NS"
"OTU1014",17,23.52,19,28,"Specialists"
"OTU11366",6,5.64,4,7,"NS"
"OTU6285",1,4.288,3,5,"Specialists"
"OTU11921",2,1.898,1,2,"NS"
"OTU34369",3,2.774,2,3,"NS"
"OTU52473",3,3.528,2,4,"NS"
"OTU6695",2,1.93,1,2,"NS"
"OTU36744",2,1.926,1,2,"NS"
"OTU2877",2,12.152,9,15,"Specialists"
"OTU8237",3,3.528,2,4,"NS"
"OTU1837",3,4.918,3,6,"NS"
"OTU10946",3,3.6,2,4,"NS"
"OTU12373",3,2.756,2,3,"NS"
"OTU2596",2,1.912,1,2,"NS"
"OTU3022",10,9.926,7,13,"NS"
"OTU5614",4,3.502,2,4,"NS"
"OTU11891",2,3.558,2,4,"NS"
"OTU3050",9,14.68,11,18,"Specialists"
"OTU33602",3,2.784,2,3,"NS"
"OTU7877",3,3.52,2,4,"NS"
"OTU2835",6,5.678,4,7,"NS"
"OTU6597",2,2.75,2,3,"NS"
"OTU10720",2,4.278,3,5,"Specialists"
"OTU9518",2,8.388,6,11,"Specialists"
"OTU3334",5,4.308,3,5,"NS"
"OTU39519",4,3.58,2.475,4,"NS"
"OTU30457",2,1.918,1,2,"NS"
"OTU9864",2,1.926,1,2,"NS"
"OTU43834",2,1.924,1,2,"NS"
"OTU10699",2,1.9,1,2,"NS"
"OTU29290",3,2.762,2,3,"NS"
"OTU26918",2,1.924,1,2,"NS"
"OTU1496",23,19.476,15,24,"NS"
"OTU1498",1,1.922,1,2,"NS"
"OTU8586",18,15.39,12,19,"NS"
"OTU7758",5,4.27,3,5,"NS"
"OTU6198",3,2.746,2,3,"NS"
"OTU18486",2,1.928,1,2,"NS"
"OTU9031",3,2.762,2,3,"NS"
"OTU45035",2,2.778,2,3,"NS"
"OTU61117",1,1.928,1,2,"NS"
"OTU5890",4,3.562,2,4,"NS"
"OTU14825",10,19.834,16,24,"Specialists"
"OTU10091",3,4.974,3,6,"NS"
"OTU6947",3,12.626,9,16,"Specialists"
"OTU2675",22,17.114,13,21,"Generalists"
"OTU4129",3,2.756,2,3,"NS"
"OTU2371",4,8.52,6,11,"Specialists"
"OTU31493",2,1.926,1,2,"NS"
"OTU8663",5,4.996,3,6,"NS"
"OTU16748",1,1.898,1,2,"NS"
"OTU61178",3,2.756,2,3,"NS"
"OTU4764",4,5.03,3,6,"NS"
"OTU9782",3,3.578,2,4,"NS"
"OTU11867",2,2.73,2,3,"NS"
"OTU3046",4,3.564,2,4,"NS"
"OTU1340",2,1.92,1,2,"NS"
"OTU1651",4,10.288,7.475,13,"Specialists"
"OTU19467",6,6.306,4,8,"NS"
"OTU5160",6,12.718,9.475,16,"Specialists"
"OTU29419",8,7.838,6,10,"NS"
"OTU46864",1,1.926,1,2,"NS"
"OTU16539",8,10.804,8,14,"NS"
"OTU3824",8,14.744,11,19,"Specialists"
"OTU4244",3,2.764,2,3,"NS"
"OTU17687",8,6.85,5,9,"NS"
"OTU8548",4,4.344,3,5,"NS"
"OTU29096",12,24.51,20,29,"Specialists"
"OTU2020",12,12.35,9,15,"NS"
"OTU6047",4,5.634,4,7,"NS"
"OTU45634",3,2.784,2,3,"NS"
"OTU4900",3,9.39,7,12,"Specialists"
"OTU18216",1,5.7,4,7,"Specialists"
"OTU10165",2,1.912,1,2,"NS"
"OTU5562",7,6.81,5,9,"NS"
"OTU4334",9,7.402,5,10,"NS"
"OTU11936",3,2.782,2,3,"NS"
"OTU2096",9,12.29,9,15,"NS"
"OTU8177",2,1.912,1,2,"NS"
"OTU46697",2,1.9,1,2,"NS"
"OTU13087",5,4.324,3,5,"NS"
"OTU1628",7,23.916,19.475,29,"Specialists"
"OTU1822",10,26.944,22,32,"Specialists"
"OTU72595",2,3.612,2,4,"NS"
"OTU17674",2,1.912,1,2,"NS"
"OTU54297",2,2.796,2,3,"NS"
"OTU33612",2,1.922,1,2,"NS"
"OTU12552",5,5.018,3,6,"NS"
"OTU16575",2,1.928,1,2,"NS"
"OTU4877",12,9.408,7,12,"NS"
"OTU8892",2,1.888,1,2,"NS"
"OTU1969",1,6.282,4,8,"Specialists"
"OTU20847",2,2.778,2,3,"NS"
"OTU7775",2,2.746,2,3,"NS"
"OTU18087",15,18.228,14,22,"NS"
"OTU83782",3,2.752,2,3,"NS"
"OTU7757",5,4.946,3,6,"NS"
"OTU6201",3,2.774,2,3,"NS"
"OTU1534",1,1.906,1,2,"NS"
"OTU23074",2,2.764,2,3,"NS"
"OTU67729",3,2.74,2,3,"NS"
"OTU9751",4,3.576,2,4,"NS"
"OTU5976",3,15.368,12,19,"Specialists"
"OTU19563",2,1.92,1,2,"NS"
"OTU21114",1,3.56,2,4,"Specialists"
"OTU3026",3,6.862,5,9,"Specialists"
"OTU43026",2,2.782,2,3,"NS"
"OTU21826",2,1.912,1,2,"NS"
"OTU16182",6,4.978,3,6,"NS"
"OTU7966",9,8.526,6,11,"NS"
"OTU3392",7,22.156,18,27,"Specialists"
"OTU11570",3,4.98,3,6,"NS"
"OTU97982",2,1.914,1,2,"NS"
"OTU11354",3,2.802,2,3,"NS"
"OTU13900",1,1.906,1,2,"NS"
"OTU44515",2,1.906,1,2,"NS"
"OTU18442",2,1.91,1,2,"NS"
"OTU95835",1,1.926,1,2,"NS"
"OTU11233",3,2.77,2,3,"NS"
"OTU12265",2,1.926,1,2,"NS"
"OTU87598",2,1.926,1,2,"NS"
"OTU2284",6,8.452,6,11,"NS"
"OTU17362",2,1.944,1,2,"NS"
"OTU2231",4,10.23,7,13,"Specialists"
"OTU16296",2,1.914,1,2,"NS"
"OTU68683",3,5.664,4,7,"Specialists"
"OTU3904",8,10.356,8,13,"NS"
"OTU1510",3,3.61,2,4,"NS"
"OTU1977",2,5.656,4,7,"Specialists"
"OTU5748",5,5,4,6,"NS"
"OTU15541",17,19.148,15,23,"NS"
"OTU1394",17,15.05,11,19,"NS"
"OTU17481",2,1.922,1,2,"NS"
"OTU46732",3,5.034,4,6,"Specialists"
"OTU3375",5,9.3,7,12,"Specialists"
"OTU41892",2,1.906,1,2,"NS"
"OTU7294",2,1.91,1,2,"NS"
"OTU29641",2,1.934,1,2,"NS"
"OTU4815",2,4.262,3,5,"Specialists"
"OTU36251",2,1.916,1,2,"NS"
"OTU2226",13,10.326,7,13,"NS"
"OTU518",9,18.006,14,22,"Specialists"
"OTU3378",1,2.768,2,3,"Specialists"
"OTU10858",4,4.35,3,5,"NS"
"OTU41460",2,1.924,1,2,"NS"
"OTU9764",3,2.766,2,3,"NS"
"OTU7620",7,7.48,5,10,"NS"
"OTU19480",2,1.926,1,2,"NS"
"OTU1073",3,2.754,2,3,"NS"
"OTU23534",1,1.924,1,2,"NS"
"OTU7371",2,2.768,2,3,"NS"
"OTU5152",5,6.334,5,8,"NS"
"OTU13862",3,2.724,2,3,"NS"
"OTU5856",8,6.314,4,8,"NS"
"OTU12383",4,3.532,2,4,"NS"
"OTU5737",2,1.904,1,2,"NS"
"OTU30247",3,2.776,2,3,"NS"
"OTU41579",1,1.914,1,2,"NS"
"OTU6481",3,9.84,7,12,"Specialists"
"OTU61352",2,1.93,1,2,"NS"
"OTU20682",3,2.764,2,3,"NS"
"OTU7992",4,4.278,3,5,"NS"
"OTU2859",2,1.918,1,2,"NS"
"OTU14084",2,1.926,1,2,"NS"
"OTU1569",11,18.218,14,22,"Specialists"
"OTU2765",2,1.896,1,2,"NS"
"OTU8378",2,2.762,2,3,"NS"
"OTU9304",1,1.904,1,2,"NS"
"OTU3697",3,11.542,9,15,"Specialists"
"OTU71809",8,9.778,7,12.525,"NS"
"OTU1943",10,11.206,8,14,"NS"
"OTU956",17,30.298,25,36,"Specialists"
"OTU3743",6,8.922,6,11,"NS"
"OTU1626",3,2.778,2,3,"NS"
"OTU15288",2,1.922,1,2,"NS"
"OTU4201",13,23.416,19,28,"Specialists"
"OTU2139",13,22.148,17,27,"Specialists"
"OTU807",7,12.316,9,16,"Specialists"
"OTU98468",3,10.856,8,14,"Specialists"
"OTU7592",4,3.568,2,4,"NS"
"OTU44026",2,1.904,1,2,"NS"
"OTU69968",3,2.742,2,3,"NS"
"OTU2542",3,11.394,8,14,"Specialists"
"OTU8001",3,2.762,2,3,"NS"
"OTU513",29,23.3,19,28,"Generalists"
"OTU5631",3,2.766,2,3,"NS"
"OTU2024",15,27.146,22,32,"Specialists"
"OTU4598",3,2.804,2,3,"NS"
"OTU13451",2,1.902,1,2,"NS"
"OTU5123",2,6.804,5,9,"Specialists"
"OTU4122",16,15.102,12,19,"NS"
"OTU34158",2,4.284,3,5,"Specialists"
"OTU1948",2,12.37,9,15,"Specialists"
"OTU6153",4,5.642,4,7,"NS"
"OTU8870",3,2.774,2,3,"NS"
"OTU3836",3,3.498,2,4,"NS"
"OTU2764",6,8.38,6,11,"NS"
"OTU2150",26,18.54,14,23,"Generalists"
"OTU6212",3,5.006,3,6,"NS"
"OTU37941",2,2.758,2,3,"NS"
"OTU2068",7,8.39,6,11,"NS"
"OTU10135",5,4.348,3,5,"NS"
"OTU40829",6,10.872,8,14,"Specialists"
"OTU4317",9,9.376,7,12,"NS"
"OTU3565",4,3.566,2,4,"NS"
"OTU22412",2,1.92,1,2,"NS"
"OTU1448",10,9.884,7,12,"NS"
"OTU47240",7,15.602,12,19,"Specialists"
"OTU22141",3,4.308,3,5,"NS"
"OTU3124",13,18.3,14,23,"Specialists"
"OTU11930",1,1.918,1,2,"NS"
"OTU79767",2,1.916,1,2,"NS"
"OTU6002",10,16.482,13,20,"Specialists"
"OTU6660",2,2.782,2,3,"NS"
"OTU18332",2,2.758,2,3,"NS"
"OTU20469",7,15.624,12,19,"Specialists"
"OTU9389",2,1.918,1,2,"NS"
"OTU3225",7,8.438,6,11,"NS"
"OTU87761",2,4.304,3,5,"Specialists"
"OTU19252",4,4.308,3,5,"NS"
"OTU60871",4,17.202,13,21,"Specialists"
"OTU6135",9,14.33,11,18,"Specialists"
"OTU16360",2,2.764,2,3,"NS"
"OTU16985",2,1.928,1,2,"NS"
"OTU64662",1,1.936,1,2,"NS"
"OTU37262",2,1.928,1,2,"NS"
"OTU2938",8,8.046,6,10,"NS"
"OTU1780",2,18.992,14,23,"Specialists"
"OTU19646",2,1.91,1,2,"NS"
"OTU46261",2,3.528,2,4,"NS"
"OTU58107",3,2.762,2,3,"NS"
"OTU13339",2,1.904,1,2,"NS"
"OTU13732",1,8.466,6,11,"Specialists"
"OTU8319",4,5.634,4,7,"NS"
"OTU16957",2,1.902,1,2,"NS"
"OTU7607",7,6.89,5,9,"NS"
"OTU9834",4,5.002,3,6,"NS"
"OTU8123",4,3.548,2,4,"NS"
"OTU12811",1,1.932,1,2,"NS"
"OTU26801",3,2.8,2,3,"NS"
"OTU27542",1,1.918,1,2,"NS"
"OTU73348",2,4.34,3,5,"Specialists"
"OTU33721",2,1.918,1,2,"NS"
"OTU3880",3,7.386,5,9,"Specialists"
"OTU7152",2,1.918,1,2,"NS"
"OTU16049",5,4.336,3,5,"NS"
"OTU20549",3,3.56,2,4,"NS"
"OTU11328",9,8.448,6,11,"NS"
"OTU67469",1,1.922,1,2,"NS"
"OTU13635",4,3.562,2,4,"NS"
"OTU68182",11,13.644,10,17,"NS"
"OTU5207",1,5.06,4,6,"Specialists"
"OTU3909",5,5,3,6,"NS"
"OTU2629",2,2.722,2,3,"NS"
"OTU825",12,20.82,16,26,"Specialists"
"OTU6639",11,13.012,10,16,"NS"
"OTU2788",4,3.554,2,4,"NS"
"OTU5256",2,2.75,2,3,"NS"
"OTU3860",2,2.752,2,3,"NS"
"OTU9643",3,5.006,3,6,"NS"
"OTU9653",3,5.052,4,6,"Specialists"
"OTU4906",6,6.196,4,8,"NS"
"OTU2639",13,13.3,10,17,"NS"
"OTU11100",1,1.918,1,2,"NS"
"OTU743",4,4.994,3.475,6,"NS"
"OTU2023",10,12.312,9,16,"NS"
"OTU2845",7,7.446,5,9.52499999999998,"NS"
"OTU4181",7,6.234,4,8,"NS"
"OTU19263",1,1.924,1,2,"NS"
"OTU94772",3,2.782,2,3,"NS"
"OTU83960",2,1.928,1,2,"NS"
"OTU12237",1,3.574,2,4,"Specialists"
"OTU34709",2,1.93,1,2,"NS"
"OTU8605",4,3.548,2,4,"NS"
"OTU11954",4,6.88,5,9,"Specialists"
"OTU79578",2,1.912,1,2,"NS"
"OTU53094",2,1.906,1,2,"NS"
"OTU67697",3,2.76,2,3,"NS"
"OTU11736",2,2.764,2,3,"NS"
"OTU3290",3,6.898,5,9,"Specialists"
"OTU2691",3,3.546,2,4,"NS"
"OTU5169",4,7.446,5,10,"Specialists"
"OTU12542",7,9.862,7,13,"NS"
"OTU14660",6,9.938,7,12.525,"Specialists"
"OTU39579",6,8.486,6,11,"NS"
"OTU8126",6,4.984,3,6,"NS"
"OTU2349",6,7.944,6,10,"NS"
"OTU31769",7,6.82,5,9,"NS"
"OTU61654",5,8.864,6,11,"Specialists"
"OTU9363",4,4.258,3,5,"NS"
"OTU4479",4,3.548,2,4,"NS"
"OTU10184",9,8.016,6,10,"NS"
"OTU8316",4,3.556,2,4,"NS"
"OTU4871",2,1.928,1,2,"NS"
"OTU5202",9,9.336,7,12,"NS"
"OTU20998",2,1.93,1,2,"NS"
"OTU36599",3,6.8,5,9,"Specialists"
"OTU4039",10,8.988,7,11,"NS"
"OTU7199",3,2.748,2,3,"NS"
"OTU2415",7,7.938,6,10,"NS"
"OTU3606",7,7.352,5,9,"NS"
"OTU63869",3,3.522,2,4,"NS"
"OTU2011",21,15.842,12,20,"Generalists"
"OTU6633",4,3.556,2,4,"NS"
"OTU80149",3,2.76,2,3,"NS"
"OTU2064",6,8.83,6,11,"NS"
"OTU1183",14,21.01,16,25.525,"Specialists"
"OTU11134",5,12.774,10,16,"Specialists"
"OTU2683",10,9.798,7,12,"NS"
"OTU21301",2,1.922,1,2,"NS"
"OTU45217",4,3.584,2,4,"NS"
"OTU24560",3,2.74,2,3,"NS"
"OTU4363",3,3.61,3,4,"NS"
"OTU9305",3,3.564,2,4,"NS"
"OTU59241",6,11.546,9,15,"Specialists"
"OTU9606",1,1.906,1,2,"NS"
"OTU14813",4,3.546,2,4,"NS"
"OTU17628",3,2.764,2,3,"NS"
"OTU2872",10,10.31,7,13,"NS"
"OTU8834",2,2.762,2,3,"NS"
"OTU14182",8,7.916,6,10,"NS"
"OTU13015",4,4.96,3,6,"NS"
"OTU15463",1,2.752,2,3,"Specialists"
"OTU86171",9,7.394,5,10,"NS"
"OTU11798",9,7.958,5.475,10,"NS"
"OTU7630",2,1.914,1,2,"NS"
"OTU4837",6,6.292,4,8,"NS"
"OTU9180",6,6.226,4,8,"NS"
"OTU3438",7,7.98,5,10,"NS"
"OTU14175",7,6.848,5,9,"NS"
