"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU601",28,42.42,36,49.525,"Specialists"
"OTU4586",15,10.792,8,13,"Generalists"
"OTU2403",2,1.942,1,2,"NS"
"OTU5997",3,4.394,3,5,"NS"
"OTU3365",19,16.302,12,20,"NS"
"OTU65048",14,12.652,10,16,"NS"
"OTU57406",4,3.596,2,4,"NS"
"OTU51540",2,2.808,2,3,"NS"
"OTU3869",14,11.812,9,15,"NS"
"OTU3757",45,32.214,26,39,"Generalists"
"OTU1052",57,40.866,35,47,"Generalists"
"OTU5148",36,47.48,41,55,"Specialists"
"OTU5585",16,13.086,10,16,"NS"
"OTU15336",4,4.388,3,5,"NS"
"OTU6042",7,7.034,5,9,"NS"
"OTU333",24,54.192,47,62.525,"Specialists"
"OTU1930",39,25.106,20,30,"Generalists"
"OTU2189",14,10.488,8,13,"Generalists"
"OTU6876",3,2.808,2,3,"NS"
"OTU382",55,59.27,51,68,"NS"
"OTU275",31,42.156,36,48,"Specialists"
"OTU29750",9,7.038,5,9,"NS"
"OTU35110",2,2.792,2,3,"NS"
"OTU3539",4,6.47,5,8,"Specialists"
"OTU3162",22,18.074,14,22,"NS"
"OTU8894",12,20.074,16,24,"Specialists"
"OTU1145",51,58.292,50.475,67,"NS"
"OTU1233",8,22.992,18,27.525,"Specialists"
"OTU32142",22,15.564,12,19,"Generalists"
"OTU3116",2,2.812,2,3,"NS"
"OTU3295",2,1.94,1,2,"NS"
"OTU28358",2,3.63,2,4,"NS"
"OTU18339",11,10.424,7,13,"NS"
"OTU6553",22,15.44,12,19,"Generalists"
"OTU13972",3,3.612,2,4,"NS"
"OTU1230",9,13.744,10,17,"Specialists"
"OTU23009",2,1.94,1,2,"NS"
"OTU8281",6,6.478,4,8,"NS"
"OTU21528",11,8.27,6,10,"Generalists"
"OTU23226",3,4.356,3,5,"NS"
"OTU15958",3,2.79,2,3,"NS"
"OTU4042",7,18.052,14,22,"Specialists"
"OTU9196",3,2.776,2,3,"NS"
"OTU707",23,57.242,49.475,65,"Specialists"
"OTU28317",3,2.826,2,3,"NS"
"OTU15458",4,3.608,2,4,"NS"
"OTU3887",25,21.442,17,27,"NS"
"OTU1003",19,28.852,23,34,"Specialists"
"OTU5044",8,8.8,6.475,11,"NS"
"OTU8900",2,1.93,1,2,"NS"
"OTU25971",2,3.666,3,4,"Specialists"
"OTU47912",4,3.552,2,4,"NS"
"OTU11029",32,31.478,26,37,"NS"
"OTU16268",12,10.326,7,13,"NS"
"OTU4037",13,14.984,11.475,19,"NS"
"OTU16263",2,1.916,1,2,"NS"
"OTU97967",4,4.356,3,5,"NS"
"OTU12248",4,5.742,4,7,"NS"
"OTU2759",12,14,10.475,18,"NS"
"OTU58248",9,11.358,9,14,"NS"
"OTU3270",47,31.66,26,38,"Generalists"
"OTU71129",5,4.388,3,5,"NS"
"OTU51054",4,3.648,2,4,"NS"
"OTU5633",2,1.944,1,2,"NS"
"OTU1769",5,13.904,10,17,"Specialists"
"OTU11046",1,1.918,1,2,"NS"
"OTU25683",2,1.926,1,2,"NS"
"OTU5659",10,8.812,6,11,"NS"
"OTU66332",38,29.45,24,36,"Generalists"
"OTU14837",3,4.36,3,5,"NS"
"OTU403",35,44.644,38.475,51,"Specialists"
"OTU78217",2,1.924,1,2,"NS"
"OTU4452",7,8.778,6,11,"NS"
"OTU32712",2,1.924,1,2,"NS"
"OTU4812",4,7.606,5,10,"Specialists"
"OTU3071",6,5.164,4,6,"NS"
"OTU9127",5,5.81,4,7,"NS"
"OTU96966",3,2.808,2,3,"NS"
"OTU16025",2,1.916,1,2,"NS"
"OTU5864",9,8.272,6,10,"NS"
"OTU31206",3,2.776,2,3,"NS"
"OTU1827",25,27.706,22,33,"NS"
"OTU4292",27,35.124,29.475,41,"Specialists"
"OTU9484",5,8.824,7,11,"Specialists"
"OTU7445",24,19.112,15,24,"NS"
"OTU9352",17,18.344,15,23,"NS"
"OTU169",99,70.524,61,80,"Generalists"
"OTU92901",3,2.79,2,3,"NS"
"OTU18736",2,1.918,1,2,"NS"
"OTU582",54,54.332,46,63,"NS"
"OTU48955",2,1.902,1,2,"NS"
"OTU15206",8,16.44,13,20,"Specialists"
"OTU301",66,68.934,61,78,"NS"
"OTU826",61,57.04,50,64,"NS"
"OTU11792",16,15.372,12,19,"NS"
"OTU16185",6,5.816,4,7,"NS"
"OTU3927",14,11.802,9,15,"NS"
"OTU19920",3,5.144,4,6,"Specialists"
"OTU125",111,93.2,84,103,"Generalists"
"OTU15631",1,1.942,1,2,"NS"
"OTU10537",5,5.154,4,6,"NS"
"OTU2727",23,21.078,16,25,"NS"
"OTU21252",3,2.796,2,3,"NS"
"OTU8912",23,16.682,12,21,"Generalists"
"OTU57426",2,1.94,1,2,"NS"
"OTU4311",15,39.682,33,46,"Specialists"
"OTU37344",28,20.128,15,25,"Generalists"
"OTU440",86,80.214,70.475,89,"NS"
"OTU5132",7,5.892,4,7,"NS"
"OTU21006",6,6.512,5,8,"NS"
"OTU6997",7,6.454,5,8,"NS"
"OTU1658",38,33.74,28,40,"NS"
"OTU1508",2,4.392,3,5,"Specialists"
"OTU910",83,53.736,47,61,"Generalists"
"OTU27987",3,2.764,2,3,"NS"
"OTU38830",2,1.936,1,2,"NS"
"OTU854",55,47.364,40.475,54,"Generalists"
"OTU4601",13,11.672,8,15,"NS"
"OTU2434",46,31.526,26,38,"Generalists"
"OTU49335",3,2.826,2,3,"NS"
"OTU15420",4,5.072,3,6,"NS"
"OTU6095",11,15.378,12,19,"Specialists"
"OTU10454",2,1.924,1,2,"NS"
"OTU1825",49,36.534,30,43,"Generalists"
"OTU38610",3,3.624,2,4,"NS"
"OTU8332",1,2.79,2,3,"Specialists"
"OTU3173",36,24.044,19.475,29,"Generalists"
"OTU6424",28,19.994,15,24,"Generalists"
"OTU4019",3,2.79,2,3,"NS"
"OTU4235",8,10.884,8,13.525,"NS"
"OTU2526",23,22.004,18,27,"NS"
"OTU17184",3,2.786,2,3,"NS"
"OTU4729",44,27.97,22,34,"Generalists"
"OTU23908",2,1.938,1,2,"NS"
"OTU232",16,53.744,47,61,"Specialists"
"OTU11017",8,7.768,6,10,"NS"
"OTU416",38,45.226,39,53,"Specialists"
"OTU18714",3,2.804,2,3,"NS"
"OTU5351",27,19.622,15,24,"Generalists"
"OTU5578",6,5.076,3,6,"NS"
"OTU3900",20,18.542,14,23,"NS"
"OTU1013",59,59.502,51.475,67,"NS"
"OTU12059",6,5.112,3,6,"NS"
"OTU15259",8,6.536,4,8,"NS"
"OTU13107",2,1.932,1,2,"NS"
"OTU35195",9,7.69,5,10,"NS"
"OTU8730",2,2.818,2,3,"NS"
"OTU37001",10,69.672,62,77.525,"Specialists"
"OTU10096",5,4.418,3,5,"NS"
"OTU16520",41,33.334,28,40,"Generalists"
"OTU2879",11,11.334,9,14,"NS"
"OTU26024",12,10.444,8,13,"NS"
"OTU33260",2,1.924,1,2,"NS"
"OTU9713",2,1.934,1,2,"NS"
"OTU42975",36,26.11,21,31,"Generalists"
"OTU12308",5,4.384,3,5,"NS"
"OTU27229",3,2.79,2,3,"NS"
"OTU20557",15,12.228,9,15,"NS"
"OTU4117",8,7.074,5,9,"NS"
"OTU11808",6,5.128,3.475,6,"NS"
"OTU67569",6,5.79,4,7,"NS"
"OTU12474",1,4.374,3,5,"Specialists"
"OTU1416",58,49.446,42,56,"Generalists"
"OTU4631",13,13.09,10,16,"NS"
"OTU87192",9,15.006,11,19,"Specialists"
"OTU28970",13,16.292,12,20,"NS"
"OTU6464",9,7.652,5.475,10,"NS"
"OTU5936",7,7.628,5,10,"NS"
"OTU15393",11,12.244,9,15,"NS"
"OTU5555",8,7.678,5,10,"NS"
"OTU16063",21,13.914,11,17,"Generalists"
"OTU38548",6,6.416,5,8,"NS"
"OTU3383",14,11.814,9,15,"NS"
"OTU5665",2,1.928,1,2,"NS"
"OTU2162",23,20.374,16,25,"NS"
"OTU58320",3,2.756,2,3,"NS"
"OTU19469",57,27.588,22.475,33,"Generalists"
"OTU60390",20,20.148,16,25,"NS"
"OTU2773",45,43.472,37,50,"NS"
"OTU4151",17,19.446,15,23.525,"NS"
"OTU4027",15,10.958,8,14,"Generalists"
"OTU44152",7,6.428,5,8,"NS"
"OTU30757",47,35.632,29,41,"Generalists"
"OTU1239",17,26.942,22,32,"Specialists"
"OTU10465",11,16.774,13,20,"Specialists"
"OTU6012",3,2.826,2,3,"NS"
"OTU6307",25,22.694,18,28,"NS"
"OTU2778",32,20.922,17,25.525,"Generalists"
"OTU7487",32,25.244,20.475,31,"Generalists"
"OTU2897",71,50.024,43,57,"Generalists"
"OTU5135",10,7.788,6,10,"NS"
"OTU454",97,102.688,93,112,"NS"
"OTU3503",19,50.56,44,57.525,"Specialists"
"OTU58442",37,28.206,23,33,"Generalists"
"OTU23243",10,7.642,5,10,"NS"
"OTU12985",3,4.39,3,5,"NS"
"OTU20330",2,1.94,1,2,"NS"
"OTU5762",6,9.816,7,13,"Specialists"
"OTU28832",4,3.63,2,4,"NS"
"OTU21784",20,19.578,15,24,"NS"
"OTU2637",29,18.942,15,23,"Generalists"
"OTU5030",5,5.136,4,6,"NS"
"OTU15930",2,1.946,1,2,"NS"
"OTU2127",9,7.764,5,10,"NS"
"OTU60430",39,50.118,43,57,"Specialists"
"OTU697",24,82.064,73,90.525,"Specialists"
"OTU2193",8,6.498,4,8,"NS"
"OTU4617",5,4.354,3,5,"NS"
"OTU5929",39,21.844,18,27,"Generalists"
"OTU14755",4,9.356,7,12,"Specialists"
"OTU92948",8,29.262,23,35,"Specialists"
"OTU14709",2,3.616,2,4,"NS"
"OTU17212",7,8.292,6,10,"NS"
"OTU6794",2,1.944,1,2,"NS"
"OTU339",38,76.108,68,85,"Specialists"
"OTU20564",5,19.344,15.475,24,"Specialists"
"OTU2549",52,40.572,34,47,"Generalists"
"OTU7235",6,5.17,4,6,"NS"
"OTU14147",5,4.37,3,5,"NS"
"OTU9746",3,2.788,2,3,"NS"
"OTU13409",55,38.228,32,45,"Generalists"
"OTU5657",31,22.56,18,27,"Generalists"
"OTU10003",12,9.876,7,12.525,"NS"
"OTU17024",2,1.946,1,2,"NS"
"OTU7772",3,2.772,2,3,"NS"
"OTU8497",15,14.888,11,19,"NS"
"OTU4285",10,9.306,7,12,"NS"
"OTU92694",2,1.928,1,2,"NS"
"OTU5726",6,6.414,5,8,"NS"
"OTU12784",33,32.134,26,38,"NS"
"OTU19754",9,8.288,6,11,"NS"
"OTU14818",2,1.934,1,2,"NS"
"OTU7267",6,5.1,3,6,"NS"
"OTU69581",2,1.92,1,2,"NS"
"OTU37082",2,1.936,1,2,"NS"
"OTU1905",33,36.836,31,43,"NS"
"OTU10166",22,20.66,16,25,"NS"
"OTU21728",2,1.91,1,2,"NS"
"OTU6632",7,8.272,6,10,"NS"
"OTU15131",17,15.69,12,19.525,"NS"
"OTU669",21,41.298,35,48,"Specialists"
"OTU920",42,27.806,23,33,"Generalists"
"OTU6714",8,8.236,6,10,"NS"
"OTU2971",27,22.818,18,28,"NS"
"OTU895",24,43.002,36,50,"Specialists"
"OTU15531",44,57.574,50,66,"Specialists"
"OTU8257",1,5.128,4,6,"Specialists"
"OTU80341",6,10.852,8,14,"Specialists"
"OTU1407",16,17.49,13,22,"NS"
"OTU3163",1,9.908,8,12,"Specialists"
"OTU2149",51,31.152,26,37,"Generalists"
"OTU59071",5,4.394,3,5,"NS"
"OTU10205",12,10.296,8,13,"NS"
"OTU6608",4,5.104,4,6,"NS"
"OTU43773",4,6.51,5,8,"Specialists"
"OTU9893",5,4.372,3,5,"NS"
"OTU92540",2,1.938,1,2,"NS"
"OTU4733",34,20.926,16,25.525,"Generalists"
"OTU11648",5,6.414,5,8,"NS"
"OTU7680",2,1.926,1,2,"NS"
"OTU3399",7,6.492,4,8,"NS"
"OTU9318",6,6.43,4,8,"NS"
"OTU18127",37,25.796,21,31,"Generalists"
"OTU2148",13,12.23,9,15,"NS"
"OTU162",85,71.482,63,79,"Generalists"
"OTU485",18,64.386,56.475,72,"Specialists"
"OTU8961",6,5.036,3,6,"NS"
"OTU51788",5,4.38,3,5,"NS"
"OTU4086",43,53.744,47,62,"Specialists"
"OTU10009",3,2.794,2,3,"NS"
"OTU589",29,31.964,26,38,"NS"
"OTU4390",4,5.85,4,7,"NS"
"OTU2669",35,25.15,20,30,"Generalists"
"OTU5496",7,6.51,5,8,"NS"
"OTU2449",13,23.528,19,29,"Specialists"
"OTU32473",2,1.922,1,2,"NS"
"OTU19971",10,22.686,18,27,"Specialists"
"OTU7653",6,5.884,4,7,"NS"
"OTU7749",2,1.918,1,2,"NS"
"OTU5492",10,8.188,6,10,"NS"
"OTU16056",2,1.942,1,2,"NS"
"OTU94897",1,1.914,1,2,"NS"
"OTU10818",1,1.94,1,2,"NS"
"OTU1951",15,16.584,13,21,"NS"
"OTU3969",10,8.308,6,10,"NS"
"OTU632",69,59.812,51.475,68,"Generalists"
"OTU1415",6,5.856,4,7,"NS"
"OTU2721",89,72.606,64.475,81,"Generalists"
"OTU916",86,85.24,77,94,"NS"
"OTU5636",52,36.69,30,43,"Generalists"
"OTU4173",17,14.174,11,18,"NS"
"OTU4638",15,18.452,15,23,"NS"
"OTU4280",53,28.212,22,34,"Generalists"
"OTU20241",2,1.932,1,2,"NS"
"OTU16365",5,5.128,3,6,"NS"
"OTU15484",21,19.344,15,24,"NS"
"OTU1908",51,53.242,46,61,"NS"
"OTU5498",6,5.826,4,7,"NS"
"OTU74339",36,39.756,33.475,46.525,"NS"
"OTU6534",12,9.89,7,12,"NS"
"OTU2869",43,41.186,35,47.525,"NS"
"OTU32386",2,4.334,3,5,"Specialists"
"OTU8793",2,1.942,1,2,"NS"
"OTU3175",40,27.366,22,33,"Generalists"
"OTU14740",3,2.8,2,3,"NS"
"OTU8098",3,2.788,2,3,"NS"
"OTU90294",2,1.944,1,2,"NS"
"OTU15899",1,1.928,1,2,"NS"
"OTU3890",18,28.468,23,34,"Specialists"
"OTU8732",7,6.422,4,8,"NS"
"OTU3267",32,21.65,17,26,"Generalists"
"OTU4206",4,3.608,2,4,"NS"
"OTU3475",6,9.414,7,12,"Specialists"
"OTU6271",7,8.236,6,10,"NS"
"OTU11304",6,5.8,4,7,"NS"
"OTU38716",2,1.926,1,2,"NS"
"OTU93",120,112.628,104,122,"NS"
"OTU3460",30,26.288,21,32,"NS"
"OTU33945",31,40.28,34,47,"Specialists"
"OTU7907",3,2.854,2,3,"NS"
"OTU4413",24,19.822,15,24,"NS"
"OTU56049",4,7.122,5,9,"Specialists"
"OTU42507",16,17.682,14,22,"NS"
"OTU70491",11,9.792,7,12,"NS"
"OTU7651",11,8.748,6,11,"NS"
"OTU557",52,34.794,29,41.525,"Generalists"
"OTU60095",40,30.274,25,36,"Generalists"
"OTU28326",1,1.936,1,2,"NS"
"OTU5617",21,16.67,13,21,"NS"
"OTU6032",27,17.53,14,21,"Generalists"
"OTU3534",5,5.76,4,7,"NS"
"OTU18504",3,2.822,2,3,"NS"
"OTU4120",2,2.806,2,3,"NS"
"OTU6211",10,15.808,12,19,"Specialists"
"OTU534",51,40.096,34,47,"Generalists"
"OTU16995",2,1.934,1,2,"NS"
"OTU63715",8,7.074,5,9,"NS"
"OTU13100",14,20.26,16,25,"Specialists"
"OTU10937",6,5.178,4,6,"NS"
"OTU5431",2,1.93,1,2,"NS"
"OTU16636",3,2.798,2,3,"NS"
"OTU3956",31,25.876,21,31,"NS"
"OTU4449",23,37.364,31,43,"Specialists"
"OTU2598",31,30.944,26,37,"NS"
"OTU43156",39,39.708,34,46.525,"NS"
"OTU115",64,105.25,97,114.525,"Specialists"
"OTU10419",4,5.044,3.475,6,"NS"
"OTU17499",2,6.516,5,8,"Specialists"
"OTU482",12,13.044,10,17,"NS"
"OTU21501",27,24.76,20,30,"NS"
"OTU12334",18,20.19,16,24.525,"NS"
"OTU4139",20,21.414,17,26,"NS"
"OTU41746",1,1.938,1,2,"NS"
"OTU140",91,82.444,74,89.525,"Generalists"
"OTU44069",4,7.142,5,9,"Specialists"
"OTU786",61,45.494,38,53,"Generalists"
"OTU5603",15,16.21,12,20,"NS"
"OTU1637",33,57.638,50,66,"Specialists"
"OTU2219",21,21.694,17,26,"NS"
"OTU23176",23,21.912,17,27,"NS"
"OTU875",11,11.81,9,15,"NS"
"OTU2221",47,47.78,41,55,"NS"
"OTU1514",75,50.026,43,58,"Generalists"
"OTU1339",8,9.434,7,12,"NS"
"OTU499",25,77.904,69,87,"Specialists"
"OTU60279",92,87.918,79,96,"NS"
"OTU5264",8,8.308,6,10,"NS"
"OTU1099",47,52.8,46,61,"NS"
"OTU21876",6,14.186,11,17.525,"Specialists"
"OTU36190",3,7.16,5,9,"Specialists"
"OTU2863",7,7.776,5,10,"NS"
"OTU165",83,83.03,74.475,91,"NS"
"OTU10876",11,11.88,9,15,"NS"
"OTU1422",21,40.15,33.475,47,"Specialists"
"OTU9124",72,76.158,68,85,"NS"
"OTU704",40,39.248,33,46,"NS"
"OTU37465",8,14.668,11,18,"Specialists"
"OTU13644",65,49.026,42,56,"Generalists"
"OTU25327",4,7.652,5,10,"Specialists"
"OTU23563",3,4.408,3,5,"NS"
"OTU948",90,90.268,82,99,"NS"
"OTU99054",26,36.114,30,42,"Specialists"
"OTU14521",26,22.286,18,27,"NS"
"OTU119",62,103.342,95,112,"Specialists"
"OTU1206",69,68.936,61,78,"NS"
"OTU9877",15,14.31,11,18,"NS"
"OTU48",63,85.084,76.475,94,"Specialists"
"OTU4891",19,16.99,13,21,"NS"
"OTU72884",3,2.796,2,3,"NS"
"OTU24457",4,3.57,2,4,"NS"
"OTU37626",41,51.1,44,59,"Specialists"
"OTU9715",5,7.118,5,9,"NS"
"OTU8583",4,4.43,3,5,"NS"
"OTU2240",55,35.08,29,41.525,"Generalists"
"OTU98313",48,31.836,25,38,"Generalists"
"OTU23468",2,1.954,1,2,"NS"
"OTU1535",51,40.654,34,48,"Generalists"
"OTU3034",6,19.18,15,24,"Specialists"
"OTU1814",52,38.368,32,45.525,"Generalists"
"OTU1536",15,16.094,13,20,"NS"
"OTU70628",14,21.104,17,25,"Specialists"
"OTU427",73,81.518,74,89,"Specialists"
"OTU7451",9,12.222,9,15,"NS"
"OTU5903",24,21.156,17,26,"NS"
"OTU1069",41,47.622,40.475,54,"NS"
"OTU1847",11,16.728,13,21,"Specialists"
"OTU1872",52,33.582,27.475,39,"Generalists"
"OTU1516",10,17.782,14,22,"Specialists"
"OTU47084",3,3.646,2,4,"NS"
"OTU3345",10,7.772,5.475,10,"NS"
"OTU67811",41,55.156,48,63,"Specialists"
"OTU3137",2,11.448,9,14,"Specialists"
"OTU457",109,80.644,72,89,"Generalists"
"OTU527",72,58.498,51,66,"Generalists"
"OTU1746",1,3.612,2,4,"Specialists"
"OTU3595",27,18.006,14,22,"Generalists"
"OTU9799",2,1.922,1,2,"NS"
"OTU5533",8,6.442,5,8,"NS"
"OTU13954",28,30.592,25,36,"NS"
"OTU57502",42,59.082,51,68,"Specialists"
"OTU31734",7,8.204,6,10,"NS"
"OTU11169",3,2.822,2,3,"NS"
"OTU7037",3,2.788,2,3,"NS"
"OTU2379",16,24.93,20,30,"Specialists"
"OTU5717",32,21.172,17,25.525,"Generalists"
"OTU16080",32,31.766,26,37,"NS"
"OTU6606",19,17.02,13,21,"NS"
"OTU23122",3,2.798,2,3,"NS"
"OTU7489",1,1.932,1,2,"NS"
"OTU48096",36,25.018,21,30,"Generalists"
"OTU5051",5,4.376,3,5,"NS"
"OTU18518",43,26.746,22,32,"Generalists"
"OTU368",43,53.356,46,61,"Specialists"
"OTU254",28,52.582,45,60,"Specialists"
"OTU16",98,139.834,132,146,"Specialists"
"OTU495",38,48.922,41,56,"Specialists"
"OTU228",33,38.04,32,44,"NS"
"OTU2892",6,14.156,10.475,18,"Specialists"
"OTU1108",61,41.528,35,48,"Generalists"
"OTU5297",3,2.796,2,3,"NS"
"OTU29952",4,3.602,2,4,"NS"
"OTU2536",7,7.68,5,10,"NS"
"OTU18280",1,1.928,1,2,"NS"
"OTU5696",10,12.64,9,16,"NS"
"OTU493",38,48.84,42,57,"Specialists"
"OTU11302",13,10.358,8,13,"NS"
"OTU208",89,69.728,61,78,"Generalists"
"OTU3380",8,27.818,23,33,"Specialists"
"OTU334",97,69.014,61.475,78,"Generalists"
"OTU181",80,113.218,104,123,"Specialists"
"OTU4219",39,36.092,30,42,"NS"
"OTU4488",5,4.37,3,5,"NS"
"OTU9147",1,5.134,4,6,"Specialists"
"OTU14422",9,8.886,7,11,"NS"
"OTU1266",44,36.61,30,43,"Generalists"
"OTU28765",3,2.82,2,3,"NS"
"OTU247",2,4.374,3,5,"Specialists"
"OTU18156",3,5.126,4,6,"Specialists"
"OTU3011",26,21.482,17.475,26,"NS"
"OTU100387",1,1.928,1,2,"NS"
"OTU216",43,75.92,68,84,"Specialists"
"OTU15932",2,1.95,1,2,"NS"
"OTU4901",3,2.788,2,3,"NS"
"OTU82007",5,5.792,4,7,"NS"
"OTU14160",9,7.564,5,10,"NS"
"OTU163",41,88.87,81,97,"Specialists"
"OTU439",27,35.13,29,41,"Specialists"
"OTU6450",11,12.286,9,15,"NS"
"OTU78517",3,3.678,2,4,"NS"
"OTU2462",17,16.664,13,20.525,"NS"
"OTU9998",6,5.844,4,7,"NS"
"OTU6014",10,9.458,7,12,"NS"
"OTU2922",6,7.736,5,10,"NS"
"OTU21350",68,49.652,42.475,57,"Generalists"
"OTU2475",43,39.388,34,45,"NS"
"OTU3425",37,24.166,19,29.525,"Generalists"
"OTU7183",27,20.856,16,25,"Generalists"
"OTU1207",46,29.466,24,35,"Generalists"
"OTU850",65,68.864,60.475,77.525,"NS"
"OTU4647",8,8.838,6,11,"NS"
"OTU841",29,27.966,23,33.525,"NS"
"OTU4182",9,7.148,5,9,"NS"
"OTU4868",28,24.97,20,30.525,"NS"
"OTU9141",10,8.836,6,11,"NS"
"OTU14345",3,2.798,2,3,"NS"
"OTU6741",4,4.388,3,5,"NS"
"OTU6678",7,24.654,20,30,"Specialists"
"OTU48710",4,3.608,2,4,"NS"
"OTU7726",1,1.922,1,2,"NS"
"OTU12483",6,5.122,4,6,"NS"
"OTU2041",29,30.678,25,37,"NS"
"OTU7648",5,8.978,7,11,"Specialists"
"OTU10005",4,3.612,2,4,"NS"
"OTU8541",2,1.916,1,2,"NS"
"OTU10933",30,26.182,21,32,"NS"
"OTU3446",10,15.462,12,19,"Specialists"
"OTU62020",1,2.818,2,3,"Specialists"
"OTU38448",31,21.48,17,26,"Generalists"
"OTU13360",11,12.264,9,16,"NS"
"OTU95504",23,33.068,27,39,"Specialists"
"OTU2965",9,18.164,14,22,"Specialists"
"OTU14366",7,7.07,5,9,"NS"
"OTU5237",14,11.338,8,14,"NS"
"OTU1093",30,28.198,23,33.525,"NS"
"OTU91049",53,33.144,27,40,"Generalists"
"OTU2296",67,45.168,39,52,"Generalists"
"OTU39234",4,3.64,2,4,"NS"
"OTU10527",10,10.206,7.475,13,"NS"
"OTU55177",40,31.1,26,37,"Generalists"
"OTU528",19,43.72,37,51,"Specialists"
"OTU752",27,33.808,28,40,"Specialists"
"OTU706",34,42.678,36,49,"Specialists"
"OTU93888",36,24.482,19.475,30,"Generalists"
"OTU283",46,74.126,66,82,"Specialists"
"OTU49976",49,28.886,24,34,"Generalists"
"OTU5718",6,6.392,4,8,"NS"
"OTU1779",54,28.952,24,35,"Generalists"
"OTU2692",2,2.82,2,3,"NS"
"OTU18314",6,7.04,5,9,"NS"
"OTU10913",4,3.644,2,4,"NS"
"OTU19928",3,2.796,2,3,"NS"
"OTU1168",7,16.758,13,20.525,"Specialists"
"OTU17878",11,9.328,7,12,"NS"
"OTU6386",6,5.718,4,7,"NS"
"OTU1657",6,26.646,22,32,"Specialists"
"OTU6499",6,18.192,14,22,"Specialists"
"OTU622",17,45.944,39.475,53,"Specialists"
"OTU67142",10,10.018,7,13,"NS"
"OTU13014",25,40.494,34,47,"Specialists"
"OTU880",46,33.48,28,39,"Generalists"
"OTU20732",11,8.346,6,10,"Generalists"
"OTU972",60,44.318,38,51,"Generalists"
"OTU66231",17,17.946,14,22,"NS"
"OTU54190",9,8.326,6,10,"NS"
"OTU7597",5,5.142,4,6,"NS"
"OTU17535",7,8.818,6,11,"NS"
"OTU32397",2,1.946,1,2,"NS"
"OTU61163",21,33.468,28,39,"Specialists"
"OTU3192",35,30.504,25,36,"NS"
"OTU14037",7,6.494,4,8,"NS"
"OTU2588",4,4.416,3,5,"NS"
"OTU1486",17,23.88,19,29,"Specialists"
"OTU21435",10,11.754,9,14,"NS"
"OTU25449",3,2.796,2,3,"NS"
"OTU1828",68,44.706,38,52,"Generalists"
"OTU13154",29,26.44,21,32,"NS"
"OTU466",59,50.898,43,59,"NS"
"OTU22898",20,16.266,12.475,20,"NS"
"OTU24204",7,6.428,4,8,"NS"
"OTU5561",3,2.772,2,3,"NS"
"OTU28458",8,6.522,5,8,"NS"
"OTU16053",9,8.86,6,11,"NS"
"OTU95353",34,29.784,24,36,"NS"
"OTU25581",3,4.448,3,5,"NS"
"OTU26106",54,52.008,44,60,"NS"
"OTU1860",20,18.434,14,22.525,"NS"
"OTU8640",7,8.94,6,11,"NS"
"OTU272",47,71.15,63,80,"Specialists"
"OTU7300",7,6.518,5,8,"NS"
"OTU8721",10,8.232,6,10,"NS"
"OTU11804",5,6.468,5,8,"NS"
"OTU81611",3,2.774,2,3,"NS"
"OTU645",51,66.314,58,74,"Specialists"
"OTU3145",39,27.604,22,34,"Generalists"
"OTU367",22,62.284,55,70,"Specialists"
"OTU3449",36,26.204,21,31,"Generalists"
"OTU1201",19,28.954,23,35,"Specialists"
"OTU6694",3,3.648,3,4,"NS"
"OTU14291",2,1.938,1,2,"NS"
"OTU2945",5,42.062,36,49,"Specialists"
"OTU21269",1,1.922,1,2,"NS"
"OTU1602",24,26.728,21,32,"NS"
"OTU1434",55,52.32,44,60,"NS"
"OTU11590",7,8.782,6,11,"NS"
"OTU2580",51,25.888,21,31,"Generalists"
"OTU38576",3,2.806,2,3,"NS"
"OTU13508",3,2.812,2,3,"NS"
"OTU22801",21,17.162,13,21,"NS"
"OTU8723",9,7.07,5,9,"NS"
"OTU66702",17,29.082,23,34,"Specialists"
"OTU4466",3,8.328,6,10,"Specialists"
"OTU3631",35,35.986,30,43,"NS"
"OTU9315",4,3.532,2,4,"NS"
"OTU7503",4,4.368,3,5,"NS"
"OTU8778",2,4.36,3,5,"Specialists"
"OTU16347",4,3.618,2,4,"NS"
"OTU3428",12,19.822,16,24,"Specialists"
"OTU9065",10,10.898,8,14,"NS"
"OTU447",15,16.088,12,20,"NS"
"OTU6286",2,1.938,1,2,"NS"
"OTU2889",13,21.656,17,27,"Specialists"
"OTU4765",18,17.112,13,21,"NS"
"OTU18015",13,10.426,7.475,13,"NS"
"OTU6781",20,13.7,10,17,"Generalists"
"OTU14357",2,1.924,1,2,"NS"
"OTU15271",30,21.448,17,26,"Generalists"
"OTU11170",5,5.146,4,6,"NS"
"OTU17904",15,11.884,9,15,"NS"
"OTU7523",4,3.59,2,4,"NS"
"OTU2382",26,24.884,20,31,"NS"
"OTU859",32,30.952,25,36,"NS"
"OTU11236",14,18.168,14,23,"NS"
"OTU34107",7,38.546,32.475,45,"Specialists"
"OTU8437",4,4.374,3,5,"NS"
"OTU8239",28,22.31,18,27,"Generalists"
"OTU19066",14,19.046,15,23.525,"Specialists"
"OTU76567",3,2.782,2,3,"NS"
"OTU2324",23,22.016,17,27,"NS"
"OTU1280",28,22.416,17,27,"Generalists"
"OTU6417",4,9.888,7,12,"Specialists"
"OTU6156",39,30.862,26,37,"Generalists"
"OTU16447",4,3.636,2,4,"NS"
