"","Genus","Family","Order","Class","Phylum","Domain","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOCU_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","FSA","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SCP","SEV","UHC","SFA","BLM_BOGR","BLM_SCSC","BNP_BOER","BNP_BOGR","CAD_ANGE","CAD_BOGR","CAD_BUDA","CAD_SCSC","CNF_BOER","CNF_BOGR","CNF_SCSC","CPR_BOER","CPR_BOGR_E","DMT_BOER","DMT_BOGR","DMT_SCSC","FCP_BOGR","FCP_BUDA","FCP_SCSC","FMT_BOER","FMT_BOGR","FSA_SCSC","GMT_BOER","GMT_BOGR","GNF_BOGR","GNF_SCSC","HAR_ANGE","HAR_BOCU_E","HAR_BOGR","HAR_BOGR_E","HAR_BUDA","HAR_BUDA_E","HAR_SCSC","HAR_SCSC_E","HPG_BOGR","HPG_BUDA","KAE_ANGE","KAE_BUDA","KAE_SCSC","KNZ_ANGE","KNZ_ANGE_E","KNZ_BOCU_E","KNZ_BOGR","KNZ_BUDA","KNZ_SCSC","KNZ_SCSC_E","LAR_ANGE","LAR_BOGR","LAR_SCSC","LBJ_ANGE","LBJ_BUDA","LBJ_SCSC","NWP_ANGE","NWP_SCSC","ONF_ANGE","ONF_SCSC","RNF_BOGR","SCP_ANGE","SCP_BOGR","SCP_SCSC","SEV_BOER","SEV_BOER_E_A","SEV_BOER_E_B","SEV_BOGR","SEV_BOGR_E_A","UHC_ANGE","UHC_SCSC","SFA_SCSC"
"285","Zalaria","Zalariaceae","Dothideales","Dothideomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","uncl_Dictyosporiaceae","Dictyosporiaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.00611620795107034,NA,NA,0,0,0,0,0,0.0216216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.0476190476190476,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.333333333333333
"287","Scleroramularia","Mycosphaerellaceae","Mycosphaerellales","Dothideomycetes","Ascomycota","Fungi",0.00764525993883792,NA,NA,0.0169491525423729,0,0,0,0,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449438202247191,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288","Baeospora","Tricholomataceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.00764525993883792,0,0.0625,0.0169491525423729,0,0,0.0153846153846154,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.0344827586206897,0,0,0,0.166666666666667,0,0.0188679245283019,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.0769230769230769,0,0,0.333333333333333
"289","Vishniacozyma","Bulleribasidiaceae","Tremellales","Tremellomycetes","Basidiomycota","Fungi",0.036697247706422,0.027027027027027,0,0.00847457627118644,0.08,0.0377358490566038,0.0615384615384615,0.0111111111111111,0.0432432432432432,0.217391304347826,0.0588235294117647,0.075,0.178571428571429,0,0,0.0714285714285714,0,0,0,0,0.043956043956044,0,0,0,0,0,0,0,0.5,0,0.0188679245283019,0,0,0.25,0.181818181818182,0.0833333333333333,0,0.0909090909090909,0,0,0.2,0.181818181818182,0,0.25,0,0,0,0,0,0,0.0833333333333333,0.0909090909090909,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.05,0,0,0,0,0
"290","uncl_Phaeomoniellales","uncl_Phaeomoniellales","Phaeomoniellales","Eurotiomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0.00847457627118644,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","uncl_Auriculariales","uncl_Auriculariales","Auriculariales","Agaricomycetes","Basidiomycota","Fungi",0.27217125382263,0.027027027027027,0,0.330508474576271,0.44,0.0471698113207547,0.253846153846154,0.3,0.340540540540541,0.217391304347826,0.235294117647059,0.35,0.107142857142857,0.25,0.25,0.285714285714286,0.0588235294117647,0.142857142857143,0.0909090909090909,0.125,0.307692307692308,0.266666666666667,0.25,0.674157303370786,0.0344827586206897,0.294117647058824,0.4,0.0454545454545455,0.166666666666667,0,0.0188679245283019,0.238095238095238,0.333333333333333,0.25,0.181818181818182,0,0.8,0.363636363636364,0.142857142857143,0.416666666666667,0.4,0.0909090909090909,0,0.166666666666667,0.272727272727273,0.2,0,0,0.7,0.2,0.166666666666667,0.454545454545455,0,0.166666666666667,0.142857142857143,0,0.2,1,0,0.3,0.35,0.666666666666667,0.35,0.1,0.4,0.0909090909090909,0.25,0.25,0.272727272727273,0.363636363636364,0.25,0.111111111111111,0.666666666666667,0.7,0.8,0.555555555555556,0.636363636363636,0.416666666666667,0.85,0,0.2,0,0.0909090909090909,0.166666666666667,0.636363636363636,0.2,0.6,0.1,0,0.166666666666667,0,0,0,0,0,0.05,0,0,0.2,0.272727272727273,0.333333333333333
"292","Funneliformis","Glomeraceae","Glomerales","Glomeromycetes","Glomeromycota","Fungi",0.0214067278287462,NA,NA,0.0254237288135593,0,0.00943396226415094,0.0307692307692308,0.0444444444444444,0.0108108108108108,0,0.0588235294117647,0.1,0.0714285714285714,0,0,0.0357142857142857,0,0,0,0,0.010989010989011,0.0666666666666667,0,0,0.0344827586206897,0.0588235294117647,0.05,0,0,0,0,0,0,0,0,0,0.2,0.0909090909090909,0.285714285714286,0.0833333333333333,0,0.0909090909090909,0.2,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0909090909090909,0.0833333333333333,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","uncl_GS11","uncl_GS11","GS11","Rozellomycotina_cls_Incertae_sedis","Rozellomycota","Fungi",0.0305810397553517,NA,NA,0.101694915254237,0,0,0,0,0.0432432432432432,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0.5,0.0454545454545455,0,0,0,0.285714285714286,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0.6,0,0.333333333333333
"294","Septoglomus","Glomeraceae","Glomerales","Glomeromycetes","Glomeromycota","Fungi",0.0198776758409786,NA,NA,0.0169491525423729,0,0,0.0230769230769231,0.0555555555555556,0.0162162162162162,0,0,0.025,0,0,0,0,0,0,0,0,0.021978021978022,0.2,0.03125,0.0112359550561798,0.172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.272727272727273,0,0.0833333333333333,0,0,0,0,0.111111111111111,0,0,0,0,0.4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","Tulasnella","Tulasnellaceae","Cantharellales","Agaricomycetes","Basidiomycota","Fungi",0.0596330275229358,0.027027027027027,0,0.076271186440678,0.04,0.0566037735849057,0.0384615384615385,0.111111111111111,0.0432432432432432,0,0.176470588235294,0.15,0.0714285714285714,0,0,0.0357142857142857,0.176470588235294,0.142857142857143,0.0454545454545455,0,0.0879120879120879,0,0.0625,0,0.206896551724138,0.117647058823529,0,0,0,0,0.0188679245283019,0,0.333333333333333,0,0,0.25,0,0.181818181818182,0.142857142857143,0.25,0,0.0909090909090909,0,0.0833333333333333,0,0,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0.333333333333333,0.142857142857143,0,0.1,0,0,0.3,0.05,0,0,0,0.4,0,0,0,0,0,0.0833333333333333,0.111111111111111,0,0,0,0,0,0,0,0.166666666666667,0.2,0.25,0.181818181818182,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.333333333333333
"296","uncl_Ramicandelaberomycetes","uncl_Ramicandelaberomycetes","uncl_Ramicandelaberomycetes","Ramicandelaberomycetes","Kickxellomycota","Fungi",0.00458715596330275,NA,NA,0,0,0,0,0.0111111111111111,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297","Minimelanolocus","Herpotrichiellaceae","Chaetothyriales","Eurotiomycetes","Ascomycota","Fungi",0.00458715596330275,NA,NA,0,0,0,0,0,0.0162162162162162,0,0,0.05,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","Setophaeosphaeria","Phaeosphaeriaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","uncl_Ustilaginaceae","Ustilaginaceae","Ustilaginales","Ustilaginomycetes","Basidiomycota","Fungi",0.0688073394495413,NA,NA,0.220338983050847,0,0,0.00769230769230769,0.0333333333333333,0.0810810810810811,0,0,0.1,0.0357142857142857,0,0,0.107142857142857,0,0,0,0,0.0989010989010989,0,0.125,0.123595505617978,0.275862068965517,0.0588235294117647,0,0.0454545454545455,0,0.2,0,0.0476190476190476,0,0,0,0,0,0.181818181818182,0,0.0833333333333333,0.1,0,0,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0.181818181818182,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.181818181818182,0.25,0,0,0.272727272727273,0.0833333333333333,0,0.25,0.15,0,0.111111111111111,0,0.0833333333333333,0.15,0.583333333333333,0,0.0833333333333333,0,0,0.181818181818182,0,0,0,0.0833333333333333,0,1,0,0,0,0,0,0,0,0.1,0,0
"300","Gaeumannomyces","Magnaporthaceae","Magnaporthales","Sordariomycetes","Ascomycota","Fungi",0.018348623853211,NA,NA,0,0.2,0,0.0153846153846154,0.0222222222222222,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0.0879120879120879,0,0.03125,0,0,0,0,0.0454545454545455,0.166666666666667,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.05,0,0.1,0.0909090909090909,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0.0909090909090909,0
"301","Candida","Saccharomycetales_fam_Incertae_sedis","Saccharomycetales","Saccharomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0,0,0.00943396226415094,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","uncl_GS14","uncl_GS14","uncl_GS14","GS14","Chytridiomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","Ophiosphaerella","Phaeosphaeriaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.00917431192660551,0,0.0625,0.00847457627118644,0,0,0.0384615384615385,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0,0.333333333333333,0,0.0188679245283019,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.0769230769230769,0,0,0
"304","uncl_Helicobasidiaceae","Helicobasidiaceae","Helicobasidiales","Pucciniomycetes","Basidiomycota","Fungi",0.0565749235474006,NA,NA,0.0932203389830508,0.04,0,0.00769230769230769,0.0777777777777778,0.0918918918918919,0,0,0,0,0,0,0.107142857142857,0,0,0,0,0.0989010989010989,0,0,0.280898876404494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.4,0.181818181818182,0.5,0,0,0,0,0,0.25,0.4,0.2,0,0,0.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","uncl_Branch06","uncl_Branch06","Branch06","Sordariomycetes","Ascomycota","Fungi",0.215596330275229,0.189189189189189,0.0625,0.330508474576271,0.24,0.122641509433962,0.1,0.422222222222222,0.172972972972973,0,0.117647058823529,0.625,0.0714285714285714,0.125,0.0357142857142857,0.214285714285714,0,0.142857142857143,0,0,0.252747252747253,0.133333333333333,0.34375,0.235955056179775,0.275862068965517,0.235294117647059,0.3,0.0454545454545455,0,0,0.150943396226415,0.571428571428571,0.666666666666667,0,0,0.166666666666667,0,0.909090909090909,0,0.833333333333333,0.5,0.0909090909090909,0.2,0,0.181818181818182,0,0.0833333333333333,0,0,0,0.5,0,0,0,0.142857142857143,0,0,0,0,0.6,0.2,0.166666666666667,0.25,0.1,0.2,0.272727272727273,0.25,0.25,0.0909090909090909,0,0.833333333333333,0.111111111111111,0.5,0.1,0.4,0.222222222222222,0.454545454545455,0.166666666666667,0.1,0.166666666666667,0.4,0.333333333333333,0.272727272727273,0.25,0.181818181818182,0.3,0.3,0,0.0833333333333333,0,0,0,0,0.111111111111111,0,0.3,0,0.0769230769230769,0.7,0.454545454545455,0.666666666666667
"306","uncl_Omphalotaceae","Omphalotaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.0198776758409786,NA,NA,0.0254237288135593,0.04,0,0,0,0.0486486486486487,0,0,0.15,0,0,0,0,0,0,0,0,0.010989010989011,0,0.03125,0,0,0.0588235294117647,0.05,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.272727272727273,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0.1,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0
"307","Xenopenidiella","Teratosphaeriaceae","Mycosphaerellales","Dothideomycetes","Ascomycota","Fungi",0.0428134556574924,NA,NA,0.076271186440678,0,0,0,0.0111111111111111,0.0972972972972973,0,0,0.075,0,0,0,0.142857142857143,0,0.571428571428571,0,0,0,0,0.03125,0.0112359550561798,0,0.264705882352941,0,0,0,0,0,0.19047619047619,0.666666666666667,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0909090909090909,0.666666666666667
"308","Trichoglossum","Geoglossaceae","Geoglossales","Geoglossomycetes","Ascomycota","Fungi",0.0443425076452599,NA,NA,0.0932203389830508,0,0,0.0153846153846154,0.0666666666666667,0.0540540540540541,0,0,0.025,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0.235955056179775,0,0,0.1,0.0454545454545455,0,0.2,0,0,0.333333333333333,0,0,0,0,0.0909090909090909,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0,0.111111111111111,0.545454545454545,0.0833333333333333,0.3,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0.333333333333333
"309","Uwebraunia","Dissoconiaceae","Capnodiales","Dothideomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"310","Phyllozyma","Spiculogloeaceae","Spiculogloeales","Spiculogloeomycetes","Basidiomycota","Fungi",0.00764525993883792,NA,NA,0.0254237288135593,0,0,0,0.0111111111111111,0.00540540540540541,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0.05,0.0454545454545455,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0909090909090909,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","Ramicandelaber","Ramicandelaberaceae","Ramicandelaberales","Ramicandelaberomycetes","Kickxellomycota","Fungi",0.0948012232415902,NA,NA,0.135593220338983,0.12,0,0.0692307692307692,0.1,0.135135135135135,0,0,0.125,0,0.0625,0,0.107142857142857,0,0,0,0,0.252747252747253,0,0.125,0.146067415730337,0,0.205882352941176,0.1,0,0,0.2,0,0.142857142857143,0,0,0,0,0,0.181818181818182,0,0,0.3,0,0,0,0,0.2,0,0,0,0,0.0833333333333333,0.181818181818182,0,0,0,0,0,0,0,0.3,0.15,0,0.35,0,0.4,0.454545454545455,0.25,0,0,0,0.333333333333333,0,0.25,0.1,0,0.111111111111111,0,0.25,0.2,0,0,0,0.363636363636364,0,0.272727272727273,0.1,0.1,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0.181818181818182,0
"312","uncl_Spizellomycetaceae","Spizellomycetaceae","Spizellomycetales","Spizellomycetes","Chytridiomycota","Fungi",0.0107033639143731,NA,NA,0.00847457627118644,0,0.0377358490566038,0,0.0111111111111111,0.00540540540540541,0.0434782608695652,0,0.05,0,0.0625,0.0714285714285714,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0.0833333333333333,0,0,0,0,0.0909090909090909,0,0.166666666666667,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313","uncl_Mycosphaerellaceae","Mycosphaerellaceae","Mycosphaerellales","Dothideomycetes","Ascomycota","Fungi",0.00458715596330275,NA,NA,0.00847457627118644,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337078651685393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","Edenia","Pleosporaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.0122324159021407,NA,NA,0,0,0.00943396226415094,0,0.0666666666666667,0.00540540540540541,0,0,0.025,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0.0224719101123595,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0.25,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","uncl_Amniculicolaceae","Amniculicolaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.018348623853211,0.0540540540540541,0,0,0,0.0283018867924528,0.00769230769230769,0.0555555555555556,0.0162162162162162,0,0,0.075,0.0714285714285714,0,0,0.0714285714285714,0,0,0,0,0.010989010989011,0.0666666666666667,0,0,0,0,0,0,0,0,0.0377358490566038,0.0476190476190476,0,0,0,0,0,0,0.142857142857143,0.166666666666667,0,0.0909090909090909,0,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.0909090909090909,0
"316","Cladorrhinum","Podosporaceae","Sordariales","Sordariomycetes","Ascomycota","Fungi",0.00611620795107034,NA,NA,0,0,0,0.00769230769230769,0.0222222222222222,0.00540540540540541,0,0,0.025,0,0,0,0.0357142857142857,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"317","Leptosphaeria","Leptosphaeriaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.0122324159021407,NA,NA,0.00847457627118644,0.08,0,0,0.0333333333333333,0.0108108108108108,0,0,0.05,0,0,0,0,0,0,0,0,0.0659340659340659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318","Murispora","Amniculicolaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.00305810397553517,0.027027027027027,0,0,0,0.00943396226415094,0,0.0111111111111111,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
"319","Natantispora","Halosphaeriaceae","Microascales","Sordariomycetes","Ascomycota","Fungi",0.00305810397553517,NA,NA,0,0,0,0,0.0222222222222222,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","uncl_GS25_ord_Incertae_sedis","uncl_GS25_ord_Incertae_sedis","GS25_ord_Incertae_sedis","GS25","Basidiomycota","Fungi",0.00917431192660551,0.027027027027027,0,0.0169491525423729,0,0.0188679245283019,0,0,0.0108108108108108,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0.010989010989011,0,0.03125,0,0.0689655172413793,0,0,0,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
"321","uncl_Crepidotaceae","Crepidotaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.018348623853211,NA,NA,0.0338983050847458,0,0,0.00769230769230769,0.0666666666666667,0.00540540540540541,0,0,0.05,0,0,0,0.107142857142857,0,0,0,0,0.010989010989011,0,0.03125,0.0224719101123595,0,0.0882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.1,0,0,0,0,0,0,0,0,0.181818181818182,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
