"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU4376",14,11.65,9,15,"NS"
"OTU10215",5,4.826,3,6,"NS"
"OTU3482",2,1.888,1,2,"NS"
"OTU16604",2,2.682,2,3,"NS"
"OTU90490",3,3.506,2,4,"NS"
"OTU7780",7,8.324,5.475,11,"NS"
"OTU75690",4,3.5,2,4,"NS"
"OTU32468",3,2.682,2,3,"NS"
"OTU4245",5,6.552,4,9,"NS"
"OTU64480",10,8.734,6,11,"NS"
"OTU28314",3,2.672,2,3,"NS"
"OTU23686",5,4.858,3,6,"NS"
"OTU13971",2,1.916,1,2,"NS"
"OTU38303",8,5.91,4,8,"NS"
"OTU4149",7,7.494,5,10,"NS"
"OTU5669",2,4.108,3,5,"Specialists"
"OTU3343",5,6.926,5,9,"NS"
"OTU14687",1,15.958,12,20,"Specialists"
"OTU6533",3,2.712,2,3,"NS"
"OTU6106",11,9.61,7,12,"NS"
"OTU7946",2,1.936,1,2,"NS"
"OTU19860",2,1.93,1,2,"NS"
"OTU5278",11,8.738,6,11,"NS"
"OTU62693",2,1.894,1,2,"NS"
"OTU21788",3,2.714,2,3,"NS"
"OTU13410",2,1.918,1,2,"NS"
"OTU97509",2,1.892,1,2,"NS"
"OTU2684",5,5.408,4,7,"NS"
"OTU17217",2,2.698,2,3,"NS"
"OTU18551",2,1.916,1,2,"NS"
"OTU30421",3,2.694,2,3,"NS"
"OTU8066",4,3.458,2,4,"NS"
"OTU5500",3,14.376,11,18,"Specialists"
"OTU53690",3,2.698,2,3,"NS"
"OTU42510",8,9.518,7,12,"NS"
"OTU10825",4,3.446,2,4,"NS"
"OTU8866",4,3.47,2,4,"NS"
"OTU92315",1,1.9,1,2,"NS"
"OTU81878",2,1.904,1,2,"NS"
"OTU10477",1,1.888,1,2,"NS"
"OTU4997",5,6.998,5,9,"NS"
"OTU24857",2,1.888,1,2,"NS"
"OTU14522",3,2.716,2,3,"NS"
"OTU13185",7,5.888,4,8,"NS"
"OTU43298",2,1.89,1,2,"NS"
"OTU10588",2,1.914,1,2,"NS"
"OTU12359",2,1.888,1,2,"NS"
"OTU64854",3,2.73,2,3,"NS"
"OTU14161",1,1.868,1,2,"NS"
"OTU15291",2,1.92,1,2,"NS"
"OTU3577",8,7.04,5,9,"NS"
"OTU5092",6,6.56,4,8.52499999999998,"NS"
"OTU28209",2,1.902,1,2,"NS"
"OTU4674",4,5.39,4,7,"NS"
"OTU18713",3,3.474,2,4,"NS"
"OTU67803",4,4.802,3,6,"NS"
"OTU51210",2,1.92,1,2,"NS"
"OTU7370",2,1.924,1,2,"NS"
"OTU16409",4,3.476,2,4,"NS"
"OTU9250",2,1.896,1,2,"NS"
"OTU5963",5,6.402,4,8,"NS"
"OTU11507",1,1.914,1,2,"NS"
"OTU30462",9,22.97,18,27,"Specialists"
"OTU18246",3,4.128,3,5,"NS"
"OTU13338",1,1.912,1,2,"NS"
"OTU8209",3,4.798,3,6,"NS"
"OTU7965",2,1.894,1,2,"NS"
"OTU33381",1,4.754,3,6,"Specialists"
"OTU8647",2,2.726,2,3,"NS"
"OTU15966",12,10.352,7,13,"NS"
"OTU7809",7,7.462,5,10,"NS"
"OTU3132",16,15.642,12,20,"NS"
"OTU17995",5,4.856,3,6,"NS"
"OTU12956",1,4.16,3,5,"Specialists"
"OTU21341",3,2.736,2,3,"NS"
"OTU22825",1,1.904,1,2,"NS"
"OTU12285",2,1.88,1,2,"NS"
"OTU11380",3,2.712,2,3,"NS"
"OTU24158",2,1.916,1,2,"NS"
"OTU9921",1,7.876,5,10,"Specialists"
"OTU73620",2,1.906,1,2,"NS"
"OTU15620",3,2.758,2,3,"NS"
"OTU18197",3,2.714,2,3,"NS"
"OTU91511",3,2.722,2,3,"NS"
"OTU27898",3,2.722,2,3,"NS"
"OTU19499",2,1.884,1,2,"NS"
"OTU10595",2,1.868,1,2,"NS"
"OTU4802",6,5.368,3,7,"NS"
"OTU88496",9,13.882,10,17.525,"Specialists"
"OTU4807",1,1.902,1,2,"NS"
"OTU19244",2,1.902,1,2,"NS"
"OTU8955",2,2.712,2,3,"NS"
"OTU60844",2,2.686,2,3,"NS"
"OTU21360",3,2.72,2,3,"NS"
"OTU20366",5,4.136,3,5,"NS"
"OTU13613",2,1.9,1,2,"NS"
"OTU4646",6,9.118,6,12,"NS"
"OTU16881",3,3.452,2,4,"NS"
"OTU10669",9,7.442,5,10,"NS"
"OTU5629",9,12.228,9,15,"NS"
"OTU3027",9,10.584,8,13.525,"NS"
"OTU4315",3,3.436,2,4,"NS"
"OTU3231",10,9.21,6.475,12,"NS"
"OTU43299",1,1.898,1,2,"NS"
"OTU1912",7,8.346,6,11,"NS"
"OTU4902",5,4.91,3,6,"NS"
"OTU3896",3,4.198,3,5,"NS"
"OTU11460",1,2.704,2,3,"Specialists"
"OTU4832",4,10.748,8,14,"Specialists"
"OTU19750",2,2.698,2,3,"NS"
"OTU25060",7,5.374,3.475,7,"NS"
"OTU10373",2,1.866,1,2,"NS"
"OTU83715",7,6.478,4,9,"NS"
"OTU13381",4,4.186,3,5,"NS"
"OTU18460",1,3.472,2,4,"Specialists"
"OTU4445",2,8.274,6,11,"Specialists"
"OTU64457",2,1.92,1,2,"NS"
"OTU12968",1,1.884,1,2,"NS"
"OTU6612",4,3.47,2,4,"NS"
"OTU61319",2,1.91,1,2,"NS"
"OTU8571",12,10.992,8,14,"NS"
"OTU40733",4,3.49,2,4,"NS"
"OTU63137",3,4.83,3,6,"NS"
"OTU11371",2,2.72,2,3,"NS"
"OTU14314",2,1.892,1,2,"NS"
"OTU6463",7,9.87,7,13,"NS"
"OTU19613",4,4.202,3,5,"NS"
"OTU1450",15,14.132,10,18,"NS"
"OTU4956",4,5.428,3.475,7,"NS"
"OTU29449",2,1.91,1,2,"NS"
"OTU18459",3,4.768,3,6,"NS"
"OTU32554",20,28.874,24,35,"Specialists"
"OTU17113",2,1.902,1,2,"NS"
"OTU17207",2,1.9,1,2,"NS"
"OTU4052",8,7.472,5,10,"NS"
"OTU21775",8,15.764,12,20,"Specialists"
"OTU13890",2,1.914,1,2,"NS"
"OTU26852",2,1.888,1,2,"NS"
"OTU95292",2,4.148,3,5,"Specialists"
"OTU12702",5,4.134,3,5,"NS"
"OTU17107",2,1.874,1,2,"NS"
"OTU6115",11,15.606,12,19,"Specialists"
"OTU33443",5,4.734,3,6,"NS"
"OTU15138",4,3.464,2,4,"NS"
"OTU50989",1,1.91,1,2,"NS"
"OTU25097",1,2.726,2,3,"Specialists"
"OTU37580",2,1.892,1,2,"NS"
"OTU11925",3,2.696,2,3,"NS"
"OTU16083",2,1.878,1,2,"NS"
"OTU31274",3,3.446,2,4,"NS"
"OTU26271",3,3.438,2,4,"NS"
"OTU9946",4,4.162,3,5,"NS"
"OTU13327",3,2.724,2,3,"NS"
"OTU22415",2,1.87,1,2,"NS"
"OTU13215",3,2.72,2,3,"NS"
"OTU1734",6,12.55,9,16,"Specialists"
"OTU6000",2,4.842,3,6,"Specialists"
"OTU13500",2,1.894,1,2,"NS"
"OTU30986",2,1.91,1,2,"NS"
"OTU7182",5,4.182,3,5,"NS"
"OTU22456",1,1.908,1,2,"NS"
"OTU12799",2,1.914,1,2,"NS"
"OTU25072",3,2.728,2,3,"NS"
"OTU6524",2,4.152,3,5,"Specialists"
"OTU3728",2,1.886,1,2,"NS"
"OTU1347",5,5.358,4,7,"NS"
"OTU6216",2,1.906,1,2,"NS"
"OTU11168",3,2.744,2,3,"NS"
"OTU14531",2,2.66,2,3,"NS"
"OTU78020",2,1.9,1,2,"NS"
"OTU7570",8,6.954,5,9,"NS"
"OTU4112",8,9.518,7,12,"NS"
"OTU1593",5,16.546,12.475,21,"Specialists"
"OTU93929",2,4.812,3,6,"Specialists"
"OTU35017",1,6.994,5,9,"Specialists"
"OTU14072",3,3.456,2,4,"NS"
"OTU12818",10,22.938,19,28,"Specialists"
"OTU2509",13,13.394,10,17,"NS"
"OTU83661",2,1.924,1,2,"NS"
"OTU16306",3,3.448,2,4,"NS"
"OTU15161",6,4.874,3,6,"NS"
"OTU11716",3,2.714,2,3,"NS"
"OTU20059",6,5.322,3,7,"NS"
"OTU2923",4,10.28,7,13,"Specialists"
"OTU12345",2,1.908,1,2,"NS"
"OTU8058",3,2.708,2,3,"NS"
"OTU15275",3,2.718,2,3,"NS"
"OTU3624",3,3.448,2,4,"NS"
"OTU14598",1,1.892,1,2,"NS"
"OTU3329",2,1.902,1,2,"NS"
"OTU1467",12,15.182,12,19,"NS"
"OTU12462",1,6.922,5,9,"Specialists"
"OTU64518",3,2.676,2,3,"NS"
"OTU17271",6,4.808,3,6,"NS"
"OTU3180",4,4.154,3,5,"NS"
"OTU9317",3,6.522,4,9,"Specialists"
"OTU5406",1,4.772,3,6,"Specialists"
"OTU13103",5,6.976,5,9,"NS"
"OTU66808",2,1.884,1,2,"NS"
"OTU10176",1,1.904,1,2,"NS"
"OTU30328",4,3.46,2,4,"NS"
"OTU18743",3,3.428,2,4,"NS"
"OTU4953",2,4.092,2,5,"NS"
"OTU29119",2,1.926,1,2,"NS"
"OTU7289",8,7.474,5,10,"NS"
"OTU21064",1,1.89,1,2,"NS"
"OTU69985",4,5.408,3,7,"NS"
"OTU8575",1,4.736,3,6,"Specialists"
"OTU6804",2,4.79,3,6,"Specialists"
"OTU41939",6,5.972,4,8,"NS"
"OTU29155",3,2.714,2,3,"NS"
"OTU35248",2,1.896,1,2,"NS"
"OTU11205",2,3.474,2,4,"NS"
"OTU38425",5,6.504,4,8,"NS"
"OTU28885",2,1.906,1,2,"NS"
"OTU5921",5,4.144,3,5,"NS"
"OTU50497",2,1.9,1,2,"NS"
"OTU6150",5,5.86,4,8,"NS"
"OTU74809",2,3.498,2,4,"NS"
"OTU1994",7,18.758,15,23,"Specialists"
"OTU4465",8,7.852,5,10,"NS"
"OTU35632",1,2.696,2,3,"Specialists"
"OTU21381",2,1.898,1,2,"NS"
"OTU6354",3,4.218,3,5,"NS"
"OTU5695",1,1.914,1,2,"NS"
"OTU57187",4,10.814,8,14,"Specialists"
"OTU4423",2,1.9,1,2,"NS"
"OTU30329",3,3.514,2,4,"NS"
"OTU94479",1,2.73,2,3,"Specialists"
"OTU66261",3,2.716,2,3,"NS"
"OTU37830",3,3.43,2,4,"NS"
"OTU39070",2,1.884,1,2,"NS"
"OTU17608",2,1.88,1,2,"NS"
"OTU48962",3,5.4,4,7,"Specialists"
"OTU20936",2,1.906,1,2,"NS"
"OTU8709",4,3.43,2,4,"NS"
"OTU22182",4,4.718,3,6,"NS"
"OTU4597",3,3.45,2,4,"NS"
"OTU28916",2,1.894,1,2,"NS"
"OTU23424",5,4.234,3,5,"NS"
"OTU42063",3,2.712,2,3,"NS"
"OTU23979",3,2.652,2,3,"NS"
"OTU14986",1,2.722,2,3,"Specialists"
"OTU6063",11,8.378,6,11,"NS"
"OTU4184",14,14.992,11,19,"NS"
"OTU27915",2,1.898,1,2,"NS"
"OTU18875",2,1.876,1,2,"NS"
"OTU11375",1,1.898,1,2,"NS"
"OTU7838",7,10.972,8,14,"Specialists"
"OTU39071",4,3.44,2,4,"NS"
"OTU14829",2,2.722,2,3,"NS"
"OTU1652",13,21.178,16,26,"Specialists"
"OTU8908",3,2.69,2,3,"NS"
"OTU7377",2,1.894,1,2,"NS"
"OTU3467",2,5.4,4,7,"Specialists"
"OTU16733",2,19.956,15.475,25,"Specialists"
"OTU6405",3,2.696,2,3,"NS"
"OTU3835",12,11.55,8,15,"NS"
"OTU1612",6,13.988,10,18,"Specialists"
"OTU13077",2,1.9,1,2,"NS"
"OTU8873",1,1.926,1,2,"NS"
"OTU16034",2,2.704,2,3,"NS"
"OTU18225",1,3.458,2,4,"Specialists"
"OTU11438",2,3.504,2,4,"NS"
"OTU37518",8,22.13,18,27,"Specialists"
"OTU9971",3,2.714,2,3,"NS"
"OTU31737",2,1.906,1,2,"NS"
"OTU24348",2,1.878,1,2,"NS"
"OTU10308",2,2.718,2,3,"NS"
"OTU5101",3,5.904,4,8,"Specialists"
"OTU60712",2,1.892,1,2,"NS"
"OTU26227",7,7.47,5,10,"NS"
"OTU27535",8,7.458,5,10,"NS"
"OTU3504",5,11.754,8,15,"Specialists"
"OTU14850",2,1.908,1,2,"NS"
"OTU6672",3,4.158,2.475,5,"NS"
"OTU16098",2,2.756,2,3,"NS"
"OTU17365",3,4.14,3,5,"NS"
"OTU9700",2,1.884,1,2,"NS"
"OTU90548",3,2.728,2,3,"NS"
"OTU1982",1,5.9,4,8,"Specialists"
"OTU13066",2,1.896,1,2,"NS"
"OTU60689",2,6.566,4.475,8,"Specialists"
"OTU25878",4,5.452,4,7,"NS"
"OTU96481",2,1.924,1,2,"NS"
"OTU9017",2,3.442,2,4,"NS"
"OTU2102",1,2.712,2,3,"Specialists"
"OTU2252",5,9.186,6,12,"Specialists"
"OTU14537",3,2.684,2,3,"NS"
"OTU13282",2,1.928,1,2,"NS"
"OTU2155",4,8.276,5.475,11,"Specialists"
"OTU4782",11,36.614,31,43,"Specialists"
"OTU38527",3,3.446,2,4,"NS"
"OTU28348",2,1.898,1,2,"NS"
"OTU10540",1,1.878,1,2,"NS"
"OTU5295",17,26.394,21,32,"Specialists"
"OTU79568",1,1.888,1,2,"NS"
"OTU25479",1,2.728,2,3,"Specialists"
"OTU4409",1,4.812,3,6,"Specialists"
"OTU32572",2,1.906,1,2,"NS"
"OTU2609",2,9.56,7,12,"Specialists"
"OTU1044",8,22.554,18,27,"Specialists"
"OTU4851",6,6.474,4,8,"NS"
"OTU35449",6,5.954,4,8,"NS"
"OTU1603",9,16.794,13,21,"Specialists"
"OTU6705",3,2.744,2,3,"NS"
"OTU20480",1,1.908,1,2,"NS"
"OTU10524",2,1.89,1,2,"NS"
"OTU5869",3,4.162,3,5,"NS"
"OTU59475",7,19.838,15.475,24,"Specialists"
"OTU20271",3,2.722,2,3,"NS"
"OTU1170",8,15.182,12,19,"Specialists"
"OTU7358",7,16.02,12,20,"Specialists"
"OTU17007",2,1.896,1,2,"NS"
"OTU10810",1,1.902,1,2,"NS"
"OTU8427",3,2.718,2,3,"NS"
"OTU20383",2,1.89,1,2,"NS"
"OTU8005",4,4.144,3,5,"NS"
"OTU66988",3,2.724,2,3,"NS"
"OTU4732",3,2.738,2,3,"NS"
"OTU10181",2,1.9,1,2,"NS"
"OTU36248",2,2.73,2,3,"NS"
"OTU7317",8,6.506,4,9,"NS"
"OTU5001",2,1.918,1,2,"NS"
"OTU16832",1,1.894,1,2,"NS"
"OTU56069",3,4.14,3,5,"NS"
"OTU26210",1,1.888,1,2,"NS"
"OTU25341",6,13.366,10,17,"Specialists"
"OTU3415",1,1.896,1,2,"NS"
"OTU6429",2,2.698,2,3,"NS"
"OTU11452",2,3.478,2,4,"NS"
"OTU69478",1,1.916,1,2,"NS"
"OTU11463",3,4.152,3,5,"NS"
"OTU43825",2,4.146,3,5,"Specialists"
"OTU12651",2,2.71,2,3,"NS"
"OTU11691",5,5.95,4,8,"NS"
"OTU5129",3,9.57,6.475,13,"Specialists"
"OTU16804",2,1.914,1,2,"NS"
"OTU18773",2,1.874,1,2,"NS"
"OTU8178",4,3.474,2,4,"NS"
"OTU39443",2,1.908,1,2,"NS"
"OTU26749",1,2.764,2,3,"Specialists"
"OTU14515",5,9.83,7,13,"Specialists"
"OTU9541",6,9.74,7,13,"Specialists"
"OTU7742",7,5.95,4,8,"NS"
"OTU34178",2,1.924,1,2,"NS"
"OTU5093",4,4.798,3,6,"NS"
"OTU47181",3,2.738,2,3,"NS"
"OTU3850",10,9.544,7,12,"NS"
"OTU7586",3,2.734,2,3,"NS"
"OTU59184",2,1.878,1,2,"NS"
"OTU9937",2,5.384,3.475,7,"Specialists"
"OTU2627",4,4.152,3,5,"NS"
"OTU3263",9,8.31,6,11,"NS"
"OTU22429",2,1.888,1,2,"NS"
"OTU19454",2,1.9,1,2,"NS"
"OTU2419",1,1.88,1,2,"NS"
"OTU9497",3,3.508,2,4,"NS"
"OTU4414",1,2.702,2,3,"Specialists"
"OTU7755",2,2.692,2,3,"NS"
"OTU6922",5,16.258,12,21,"Specialists"
"OTU2827",6,7.03,5,9,"NS"
"OTU6188",7,10.654,8,14,"Specialists"
"OTU20410",3,2.7,2,3,"NS"
"OTU9833",6,5.404,3,7,"NS"
"OTU7867",2,1.902,1,2,"NS"
"OTU6764",2,1.902,1,2,"NS"
"OTU9779",4,4.126,3,5,"NS"
"OTU12083",3,5.958,4,8,"Specialists"
"OTU726",8,22.162,17,27,"Specialists"
"OTU26269",2,2.726,2,3,"NS"
"OTU7556",4,4.22,3,5,"NS"
"OTU1710",8,9.978,7,13,"NS"
"OTU16041",4,4.768,3,6,"NS"
"OTU5947",4,4.786,3,6,"NS"
"OTU20953",1,1.906,1,2,"NS"
"OTU1396",5,13.6,10,17,"Specialists"
"OTU1630",8,18.668,15,23,"Specialists"
"OTU13482",1,1.886,1,2,"NS"
"OTU12861",1,10.71,8,14,"Specialists"
"OTU38245",2,1.902,1,2,"NS"
"OTU16503",3,3.468,2,4,"NS"
"OTU5100",9,10.428,7,14,"NS"
"OTU17381",5,8.32,6,11,"Specialists"
"OTU4085",1,4.134,3,5,"Specialists"
"OTU15047",8,7.988,5,11,"NS"
"OTU56486",1,1.9,1,2,"NS"
"OTU10119",1,2.716,2,3,"Specialists"
"OTU3736",3,7.426,5,10,"Specialists"
"OTU15115",2,3.43,2,4,"NS"
"OTU12123",3,3.494,2,4,"NS"
"OTU41106",5,4.13,2,5,"NS"
"OTU16761",1,2.742,2,3,"Specialists"
"OTU7191",3,4.15,3,5,"NS"
"OTU19049",2,1.898,1,2,"NS"
"OTU5444",4,4.112,3,5,"NS"
"OTU7825",4,3.458,2,4,"NS"
"OTU6607",7,5.45,4,7,"NS"
"OTU21299",2,1.892,1,2,"NS"
"OTU6596",3,2.724,2,3,"NS"
"OTU4893",7,5.41,4,7,"NS"
"OTU13104",4,15.916,12,20,"Specialists"
"OTU13855",6,6.042,4,8,"NS"
"OTU5474",6,11.724,8,15,"Specialists"
"OTU1795",2,1.912,1,2,"NS"
"OTU8749",6,14.55,11,18,"Specialists"
"OTU9285",4,3.46,2,4,"NS"
"OTU33170",1,8.394,6,11,"Specialists"
"OTU11188",4,4.126,3,5,"NS"
"OTU3035",6,16.536,13,20,"Specialists"
"OTU93351",1,1.904,1,2,"NS"
"OTU9107",5,4.77,3,6,"NS"
"OTU3840",4,4.744,3,6,"NS"
"OTU5870",1,1.898,1,2,"NS"
"OTU4905",12,8.804,6,11,"Generalists"
"OTU17044",3,2.72,2,3,"NS"
"OTU9433",2,2.704,2,3,"NS"
"OTU50433",3,2.708,2,3,"NS"
"OTU19455",2,1.914,1,2,"NS"
"OTU7635",11,8.754,6,11,"NS"
"OTU11239",6,6.936,5,9,"NS"
"OTU8110",2,1.882,1,2,"NS"
"OTU60088",8,8.708,6,12,"NS"
"OTU3490",7,11.056,8,14,"Specialists"
"OTU6358",5,5.968,4,8,"NS"
"OTU16592",2,1.884,1,2,"NS"
"OTU4473",5,8.322,6,11,"Specialists"
"OTU58339",5,4.818,3,6,"NS"
"OTU23862",3,3.442,2,4,"NS"
"OTU84854",13,8.72,6,11,"Generalists"
"OTU25477",2,1.884,1,2,"NS"
"OTU2040",10,18.096,14,22.525,"Specialists"
"OTU4768",9,12.582,9,16,"NS"
"OTU74094",2,1.908,1,2,"NS"
"OTU4493",4,3.454,2,4,"NS"
"OTU58917",2,1.896,1,2,"NS"
"OTU7854",3,3.432,2,4,"NS"
"OTU4208",2,2.66,2,3,"NS"
"OTU28670",3,2.692,2,3,"NS"
"OTU17791",6,5.352,4,7,"NS"
"OTU23930",2,1.886,1,2,"NS"
"OTU50388",6,11.562,8,15,"Specialists"
"OTU9561",13,30.28,25,36,"Specialists"
"OTU6891",4,5.894,4,8,"NS"
"OTU4480",2,6.99,5,9,"Specialists"
"OTU4044",2,4.17,3,5,"Specialists"
"OTU95904",2,1.896,1,2,"NS"
"OTU36160",3,4.814,3,6,"NS"
"OTU6091",13,14.688,11,18,"NS"
"OTU35931",3,4.192,3,5,"NS"
"OTU3126",8,24.632,19,30,"Specialists"
"OTU3325",8,11.042,8,14,"NS"
"OTU15817",2,1.9,1,2,"NS"
"OTU13089",3,2.698,2,3,"NS"
"OTU3888",13,10.618,8,14,"NS"
"OTU1927",15,18.94,15,23,"NS"
"OTU87965",2,1.876,1,2,"NS"
"OTU10955",5,8.062,6,10,"Specialists"
"OTU9461",4,3.422,2,4,"NS"
"OTU9114",6,5.906,4,8,"NS"
"OTU40971",2,1.89,1,2,"NS"
"OTU5807",6,6.002,4,8,"NS"
"OTU5898",6,4.816,3,6,"NS"
"OTU2496",8,8.37,6,11,"NS"
"OTU77738",1,1.886,1,2,"NS"
"OTU6711",6,5.348,4,7,"NS"
"OTU58815",2,2.76,2,3,"NS"
"OTU6246",5,5.46,4,7,"NS"
"OTU22113",3,2.712,2,3,"NS"
"OTU78004",25,22.144,17,27,"NS"
"OTU16418",9,16.534,12,21,"Specialists"
"OTU23215",4,4.738,3,6,"NS"
"OTU5781",5,4.188,3,5,"NS"
"OTU14580",3,2.718,2,3,"NS"
"OTU11989",15,16.432,12,20,"NS"
"OTU89942",1,1.902,1,2,"NS"
"OTU8278",4,13.4,10,17,"Specialists"
"OTU11174",4,3.456,2,4,"NS"
"OTU3858",5,8.81,6,11,"Specialists"
"OTU2756",21,16.622,13,21,"NS"
"OTU4324",5,10.368,7,13,"Specialists"
"OTU11382",1,1.9,1,2,"NS"
"OTU3867",6,10.976,8,14,"Specialists"
"OTU10028",2,3.434,2,4,"NS"
"OTU11426",9,23.158,18.475,28,"Specialists"
"OTU10636",2,1.902,1,2,"NS"
"OTU10821",6,4.724,3,6,"NS"
"OTU15040",2,2.708,2,3,"NS"
"OTU5389",2,2.68,2,3,"NS"
"OTU1522",14,32.11,26,38,"Specialists"
"OTU919",7,16.03,12,20,"Specialists"
"OTU13436",2,2.69,2,3,"NS"
"OTU14708",2,4.126,3,5,"Specialists"
"OTU23189",2,3.458,2,4,"NS"
"OTU8634",5,5.424,4,7,"NS"
"OTU6382",2,1.908,1,2,"NS"
"OTU18011",1,1.892,1,2,"NS"
"OTU14083",5,4.74,3,6,"NS"
"OTU16052",2,1.886,1,2,"NS"
"OTU70309",2,2.72,2,3,"NS"
"OTU27654",2,2.69,2,3,"NS"
"OTU7901",2,1.892,1,2,"NS"
"OTU2465",10,13.728,10,18,"NS"
"OTU13305",2,3.444,2,4,"NS"
"OTU5682",6,5.356,3,7,"NS"
"OTU5720",6,6.966,5,9,"NS"
"OTU8849",12,17.134,13,21,"Specialists"
"OTU83633",3,3.484,2,4,"NS"
"OTU3404",13,11.526,8,15,"NS"
"OTU19201",1,1.894,1,2,"NS"
"OTU83613",3,4.79,3,6,"NS"
"OTU13160",4,4.198,3,5,"NS"
"OTU21601",2,1.902,1,2,"NS"
"OTU10309",2,3.452,2,4,"NS"
"OTU15680",3,2.714,2,3,"NS"
"OTU13717",2,1.874,1,2,"NS"
"OTU22261",6,4.8,3,6,"NS"
"OTU11612",7,14.262,10,18,"Specialists"
"OTU8489",2,2.7,2,3,"NS"
"OTU10570",6,6.4,4,9,"NS"
"OTU5336",5,7.41,5,10,"NS"
"OTU14525",4,3.43,2,4,"NS"
"OTU7931",2,1.892,1,2,"NS"
"OTU6747",2,5.49,4,7,"Specialists"
"OTU8180",5,7.9,6,10,"Specialists"
"OTU15726",2,1.89,1,2,"NS"
"OTU11291",4,4.82,3,6,"NS"
"OTU13259",2,1.896,1,2,"NS"
"OTU8312",2,2.722,2,3,"NS"
"OTU62329",2,1.87,1,2,"NS"
"OTU3373",3,9.206,6.475,12,"Specialists"
"OTU24580",1,1.888,1,2,"NS"
"OTU27738",14,13.908,10,18,"NS"
"OTU13691",7,5.876,4,8,"NS"
"OTU4301",9,6.958,4.475,9,"NS"
"OTU6444",2,1.908,1,2,"NS"
"OTU34502",3,4.198,3,5,"NS"
"OTU84691",2,1.9,1,2,"NS"
"OTU10244",4,4.116,3,5,"NS"
"OTU98502",20,37.506,31,44,"Specialists"
"OTU1291",32,30.274,25,36,"NS"
"OTU46406",2,1.884,1,2,"NS"
"OTU58629",2,1.878,1,2,"NS"
"OTU50853",15,18.994,15,23,"NS"
"OTU5922",6,5.354,4,7,"NS"
"OTU22374",2,1.898,1,2,"NS"
"OTU57868",5,5.414,4,7,"NS"
"OTU17650",2,1.9,1,2,"NS"
"OTU40308",1,2.716,2,3,"Specialists"
"OTU9340",2,2.742,2,3,"NS"
"OTU21854",15,10.076,7,13,"Generalists"
"OTU16596",2,1.906,1,2,"NS"
"OTU27554",2,2.692,2,3,"NS"
"OTU11512",2,1.88,1,2,"NS"
"OTU69060",4,11.678,8.475,15,"Specialists"
"OTU13601",1,1.886,1,2,"NS"
"OTU1001",2,13.198,10,17,"Specialists"
"OTU12587",2,2.686,2,3,"NS"
"OTU46916",3,3.472,2,4,"NS"
"OTU64160",3,2.686,2,3,"NS"
"OTU22480",8,7.462,5,10,"NS"
"OTU3297",2,4.12,3,5,"Specialists"
"OTU16046",2,1.906,1,2,"NS"
"OTU20442",11,13.05,10,17,"NS"
"OTU13701",1,3.43,2,4,"Specialists"
"OTU9805",3,4.828,3,6,"NS"
"OTU6870",3,4.79,3,6,"NS"
"OTU11320",2,4.162,3,5,"Specialists"
"OTU4813",9,13.106,10,17,"Specialists"
"OTU28430",2,1.908,1,2,"NS"
"OTU80779",2,11.644,9,15,"Specialists"
"OTU6765",2,3.514,2,4,"NS"
"OTU41942",4,6.998,5,9,"Specialists"
"OTU10077",2,1.91,1,2,"NS"
"OTU7063",2,3.47,2,4,"NS"
"OTU10296",2,3.462,2,4,"NS"
"OTU13805",3,4.178,3,5,"NS"
"OTU36671",2,1.916,1,2,"NS"
"OTU50054",2,1.916,1,2,"NS"
"OTU5193",1,1.902,1,2,"NS"
"OTU1954",5,5.954,4,8,"NS"
"OTU10846",5,4.166,3,5,"NS"
"OTU6897",2,3.464,2,4,"NS"
"OTU946",11,27.018,22,32,"Specialists"
"OTU2894",3,6.476,4,9,"Specialists"
"OTU20947",1,1.892,1,2,"NS"
"OTU28404",2,1.904,1,2,"NS"
"OTU35926",2,1.898,1,2,"NS"
"OTU9427",3,2.706,2,3,"NS"
"OTU66908",11,10.244,7,13,"NS"
"OTU64732",2,1.904,1,2,"NS"
"OTU9394",4,6.438,4,8,"NS"
"OTU14189",3,4.088,3,5,"NS"
"OTU16529",2,1.914,1,2,"NS"
"OTU72157",5,7.474,5,10,"NS"
"OTU27893",4,3.466,2,4,"NS"
"OTU4087",13,13.008,9,17,"NS"
"OTU5191",4,8.298,6,11,"Specialists"
"OTU7344",8,25.766,21,30,"Specialists"
"OTU8750",1,4.792,3,6,"Specialists"
"OTU1841",4,19.352,15,24,"Specialists"
"OTU9324",8,11.424,8,15,"NS"
"OTU18727",6,10.336,7,13.525,"Specialists"
"OTU1429",7,14.958,11,19,"Specialists"
"OTU12967",2,2.7,2,3,"NS"
"OTU5084",13,10.702,8,14,"NS"
"OTU19131",2,1.882,1,2,"NS"
"OTU15796",2,1.9,1,2,"NS"
"OTU25813",4,5.914,4,8,"NS"
"OTU12201",3,2.682,2,3,"NS"
"OTU47557",2,1.908,1,2,"NS"
"OTU3770",7,13.584,10,17,"Specialists"
"OTU24139",4,4.796,3,6,"NS"
"OTU5699",2,1.892,1,2,"NS"
"OTU15794",4,5.388,4,7,"NS"
"OTU17926",4,4.178,3,5,"NS"
"OTU10781",3,2.762,2,3,"NS"
"OTU6755",5,5.972,4,8,"NS"
"OTU18764",5,4.712,3,6,"NS"
"OTU2183",7,6,4,8,"NS"
"OTU5151",7,9.632,7,12,"NS"
