"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU3147",1,10.53,7,15,"Specialists"
"OTU1501",4,2.62,1,4,"NS"
"OTU977",2,1.54,1,2,"NS"
"OTU7236",3,1.98,1,3,"NS"
"OTU12896",4,7.77,5,11,"Specialists"
"OTU1688",4,16.42,11,22,"Specialists"
"OTU8132",4,10.92,7,14,"Specialists"
"OTU9519",6,8.65,6,13,"NS"
"OTU5318",6,5.21,3,8,"NS"
"OTU8038",10,4.97,2,7,"Generalists"
"OTU8917",2,1.99,1,3,"NS"
"OTU10610",1,1.61,1,2,"NS"
"OTU5808",5,6.12,3.475,10,"NS"
"OTU4466",2,9.28,6,13,"Specialists"
"OTU12623",4,2.64,1,4,"NS"
"OTU12178",1,2.75,1,4.52499999999999,"NS"
"OTU3648",2,11.55,7,15,"Specialists"
"OTU10698",3,6.33,3.475,9,"Specialists"
"OTU8256",1,2.53,1,4,"NS"
"OTU9115",3,2.05,1,3,"NS"
"OTU2146",2,1.48,1,2,"NS"
"OTU7631",4,3.46,2,6,"NS"
"OTU6841",6,4.03,2,6,"NS"
"OTU455",8,3.44,2,5,"Generalists"
"OTU580",1,1.61,1,2,"NS"
"OTU13103",1,2.33,1,3,"NS"
"OTU10300",1,1.68,1,2,"NS"
"OTU4557",1,2.91,1,4,"NS"
"OTU4789",5,5.71,3,8,"NS"
"OTU962",1,2.07,1,3,"NS"
"OTU10361",1,2.35,1,4,"NS"
"OTU12624",1,2.6,1,5,"NS"
"OTU10390",2,4.44,2.475,7,"Specialists"
"OTU6957",1,4,2,7,"Specialists"
"OTU12928",2,5.05,3,8,"Specialists"
"OTU3937",2,4.83,3,7,"Specialists"
"OTU5520",3,3.22,2,5,"NS"
"OTU6215",2,1.52,1,2,"NS"
"OTU1901",2,1.53,1,2,"NS"
"OTU5579",3,1.98,1,3,"NS"
"OTU6727",2,4.56,3,7,"Specialists"
"OTU1952",3,8.79,6,13,"Specialists"
"OTU4555",2,1.61,1,2,"NS"
"OTU166",2,1.66,1,2,"NS"
"OTU10734",2,1.63,1,2,"NS"
"OTU3489",3,1.96,1,3,"NS"
"OTU7853",1,4.87,3,7,"Specialists"
"OTU535",1,1.49,1,2,"NS"
"OTU8076",1,2.46,1,4,"NS"
"OTU429",2,27.55,21,36,"Specialists"
"OTU10313",1,1.62,1,2,"NS"
"OTU12245",3,2.42,1,4,"NS"
"OTU2942",2,1.61,1,2,"NS"
"OTU2649",2,18.07,12,24,"Specialists"
"OTU11760",12,5.3,3,8,"Generalists"
"OTU8534",1,1.54,1,2,"NS"
"OTU10155",1,2.08,1,3,"NS"
"OTU5190",2,3.47,2,5.52499999999999,"NS"
"OTU10171",2,2.03,1,3,"NS"
"OTU1652",1,5.25,2.475,8,"Specialists"
"OTU764",2,36.9,30,43,"Specialists"
"OTU797",2,2.02,1,3,"NS"
"OTU838",2,1.63,1,2,"NS"
"OTU11207",3,2.32,1,4,"NS"
"OTU11954",9,5.32,3,8,"Generalists"
"OTU12214",5,2.9,1,5,"NS"
"OTU6695",2,4.5,2,7,"NS"
"OTU4382",2,1.57,1,2,"NS"
"OTU5666",1,1.99,1,3,"NS"
"OTU5135",2,5.3,3,8,"Specialists"
"OTU3375",3,2.41,1,4,"NS"
"OTU10541",5,3.86,2,6,"NS"
"OTU63",3,7.97,5,11.525,"Specialists"
"OTU11816",4,2.35,1,4,"NS"
"OTU414",1,2.65,2,4,"Specialists"
"OTU7220",1,2.82,1,5,"NS"
"OTU6319",3,2.71,1,4,"NS"
"OTU678",2,1.66,1,2,"NS"
"OTU11012",6,3.74,2,6,"NS"
"OTU4636",2,15.85,10.475,20.525,"Specialists"
"OTU5695",1,1.95,1,3,"NS"
"OTU7582",2,1.62,1,2,"NS"
"OTU291",2,12.01,7.475,16,"Specialists"
"OTU6365",1,2.93,1,5,"NS"
"OTU8818",2,1.56,1,2,"NS"
"OTU2238",1,22.61,18,28.525,"Specialists"
"OTU4410",2,2.94,1,5,"NS"
"OTU12420",1,1.58,1,2,"NS"
"OTU9540",1,2.41,1,4,"NS"
"OTU10773",3,2,1,3,"NS"
"OTU1716",6,20.4,16,27,"Specialists"
"OTU12075",1,24.27,18,30.525,"Specialists"
"OTU5852",2,10.97,6.475,15,"Specialists"
"OTU1261",3,46.33,37.95,56.525,"Specialists"
"OTU1343",8,33.41,27.475,39.05,"Specialists"
"OTU2856",1,11.96,6.475,16.525,"Specialists"
"OTU1069",5,52.37,44,61,"Specialists"
"OTU5118",11,7.26,5,10,"Generalists"
"OTU1813",2,27.52,22,35.525,"Specialists"
"OTU288",1,32.34,25,38.525,"Specialists"
"OTU4063",3,9.01,5,13,"Specialists"
"OTU4463",4,4.33,2,7,"NS"
"OTU1266",1,30.68,24,38.525,"Specialists"
"OTU1124",2,28.72,20.95,36,"Specialists"
"OTU4270",4,6.72,4,10,"NS"
"OTU1111",2,44.56,35.475,53,"Specialists"
"OTU11885",7,16.02,11,22.525,"Specialists"
"OTU2166",1,23.47,18,29.525,"Specialists"
"OTU1227",4,29.67,25,36.525,"Specialists"
"OTU1682",1,38.45,30,46,"Specialists"
"OTU8476",1,20.16,15,27,"Specialists"
"OTU3335",17,15.63,11,20,"NS"
"OTU999",42,40.66,30.475,49.525,"NS"
"OTU2444",2,18.68,13,24,"Specialists"
"OTU1280",2,35.12,28,41.525,"Specialists"
"OTU2663",9,36.16,27.475,44,"Specialists"
"OTU1796",1,21.96,16.475,28.05,"Specialists"
"OTU2903",4,10.55,6,14,"Specialists"
"OTU10990",4,47.42,40,55.525,"Specialists"
"OTU4718",7,7.63,5,11.525,"NS"
"OTU1625",1,23.35,16.475,29,"Specialists"
"OTU2551",1,21.87,16,29,"Specialists"
"OTU290",1,57.32,47.475,68,"Specialists"
"OTU2383",9,16.38,11,21.525,"Specialists"
"OTU6351",1,3.07,2,4.52499999999999,"Specialists"
"OTU1346",1,27.49,20.475,33.525,"Specialists"
"OTU3252",3,12.83,8.475,18,"Specialists"
"OTU1680",1,30.96,24.475,38.525,"Specialists"
"OTU1122",14,25.03,19,30,"Specialists"
"OTU7924",1,1.93,1,3,"NS"
"OTU8396",17,20.79,14.475,25.525,"NS"
"OTU1738",4,27.89,21,36,"Specialists"
"OTU2834",5,30.04,23.475,37.525,"Specialists"
"OTU5005",3,22.93,17,29,"Specialists"
"OTU1724",1,19.66,14,25,"Specialists"
"OTU4615",7,3.42,2,5,"Generalists"
"OTU3783",1,7.27,4,11,"Specialists"
"OTU2941",1,12.83,9,17,"Specialists"
"OTU1638",1,24.31,19.475,30,"Specialists"
"OTU6226",5,21.71,16,27,"Specialists"
"OTU2750",3,16.81,11.475,22.525,"Specialists"
"OTU11008",3,13.83,9.475,18,"Specialists"
"OTU5596",2,4.95,3,8,"Specialists"
"OTU2572",1,10.5,7,15.525,"Specialists"
"OTU806",4,33.63,26.95,40.525,"Specialists"
"OTU2191",1,20.67,15.475,28,"Specialists"
"OTU3917",15,28.86,22,35,"Specialists"
"OTU2198",3,30.74,24,37.525,"Specialists"
"OTU5691",1,44.05,35.95,52,"Specialists"
"OTU3806",2,13.57,9,18,"Specialists"
"OTU7681",1,18.1,13,24,"Specialists"
"OTU1751",1,29.97,23.475,39,"Specialists"
"OTU514",3,11.99,8,17,"Specialists"
"OTU2081",31,27.63,20.95,34.525,"NS"
"OTU8012",6,5.13,3,7,"NS"
"OTU7287",2,2.41,1,4,"NS"
"OTU1230",3,38.99,31.475,46.525,"Specialists"
"OTU9952",2,2.69,1,4,"NS"
"OTU4305",9,7.25,5,11,"NS"
"OTU10237",3,2.41,1,4,"NS"
"OTU2373",9,12.27,7.475,18.525,"NS"
"OTU2823",13,10.31,7,13.525,"NS"
"OTU2895",5,12.02,7.475,16,"Specialists"
"OTU10661",1,1.68,1,2,"NS"
"OTU1539",4,31.76,25,39.525,"Specialists"
"OTU7865",6,3.47,2,5.52499999999999,"Generalists"
"OTU542",2,1.58,1,2,"NS"
"OTU645",1,2.07,1,3,"NS"
"OTU13133",2,1.57,1,2,"NS"
"OTU12816",1,2.59,1,4,"NS"
"OTU10809",3,10.7,7,15,"Specialists"
"OTU141",12,4.71,3,7,"Generalists"
"OTU9921",3,2.36,1,4,"NS"
"OTU4985",10,4.25,2,6.52499999999999,"Generalists"
"OTU12227",1,1.58,1,2,"NS"
"OTU12946",1,2.75,1,4,"NS"
"OTU416",3,2.07,1,3,"NS"
"OTU1219",2,35.91,30,44,"Specialists"
"OTU6707",1,2.71,1,4,"NS"
"OTU6903",1,1.65,1,2,"NS"
"OTU596",5,7.27,4.475,10,"NS"
"OTU8098",6,20.41,15,25.525,"Specialists"
"OTU8019",5,5.93,4,8,"NS"
"OTU8143",2,2.37,1,4,"NS"
"OTU4219",1,1.64,1,2,"NS"
"OTU3866",1,9.53,6,13,"Specialists"
"OTU10250",2,9.61,6,14,"Specialists"
"OTU8481",2,2.04,1,3,"NS"
"OTU3140",19,14.31,9.475,19,"NS"
"OTU3998",1,6.8,4,9.52499999999999,"Specialists"
"OTU6616",4,4.03,2,6,"NS"
"OTU2313",9,31.68,25.475,39,"Specialists"
"OTU11720",2,1.54,1,2,"NS"
"OTU11319",1,3.07,1,5,"NS"
"OTU3695",1,11.13,7.475,14,"Specialists"
"OTU5047",6,4.04,2,6,"NS"
"OTU9709",5,23.96,17,31,"Specialists"
"OTU3186",2,10.92,6.475,15,"Specialists"
"OTU5996",6,5.57,3,9,"NS"
"OTU7962",3,2.08,1,3,"NS"
"OTU8788",1,2.74,1,4,"NS"
"OTU1228",1,2.09,1,3,"NS"
"OTU12894",2,2.03,1,3,"NS"
"OTU9539",1,1.62,1,2,"NS"
"OTU5255",3,6.85,4,11,"Specialists"
"OTU7447",5,2.63,1,4,"Generalists"
"OTU9615",1,1.51,1,2,"NS"
"OTU3751",1,9.8,6.475,13,"Specialists"
"OTU5445",1,6.43,3,9.52499999999999,"Specialists"
"OTU3023",6,3.53,2,5.52499999999999,"Generalists"
"OTU10599",1,1.98,1,3,"NS"
"OTU11126",3,1.97,1,3,"NS"
"OTU8328",4,3.31,2,5,"NS"
"OTU9107",10,7.35,4,10,"NS"
"OTU2195",4,6.64,3,10,"NS"
"OTU8178",3,2.02,1,3,"NS"
"OTU11398",1,11.97,9,16,"Specialists"
"OTU9705",1,1.53,1,2,"NS"
"OTU12892",1,2.18,1,3,"NS"
"OTU8538",1,2.52,1,4,"NS"
"OTU4010",1,1.58,1,2,"NS"
"OTU11975",2,1.95,1,3,"NS"
"OTU6452",6,5.76,3,9,"NS"
"OTU3606",4,11.96,8,17,"Specialists"
"OTU5323",1,5.33,3,8,"Specialists"
"OTU8609",1,3.74,2,6,"Specialists"
"OTU9799",1,2.95,1,4.52499999999999,"NS"
"OTU10480",1,1.54,1,2,"NS"
"OTU9871",2,3.14,2,5,"NS"
"OTU5227",1,7.25,4,10.525,"Specialists"
"OTU5833",2,5.82,3,9,"Specialists"
"OTU8151",3,2.96,2,4,"NS"
"OTU2257",2,1.56,1,2,"NS"
"OTU4528",2,5.87,3,9,"Specialists"
"OTU8215",1,2.03,1,3,"NS"
"OTU7807",1,1.91,1,3,"NS"
"OTU734",1,1.94,1,3,"NS"
"OTU7697",1,2.85,1,4,"NS"
"OTU4632",1,2.46,1,4,"NS"
"OTU2505",3,15.85,11.475,20.525,"Specialists"
"OTU11146",1,1.87,1,3,"NS"
"OTU5144",1,6.8,4,10,"Specialists"
"OTU8149",1,3.43,2,6,"Specialists"
"OTU8297",2,1.61,1,2,"NS"
"OTU5920",3,4.03,2,6.52499999999999,"NS"
"OTU10542",1,1.65,1,2,"NS"
"OTU5348",2,4.62,2,8,"NS"
"OTU773",4,2.75,1,4,"NS"
"OTU12941",1,1.49,1,2,"NS"
"OTU936",2,2.29,1,4,"NS"
"OTU10046",2,7.59,4.475,11,"Specialists"
"OTU11346",1,2.49,1,4,"NS"
"OTU5189",1,5.96,3.475,8,"Specialists"
"OTU6216",1,5.07,3,7.52499999999999,"Specialists"
"OTU9016",3,20.86,14.475,27,"Specialists"
"OTU1928",1,3.66,2,6,"Specialists"
"OTU9397",1,2.64,1,4,"NS"
"OTU662",2,22.56,18,28.525,"Specialists"
"OTU8594",1,3.07,2,5,"Specialists"
"OTU837",11,30.93,24.475,38.525,"Specialists"
"OTU8295",1,3.32,2,5,"Specialists"
"OTU6781",2,3.59,2,6,"NS"
"OTU5615",5,5.38,3,8.52499999999999,"NS"
"OTU9149",1,2.03,1,3,"NS"
"OTU9962",2,1.85,1,3,"NS"
"OTU10790",1,1.66,1,2,"NS"
"OTU4416",4,11.26,8,15.525,"Specialists"
"OTU7940",4,3.76,2,6,"NS"
"OTU9960",1,2.36,1,4,"NS"
"OTU7552",6,2.79,1,5,"Generalists"
"OTU11664",2,1.93,1,3,"NS"
"OTU5359",2,5.84,3,8.52499999999999,"Specialists"
"OTU5354",2,5.73,3,9,"Specialists"
"OTU7636",1,5.5,3,8,"Specialists"
"OTU3420",1,1.63,1,2,"NS"
"OTU13119",1,4.01,2,6,"Specialists"
"OTU6367",1,2.82,1.475,5,"Specialists"
"OTU9785",1,2.03,1,3,"NS"
"OTU2033",9,21.48,17,26,"Specialists"
"OTU3464",8,9.86,6,13.525,"NS"
"OTU2503",7,11.96,9,17,"Specialists"
"OTU1109",17,46.23,37,55,"Specialists"
"OTU2861",8,25.65,19,33,"Specialists"
"OTU2135",8,21.68,16,28.525,"Specialists"
"OTU3343",5,12.18,8,17,"Specialists"
"OTU5828",14,5.55,3,8.52499999999999,"Generalists"
"OTU4527",5,7.99,5,11.525,"NS"
"OTU9048",1,2.6,1,4,"NS"
"OTU7966",2,2.62,1,4,"NS"
"OTU286",7,4.26,2,7,"NS"
"OTU4780",10,5.48,2,9,"Generalists"
"OTU635",4,3.51,2,6,"NS"
"OTU11830",5,3.7,2,6,"NS"
"OTU619",4,3.85,2,6,"NS"
"OTU57",7,3.21,2,5,"Generalists"
"OTU9024",2,2.22,1,4,"NS"
"OTU2161",2,1.57,1,2,"NS"
"OTU8972",2,2.89,1,4,"NS"
"OTU204",11,81.64,70.475,94.525,"Specialists"
"OTU13114",1,3.78,2,6,"Specialists"
"OTU12938",2,4.87,3,7.52499999999999,"Specialists"
"OTU4293",6,7.95,5,11.525,"NS"
"OTU1433",1,3.06,1,4.52499999999999,"NS"
"OTU8191",1,3.25,1.475,5,"Specialists"
"OTU5072",9,5.11,3,8,"Generalists"
"OTU1233",7,3.39,2,6,"Generalists"
"OTU13007",13,9.24,6,13,"NS"
"OTU230",3,4.19,2,6.52499999999999,"NS"
"OTU4747",3,5.38,2.475,8,"NS"
"OTU7007",5,3.3,2,5,"NS"
"OTU3948",6,8.69,5.475,12.525,"NS"
"OTU10671",1,1.57,1,2,"NS"
"OTU3503",9,10.05,7,14.525,"NS"
"OTU6968",8,3.83,2,6,"Generalists"
"OTU1579",20,18.82,13,24.525,"NS"
"OTU1691",13,24.49,17,32.525,"Specialists"
"OTU4316",3,8.86,5.475,12.525,"Specialists"
"OTU3700",5,7.68,5,11,"NS"
"OTU473",7,3.52,2,6,"Generalists"
"OTU4051",8,6.89,4,10,"NS"
"OTU5949",9,7.71,4,11,"NS"
"OTU4898",8,7.74,5,11.525,"NS"
"OTU9203",8,4.67,3,6.52499999999999,"Generalists"
"OTU6162",1,3.61,2,6,"Specialists"
"OTU6430",7,4.06,2,6,"Generalists"
"OTU7227",9,3.58,2,6,"Generalists"
"OTU8977",2,1.63,1,2,"NS"
"OTU4771",4,5.12,3,7,"NS"
"OTU5754",10,6.72,3,11,"NS"
"OTU4608",11,6.36,3.475,9,"Generalists"
"OTU9406",3,3.95,2,6,"NS"
"OTU9212",2,1.96,1,3,"NS"
"OTU278",8,4.69,3,8,"NS"
"OTU6202",1,4.26,2,7,"Specialists"
"OTU13002",3,2.58,1,4,"NS"
"OTU7802",3,3.71,1.475,6,"NS"
"OTU3093",8,16.04,11,22,"Specialists"
"OTU2837",3,2.62,1,4,"NS"
"OTU836",12,43.59,35,53.525,"Specialists"
"OTU8403",3,2.57,1.475,4,"NS"
"OTU4734",2,5.94,4,9,"Specialists"
"OTU7671",6,4.02,2,6.52499999999999,"NS"
"OTU8179",5,5.47,3,9,"NS"
"OTU11938",2,1.93,1,3,"NS"
"OTU10376",2,1.66,1,2,"NS"
"OTU7009",6,4.69,2,7,"NS"
"OTU7232",1,2.81,1,4,"NS"
"OTU4610",7,5.75,3,9,"NS"
"OTU2729",9,15.84,11.475,22,"Specialists"
"OTU769",3,2.78,1,4,"NS"
"OTU6974",4,2.66,1,4,"NS"
"OTU10117",3,2.05,1,3,"NS"
"OTU9385",2,2.34,1,4,"NS"
"OTU9739",4,2.35,1,4,"NS"
"OTU6071",10,6.1,3,9,"Generalists"
"OTU8292",2,2.94,1.475,4.52499999999999,"NS"
"OTU4216",9,8.34,5,12,"NS"
"OTU12534",2,1.64,1,2,"NS"
"OTU9728",7,6.39,3,10,"NS"
"OTU5473",1,4.42,2,7,"Specialists"
"OTU9143",3,17.16,13,23,"Specialists"
"OTU7225",3,3.11,1,5,"NS"
"OTU12853",2,4.56,3,7,"Specialists"
"OTU1202",1,1.59,1,2,"NS"
"OTU13112",1,4.1,2,6,"Specialists"
"OTU1100",1,7.53,4.475,11,"Specialists"
"OTU5490",11,8.12,5.475,11,"NS"
"OTU1014",3,2.39,1,4,"NS"
"OTU7763",3,6.51,4,10,"Specialists"
"OTU8247",1,1.65,1,2,"NS"
"OTU8201",6,3.71,2,6,"NS"
"OTU8221",1,1.98,1,3,"NS"
"OTU7226",2,2.36,1,3,"NS"
"OTU1920",1,3.4,2,5,"Specialists"
"OTU648",1,2.29,1,3,"NS"
"OTU860",1,2.01,1,3,"NS"
"OTU7091",1,2.8,1.475,4,"Specialists"
"OTU388",3,2.33,1,4,"NS"
"OTU2073",13,23.95,17.475,30.525,"Specialists"
"OTU5105",4,5.37,3,8,"NS"
"OTU5056",10,5.13,3,8,"Generalists"
"OTU1733",13,19.68,14,25,"Specialists"
"OTU6081",1,3.75,2,6,"Specialists"
"OTU3090",4,10.31,7,14,"Specialists"
"OTU1389",1,1.94,1,3,"NS"
"OTU11972",1,2.72,1,4,"NS"
"OTU9095",1,2.13,1,3,"NS"
"OTU6639",2,3.97,2,6,"NS"
"OTU13045",2,2.01,1,3,"NS"
"OTU9636",2,2.43,1,4,"NS"
"OTU11115",3,2.5,1,4,"NS"
"OTU7923",1,3.19,2,5,"Specialists"
"OTU5720",7,4.56,2,7,"NS"
"OTU4213",10,7.99,5,11,"NS"
"OTU8072",2,3.3,1.475,5,"NS"
"OTU8153",5,3.06,1.475,5,"NS"
"OTU11182",1,1.66,1,2,"NS"
"OTU6969",1,4.27,2,6,"Specialists"
"OTU8491",1,8.72,5,12,"Specialists"
"OTU1648",4,20.77,16.475,26,"Specialists"
"OTU4604",3,5.67,3,8.52499999999999,"NS"
"OTU1881",3,18.11,14,23,"Specialists"
"OTU6699",1,3.69,2,6,"Specialists"
"OTU9045",1,2.63,1,4,"NS"
"OTU4370",2,8.23,5,11,"Specialists"
"OTU617",2,2.85,1,4,"NS"
"OTU1690",1,1.6,1,2,"NS"
"OTU10873",2,1.67,1,2,"NS"
"OTU454",2,2.82,1,4.52499999999999,"NS"
"OTU5236",2,6.29,3.475,9,"Specialists"
"OTU11663",2,2.43,1,3.52499999999999,"NS"
"OTU8177",3,3.68,2,6,"NS"
"OTU7101",2,3.43,2,5,"NS"
"OTU7606",4,3.78,2,6,"NS"
"OTU1639",11,19.52,14,26,"Specialists"
"OTU6510",1,5.27,3,8,"Specialists"
"OTU4340",3,1.98,1,3,"NS"
"OTU9619",1,1.92,1,3,"NS"
"OTU8249",1,3.78,2,6,"Specialists"
"OTU12908",1,3.86,2,6,"Specialists"
"OTU781",3,4.1,2,6.52499999999999,"NS"
"OTU11160",2,1.59,1,2,"NS"
"OTU8036",6,4.19,2,6,"NS"
"OTU8443",1,2.01,1,3,"NS"
"OTU9558",2,1.66,1,2,"NS"
"OTU13008",3,3.46,2,5.52499999999999,"NS"
"OTU2733",1,17.96,12.475,23.525,"Specialists"
"OTU2026",2,26.68,21,33.525,"Specialists"
"OTU9403",1,3.4,2,5,"Specialists"
"OTU10920",1,3.06,1,5,"NS"
"OTU11022",1,2.32,1,4,"NS"
"OTU2194",2,2.36,1,4,"NS"
"OTU8224",1,3.14,2,4,"Specialists"
"OTU11161",1,1.61,1,2,"NS"
"OTU10921",1,1.59,1,2,"NS"
"OTU1021",3,2.61,1,4,"NS"
"OTU2266",2,13.9,9,19.525,"Specialists"
"OTU3111",1,7.4,4,10.525,"Specialists"
"OTU4993",1,5.02,3,8,"Specialists"
"OTU5213",2,4.49,2,7,"NS"
"OTU9105",7,6.01,3,9,"NS"
"OTU7800",1,2.86,1,5,"NS"
"OTU6932",1,2.78,1,4,"NS"
"OTU828",3,2.38,1,3.52499999999999,"NS"
"OTU4515",2,5.25,3,8,"Specialists"
"OTU9569",1,1.61,1,2,"NS"
"OTU9476",1,1.52,1,2,"NS"
"OTU5300",4,2.7,1,4.52499999999999,"NS"
"OTU13000",3,2.37,1,4,"NS"
"OTU11730",2,1.63,1,2,"NS"
"OTU11201",2,1.56,1,2,"NS"
"OTU5677",7,5.49,3,8,"NS"
"OTU10828",5,6.83,4,9.52499999999999,"NS"
"OTU7379",2,1.64,1,2,"NS"
"OTU11707",1,1.53,1,2,"NS"
"OTU3194",4,13.28,9,18,"Specialists"
"OTU3156",6,11.56,7.475,16,"Specialists"
"OTU2661",1,1.52,1,2,"NS"
"OTU10840",3,1.91,1,3,"NS"
"OTU7507",1,2.94,1,4,"NS"
"OTU8309",3,2.3,1,4,"NS"
"OTU8862",1,2.43,1,4,"NS"
"OTU10976",2,2.4,1,4,"NS"
"OTU11576",5,2.89,1,4,"Generalists"
"OTU4154",1,9.87,6,14,"Specialists"
"OTU9546",1,2,1,3,"NS"
"OTU13122",1,2.09,1,3,"NS"
"OTU6416",2,3.69,2,6,"NS"
"OTU9330",2,2.77,1,4,"NS"
"OTU7460",2,1.55,1,2,"NS"
"OTU10807",3,3.76,2,5.52499999999999,"NS"
"OTU11019",1,2.29,1,4,"NS"
"OTU3255",1,15.17,10,20,"Specialists"
"OTU10891",1,4.06,2,6.52499999999999,"Specialists"
"OTU11014",4,7.68,4,11.525,"NS"
"OTU9914",2,1.57,1,2,"NS"
"OTU1074",4,2.55,1,4,"NS"
"OTU8785",6,7.14,4,10,"NS"
"OTU3955",2,6.96,4,11,"Specialists"
"OTU5120",5,25.87,19.475,33.525,"Specialists"
"OTU11024",2,2.4,1,4,"NS"
"OTU10876",4,9.94,6.475,14,"Specialists"
"OTU11724",1,2.2,1,4,"NS"
"OTU3209",13,12.47,8,19.525,"NS"
"OTU9054",1,2.07,1,3,"NS"
"OTU12983",1,1.66,1,2,"NS"
"OTU1606",2,1.63,1,2,"NS"
"OTU8750",1,2.06,1,3,"NS"
"OTU13038",2,1.64,1,2,"NS"
"OTU7179",2,2.62,1,4,"NS"
"OTU12051",1,1.54,1,2,"NS"
"OTU9577",4,5.06,3,7,"NS"
"OTU4641",2,3.78,2,6,"NS"
"OTU7464",8,3.68,2,6,"Generalists"
"OTU8981",2,1.52,1,2,"NS"
"OTU2919",8,7.9,4.475,11,"NS"
"OTU11169",2,2.75,1,4.52499999999999,"NS"
"OTU1720",9,24.04,18.475,31,"Specialists"
"OTU1450",2,2.42,1,4,"NS"
"OTU9383",1,1.6,1,2,"NS"
"OTU6153",6,3.7,2,6,"NS"
"OTU2680",1,7.36,4,10,"Specialists"
"OTU5637",4,5.13,3,8,"NS"
"OTU7626",1,1.52,1,2,"NS"
"OTU5361",1,2.17,1,3,"NS"
"OTU9257",1,2.03,1,3,"NS"
"OTU9489",3,2.62,1,4,"NS"
"OTU7518",1,3.3,2,5.52499999999999,"Specialists"
"OTU2960",4,3.2,1.475,5.52499999999999,"NS"
"OTU6793",9,5.43,3,8,"Generalists"
"OTU8668",1,2.87,2,4,"Specialists"
"OTU675",2,2.72,1,4,"NS"
"OTU11595",2,1.59,1,2,"NS"
"OTU7769",2,2.3,1,4,"NS"
"OTU4884",1,4.74,2,7.52499999999999,"Specialists"
"OTU8174",3,2.76,1,4,"NS"
"OTU1052",2,14.48,10,19.525,"Specialists"
"OTU1747",3,20.95,16,27,"Specialists"
"OTU4034",2,8.25,4,12,"Specialists"
"OTU6436",6,4.3,3,6.52499999999999,"NS"
"OTU315",5,28.7,22.475,36,"Specialists"
"OTU8071",1,2.3,1,4,"NS"
"OTU1443",5,4.38,2.475,7,"NS"
"OTU3130",14,13.67,9,18,"NS"
"OTU3922",7,7.25,4,11,"NS"
"OTU7412",5,3.56,2,5.52499999999999,"NS"
"OTU2619",2,2.77,1,5,"NS"
"OTU10984",3,6.45,3.475,9,"Specialists"
"OTU9552",1,1.67,1,2,"NS"
"OTU198",3,2.95,1,5,"NS"
"OTU3200",8,13.81,10,18,"Specialists"
"OTU1128",8,3.9,2,6,"Generalists"
"OTU5058",17,8.4,5,12,"Generalists"
"OTU5290",6,5.49,3,8,"NS"
"OTU3264",17,11.27,7.475,16,"Generalists"
"OTU10681",4,3.72,1.475,6,"NS"
"OTU3369",5,8.93,6,12,"Specialists"
"OTU2732",12,15.86,10.475,21,"NS"
"OTU12588",3,2.76,1,5,"NS"
"OTU2347",2,1.6,1,2,"NS"
"OTU9883",2,1.51,1,2,"NS"
"OTU328",2,2.33,1,4,"NS"
"OTU8058",1,23.76,18,29,"Specialists"
"OTU1297",10,18.37,13.475,24,"Specialists"
"OTU3173",3,13.48,10,18,"Specialists"
"OTU10386",1,2,1,3,"NS"
"OTU6259",1,3.53,2,6,"Specialists"
"OTU7122",2,4.11,2,6.52499999999999,"NS"
"OTU835",5,3.5,2,5,"NS"
"OTU2726",7,7.46,4,11,"NS"
"OTU1464",4,2.46,1,4,"NS"
"OTU1302",2,2.05,1,3,"NS"
"OTU1268",4,4.4,2,7,"NS"
"OTU12835",2,2.45,1,4,"NS"
"OTU5436",6,3.92,2,6,"NS"
"OTU7952",2,2.07,1,3,"NS"
"OTU5752",6,5.14,3,8,"NS"
"OTU3559",3,8.97,5,13,"Specialists"
"OTU540",1,15.34,10,20.525,"Specialists"
"OTU3230",4,7.41,4.475,11,"Specialists"
"OTU3380",3,5.18,3,8,"NS"
"OTU10762",1,2.56,1,4,"NS"
"OTU6724",4,3.42,2,5,"NS"
"OTU1197",2,2.38,1,4,"NS"
"OTU8232",2,2.79,1,4,"NS"
"OTU6906",4,3.44,2,5,"NS"
"OTU563",1,1.65,1,2,"NS"
"OTU584",2,1.64,1,2,"NS"
"OTU3678",1,9.45,6,13,"Specialists"
"OTU3585",2,10.7,7,14.525,"Specialists"
"OTU7209",3,3.31,2,5,"NS"
"OTU4811",2,1.62,1,2,"NS"
"OTU13018",2,2.4,1,4,"NS"
"OTU5911",7,4.35,2,6,"Generalists"
"OTU10321",2,3.11,1,5,"NS"
"OTU12851",4,3.34,1.475,6,"NS"
"OTU6806",3,3.16,1,5,"NS"
"OTU754",6,34.46,27,41.525,"Specialists"
"OTU1710",11,21.59,16,28,"Specialists"
"OTU10774",2,1.52,1,2,"NS"
"OTU9201",6,6.3,4,9,"NS"
"OTU11477",1,1.96,1,3,"NS"
"OTU4245",2,2.6,1,4,"NS"
"OTU5703",3,2.33,1,4,"NS"
"OTU785",1,2.07,1,3,"NS"
"OTU12461",1,1.52,1,2,"NS"
"OTU6151",2,3.88,2,6,"NS"
"OTU7489",2,4.71,2.475,7,"Specialists"
"OTU211",7,6.64,4,9,"NS"
"OTU6787",2,1.61,1,2,"NS"
"OTU5333",3,3.86,2,6,"NS"
"OTU3539",12,7.27,4,11,"Generalists"
"OTU6460",3,3.58,2,5.52499999999999,"NS"
