"","OTU","Domain","Phylum","Class","Order","Family","Genus","Species","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOCU_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","FSA","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SCP","SEV","UHC","SFA"
"3575","OTU488","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","uncl_Sarocladium",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3576","OTU3803","Fungi","Ascomycota","Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes",0.0137614678899083,NA,NA,0,0,0,0,0,0.0486486486486487,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0
"3577","OTU7637","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","uncl_Ceratobasidiaceae","uncl_Ceratobasidiaceae",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3578","OTU11153","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","uncl_Thelephoraceae","uncl_Thelephoraceae",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3579","OTU519","Fungi","Ascomycota","Dothideomycetes","Acrospermales","Acrospermaceae","Acrospermum","uncl_Acrospermum",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3580","OTU6244","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","uncl_Dominikia",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3581","OTU6720","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.00611620795107034,NA,NA,0.0254237288135593,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0.136363636363636,0,0,0,0,0
"3582","OTU3262","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.0214067278287462,NA,NA,0,0.2,0,0.0461538461538462,0.0111111111111111,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0
"3583","OTU1344","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00764525993883792,NA,NA,0,0.04,0,0.00769230769230769,0.0111111111111111,0.0108108108108108,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0.043956043956044,0,0,0,0,0,0,0,0,0,0,0,0
"3584","OTU11227","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0
"3585","OTU12186","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00764525993883792,NA,NA,0,0,0,0,0.0222222222222222,0.0162162162162162,0,0,0,0,0,0.0357142857142857,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3586","OTU7959","Fungi","Ascomycota","Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes",0.00305810397553517,NA,NA,0.00847457627118644,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0
"3587","OTU7001","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Hyalorbilia","uncl_Hyalorbilia",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0
"3588","OTU8821","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","uncl_Ceratobasidiaceae","uncl_Ceratobasidiaceae",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3589","OTU6801","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","uncl_Exophiala",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0
"3590","OTU7031","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0
"3591","OTU10245","Fungi","Ascomycota","Leotiomycetes","Helotiales","Gelatinodiscaceae","Neobulgaria","uncl_Neobulgaria",0.00152905198776758,NA,NA,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0
"3592","OTU4853","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","uncl_Sebacinales","uncl_Sebacinales","uncl_Sebacinales",0.00458715596330275,NA,NA,0.00847457627118644,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0,0,0,0.0454545454545455,0,0,0,0,0
"3593","OTU8176","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Ophioceraceae","Ophioceras","uncl_Ophioceras",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3594","OTU8135","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.00305810397553517,NA,NA,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0,0,0
"3595","OTU11522","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","uncl_Auriculariales","uncl_Auriculariales","uncl_Auriculariales",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3596","OTU1458","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","uncl_Sebacinales","uncl_Sebacinales","uncl_Sebacinales",0.00458715596330275,NA,NA,0.00847457627118644,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0.03125,0,0,0,0.05,0,0,0,0,0,0
"3597","OTU9410","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Simplicillium","uncl_Simplicillium",0.00458715596330275,0.027027027027027,0,0,0,0.00943396226415094,0,0,0.0108108108108108,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0.0188679245283019,0,0
"3598","OTU5806","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0152905198776758,NA,NA,0.0508474576271186,0,0,0,0.0111111111111111,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.0294117647058824,0.35,0.0454545454545455,0,0,0,0,0
"3599","OTU10824","Fungi","Ascomycota","Leotiomycetes","Helotiales","uncl_Helotiales","uncl_Helotiales","uncl_Helotiales",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3600","OTU9022","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Diplogelasinospora","Diplogelasinospora_grovesii",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.05,0,0,0,0,0,0
"3601","OTU4910","Fungi","Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota",0.00917431192660551,NA,NA,0,0,0,0,0.0111111111111111,0.027027027027027,0,0,0,0,0,0.107142857142857,0,0,0,0,0,0,0,0,0.0112359550561798,0,0,0.05,0.0454545454545455,0,0,0,0,0
"3602","OTU2139","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","uncl_Myrmecridium",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3603","OTU5028","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.0107033639143731,NA,NA,0,0.08,0,0,0,0.027027027027027,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0.043956043956044,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0
"3604","OTU6536","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","uncl_Cladophialophora",0.0137614678899083,NA,NA,0.0254237288135593,0,0,0,0.0111111111111111,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0,0,0,0.318181818181818,0,0,0,0,0
"3605","OTU1396","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","uncl_Herpotrichiellaceae","uncl_Herpotrichiellaceae",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0
"3606","OTU9377","Fungi","Basidiomycota","Cystobasidiomycetes","uncl_Cystobasidiomycetes","uncl_Cystobasidiomycetes","uncl_Cystobasidiomycetes","uncl_Cystobasidiomycetes",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0
"3607","OTU5094","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Tausonia","Tausonia_pullulans",0.0152905198776758,0,0.0625,0.0423728813559322,0,0,0.00769230769230769,0.0111111111111111,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0.03125,0,0.172413793103448,0,0.1,0,0,0,0.0188679245283019,0,0
"3608","OTU2341","Fungi","Ascomycota","Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes",0.00611620795107034,NA,NA,0,0,0,0,0,0.0216216216216216,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3609","OTU3364","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","uncl_Exophiala",0.00917431192660551,NA,NA,0.0169491525423729,0,0,0,0,0.0216216216216216,0,0,0,0,0,0.107142857142857,0,0,0,0,0,0,0,0.03125,0,0.0689655172413793,0,0,0,0,0,0,0,0
"3610","OTU8206","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3611","OTU3524","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Dichotomopilus","uncl_Dichotomopilus",0.0198776758409786,NA,NA,0.0423728813559322,0,0,0,0,0.0432432432432432,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0.010989010989011,0,0,0,0.103448275862069,0.0588235294117647,0.15,0,0,0,0,0.0952380952380952,0
"3612","OTU5421","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae","Geranomyces","Geranomyces_variabilis",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3613","OTU1840","Fungi","Ascomycota","Leotiomycetes","Helotiales","uncl_Helotiales","uncl_Helotiales","uncl_Helotiales",0.0107033639143731,NA,NA,0.0254237288135593,0,0,0,0,0.0216216216216216,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0.272727272727273,0,0,0,0,0
"3614","OTU10291","Fungi","Basidiomycota","Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes",0.0137614678899083,NA,NA,0.0423728813559322,0,0,0,0,0.0216216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.0476190476190476,0
"3615","OTU12251","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3616","OTU11647","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3617","OTU12964","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","uncl_Thelephoraceae","uncl_Thelephoraceae",0.00458715596330275,NA,NA,0.00847457627118644,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0.010989010989011,0,0.03125,0,0,0,0,0,0,0,0,0,0
"3618","OTU2211","Fungi","Ascomycota","Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes","uncl_Leotiomycetes",0.00152905198776758,NA,NA,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0
"3619","OTU1287","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3620","OTU3822","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","uncl_Orbiliales","uncl_Orbiliales","uncl_Orbiliales",0.00611620795107034,NA,NA,0,0,0,0,0,0.0216216216216216,0,0,0,0,0,0.107142857142857,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0
"3621","OTU3699","Fungi","Ascomycota","Pezizomycetes","Pezizales","uncl_Pezizales","uncl_Pezizales","uncl_Pezizales",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3622","OTU6451","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00305810397553517,NA,NA,0.00847457627118644,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0
"3623","OTU5129","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","uncl_Orbiliales","uncl_Orbiliales","uncl_Orbiliales",0.0107033639143731,NA,NA,0.00847457627118644,0,0,0,0,0.0324324324324324,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0454545454545455,0,0,0,0,0
"3624","OTU4693","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","uncl_Conocybe",0.00305810397553517,NA,NA,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0.05,0,0,0,0,0,0
"3625","OTU1718","Fungi","Basidiomycota","Agaricomycetes","Boletales","Astraeaceae","Astraeus","Astraeus_morganii",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
"3626","OTU8798","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","uncl_Orbiliales","uncl_Orbiliales","uncl_Orbiliales",0.00611620795107034,NA,NA,0.00847457627118644,0,0,0,0.0111111111111111,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0
"3627","OTU4053","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00764525993883792,NA,NA,0,0.08,0,0.00769230769230769,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0.043956043956044,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0
"3628","OTU6865","Fungi","Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota",0.0137614678899083,NA,NA,0,0,0,0.0230769230769231,0.0222222222222222,0.0216216216216216,0,0,0,0,0,0.0357142857142857,0,0,0.285714285714286,0,0,0,0,0,0.0224719101123595,0,0,0.05,0,0.333333333333333,0.2,0,0,0
"3629","OTU1650","Fungi","Basidiomycota","Agaricomycetes","Boletales","Astraeaceae","Astraeus","Astraeus_morganii",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
"3630","OTU1446","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00152905198776758,NA,NA,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0
"3631","OTU5494","Fungi","Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota",0.00305810397553517,NA,NA,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3632","OTU2946","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00917431192660551,NA,NA,0,0.04,0,0.0230769230769231,0,0.0108108108108108,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0.032967032967033,0,0,0.0224719101123595,0,0,0,0,0,0,0,0,0
"3633","OTU5564","Fungi","Ascomycota","Sordariomycetes","Atractosporales","Conlariaceae","Conlarium","uncl_Conlarium",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3634","OTU691","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Deconica","uncl_Deconica",0.00611620795107034,NA,NA,0,0,0,0,0,0.0216216216216216,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3635","OTU9958","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","uncl_Absidia",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3636","OTU4144","Fungi","Mucoromycota","Mucoromycetes","uncl_Mucoromycetes","uncl_Mucoromycetes","uncl_Mucoromycetes","uncl_Mucoromycetes",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3637","OTU5099","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","uncl_Thelephoraceae","uncl_Thelephoraceae",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3638","OTU6830","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","uncl_Tremellaceae","uncl_Tremellaceae",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3639","OTU10358","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","Absidia_glauca",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3640","OTU2945","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","uncl_Umbelopsis",0.0259938837920489,NA,NA,0.076271186440678,0,0,0,0,0.0432432432432432,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0.0625,0,0,0.0294117647058824,0,0.590909090909091,0,0,0,0,0
"3641","OTU10094","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Flavocillium","Flavocillium_primulinum",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3642","OTU11144","Fungi","Basidiomycota","Agaricomycetes","Russulales","uncl_Russulales","uncl_Russulales","uncl_Russulales",0.00458715596330275,NA,NA,0,0,0,0,0,0.0162162162162162,0,0,0,0,0,0.107142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3643","OTU5119","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor","Mucor_racemosus",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3644","OTU2107","Fungi","Basidiomycota","Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes",0.00611620795107034,NA,NA,0.00847457627118644,0,0,0,0,0.0162162162162162,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0.03125,0.0224719101123595,0,0,0,0,0,0,0,0,0
"3645","OTU8305","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","uncl_Cladophialophora",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3646","OTU8427","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00458715596330275,NA,NA,0,0,0,0,0,0.0162162162162162,0,0,0,0,0,0.107142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3647","OTU8123","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00458715596330275,NA,NA,0,0,0,0,0,0.0162162162162162,0,0,0,0,0,0.107142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3648","OTU2450","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0489296636085627,NA,NA,0.110169491525424,0,0,0.0153846153846154,0.0444444444444444,0.0702702702702703,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0.010989010989011,0,0.25,0.123595505617978,0.0344827586206897,0,0.3,0,0,0.2,0,0,0
"3649","OTU5875","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","uncl_Absidia",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3650","OTU6875","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00764525993883792,NA,NA,0.0169491525423729,0,0,0,0.0222222222222222,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
"3651","OTU179","Fungi","Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3652","OTU234","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Agrocybe","uncl_Agrocybe",0.00611620795107034,NA,NA,0.0169491525423729,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0454545454545455,0,0,0,0,0
"3653","OTU2482","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3654","OTU1090","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.00611620795107034,NA,NA,0.00847457627118644,0,0,0,0,0.0162162162162162,0,0,0,0,0,0.0714285714285714,0,0,0,0,0.125,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0
"3655","OTU5207","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.00458715596330275,NA,NA,0,0,0,0,0,0.0162162162162162,0,0,0,0,0,0.107142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
