"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU3695",2,2.682,2,3,"NS"
"OTU245",5,6.754,4,9,"NS"
"OTU6916",2,2.706,2,3,"NS"
"OTU8869",3,3.36,2,4,"NS"
"OTU22551",2,1.864,1,2,"NS"
"OTU29183",2,1.892,1,2,"NS"
"OTU35803",9,14.292,11,18,"Specialists"
"OTU23782",2,1.888,1,2,"NS"
"OTU26873",1,1.878,1,2,"NS"
"OTU2421",17,12.256,9,16,"Generalists"
"OTU30555",2,1.872,1,2,"NS"
"OTU30934",2,1.902,1,2,"NS"
"OTU11348",3,2.698,2,3,"NS"
"OTU92418",2,1.884,1,2,"NS"
"OTU1333",10,11.15,8,15,"NS"
"OTU6482",3,6.876,5,9,"Specialists"
"OTU8337",8,10.45,7,14,"NS"
"OTU9200",5,11.028,8,14,"Specialists"
"OTU1124",3,4.646,3,6,"NS"
"OTU4604",5,7.232,5,10,"NS"
"OTU66228",1,1.904,1,2,"NS"
"OTU9198",2,2.684,2,3,"NS"
"OTU11034",3,3.408,2,4,"NS"
"OTU9271",5,8.848,6,11,"Specialists"
"OTU4295",9,7.66,5,10,"NS"
"OTU6045",12,21.662,17,26,"Specialists"
"OTU2552",3,2.712,2,3,"NS"
"OTU5460",2,1.89,1,2,"NS"
"OTU31378",5,9.622,7,13,"Specialists"
"OTU1390",7,7.634,5,10,"NS"
"OTU4948",3,4.114,3,5,"NS"
"OTU5318",3,7.69,5,10,"Specialists"
"OTU5083",5,5.822,4,8,"NS"
"OTU7504",1,1.882,1,2,"NS"
"OTU2986",2,1.892,1,2,"NS"
"OTU16378",1,1.9,1,2,"NS"
"OTU15584",2,4.034,2,5,"NS"
"OTU44136",5,5.24,3,7,"NS"
"OTU5993",3,2.698,2,3,"NS"
"OTU2779",6,8.176,5,11,"NS"
"OTU3066",1,4.004,2,5,"Specialists"
"OTU60786",4,7.304,5,10,"Specialists"
"OTU8272",2,1.874,1,2,"NS"
"OTU5769",3,4.656,3,6,"NS"
"OTU6094",3,2.712,2,3,"NS"
"OTU8945",3,2.656,2,3,"NS"
"OTU7902",2,2.672,2,3,"NS"
"OTU5918",3,2.7,2,3,"NS"
"OTU8646",2,2.696,2,3,"NS"
"OTU3061",4,4.006,3,5,"NS"
"OTU1551",5,8.572,6,11,"Specialists"
"OTU4787",2,3.418,2,4,"NS"
"OTU14641",2,1.89,1,2,"NS"
"OTU14626",4,7.694,5,10,"Specialists"
"OTU23808",3,2.698,2,3,"NS"
"OTU13392",2,1.868,1,2,"NS"
"OTU42800",4,3.39,2,4,"NS"
"OTU8347",9,8.094,5.475,11,"NS"
"OTU39965",7,13.426,10,17,"Specialists"
"OTU17819",2,7.664,5,10,"Specialists"
"OTU76251",1,1.87,1,2,"NS"
"OTU23702",2,1.864,1,2,"NS"
"OTU10475",5,5.812,4,8,"NS"
"OTU3603",11,12.474,9,16,"NS"
"OTU13748",2,1.892,1,2,"NS"
"OTU766",8,15.088,11,19,"Specialists"
"OTU85035",2,1.886,1,2,"NS"
"OTU8293",3,5.252,3,7,"NS"
"OTU1062",4,13.116,10,16,"Specialists"
"OTU2618",3,2.682,2,3,"NS"
"OTU79907",3,2.696,2,3,"NS"
"OTU18355",11,12.088,9,15,"NS"
"OTU9346",3,3.408,2,4,"NS"
"OTU14233",4,4.72,3,6,"NS"
"OTU2622",11,9.55,7,12.525,"NS"
"OTU17734",1,3.404,2,4,"Specialists"
"OTU16838",1,2.704,2,3,"Specialists"
"OTU22178",3,4.116,2,5,"NS"
"OTU2380",8,6.786,4,9,"NS"
"OTU11066",1,4.75,3,6,"Specialists"
"OTU8016",2,2.684,2,3,"NS"
"OTU6050",2,1.894,1,2,"NS"
"OTU16275",3,2.68,2,3,"NS"
"OTU1567",1,5.264,3,7,"Specialists"
"OTU49671",2,1.908,1,2,"NS"
"OTU2311",9,16.766,13,21,"Specialists"
"OTU2527",5,5.284,3,7,"NS"
"OTU10213",2,1.862,1,2,"NS"
"OTU85967",1,2.706,2,3,"Specialists"
"OTU6449",2,3.45,2,4,"NS"
"OTU3641",7,9.254,6,12.525,"NS"
"OTU6826",1,5.308,3,7,"Specialists"
"OTU315",11,14.404,10,18,"NS"
"OTU3374",2,1.886,1,2,"NS"
"OTU2028",5,5.888,4,8,"NS"
"OTU4433",3,2.638,2,3,"NS"
"OTU1512",5,8.932,6,12,"Specialists"
"OTU46431",10,10.224,7,13,"NS"
"OTU66182",5,4.678,3,6,"NS"
"OTU16242",2,1.878,1,2,"NS"
"OTU33102",6,5.348,3,7,"NS"
"OTU16136",1,1.9,1,2,"NS"
"OTU7244",3,3.384,2,4,"NS"
"OTU11124",2,1.896,1,2,"NS"
"OTU1957",7,10.534,7,14,"NS"
"OTU3787",2,2.702,2,3,"NS"
"OTU9766",2,1.868,1,2,"NS"
"OTU4879",4,4.704,3,6,"NS"
"OTU5667",2,1.854,1,2,"NS"
"OTU1989",4,3.426,2,4,"NS"
"OTU4995",3,14.706,10,18.525,"Specialists"
"OTU98837",1,1.912,1,2,"NS"
"OTU174",8,34.066,29,40,"Specialists"
"OTU3108",5,29.76,24,36,"Specialists"
"OTU474",2,1.864,1,2,"NS"
"OTU21940",2,2.684,2,3,"NS"
"OTU2450",7,5.828,4,8,"NS"
"OTU11271",2,1.888,1,2,"NS"
"OTU5130",2,1.9,1,2,"NS"
"OTU95473",9,9.574,7,12,"NS"
"OTU18837",2,1.89,1,2,"NS"
"OTU1763",2,1.884,1,2,"NS"
"OTU63867",4,4.138,3,5,"NS"
"OTU1134",3,5.338,4,7,"Specialists"
"OTU4265",11,27.622,22,33,"Specialists"
"OTU55403",1,1.892,1,2,"NS"
"OTU2322",4,5.268,3,7,"NS"
"OTU33609",7,5.798,4,8,"NS"
"OTU9567",2,4.11,3,5,"Specialists"
"OTU49756",2,1.892,1,2,"NS"
"OTU12193",8,6.742,4,9,"NS"
"OTU1181",3,3.388,2,4,"NS"
"OTU68276",9,36.578,31,42,"Specialists"
"OTU8654",6,8.494,6,11,"NS"
"OTU822",3,4.698,3,6,"NS"
"OTU670",7,45.024,39,51,"Specialists"
"OTU1988",2,4.75,3,6,"Specialists"
"OTU2383",5,6.374,4,9,"NS"
"OTU592",5,20.454,16,25,"Specialists"
"OTU15632",2,1.906,1,2,"NS"
"OTU9749",3,2.656,2,3,"NS"
"OTU448",9,8.894,6,12,"NS"
"OTU7853",4,9.236,6,12,"Specialists"
"OTU7993",1,1.878,1,2,"NS"
"OTU5189",1,1.902,1,2,"NS"
"OTU7459",5,4.064,3,5,"NS"
"OTU1473",15,13.634,10,17,"NS"
"OTU3654",3,3.426,2,4,"NS"
"OTU10456",3,4.642,3,6,"NS"
"OTU6936",2,1.898,1,2,"NS"
"OTU2533",3,17.982,14,23,"Specialists"
"OTU1721",4,4.718,3,6,"NS"
"OTU97966",2,2.696,2,3,"NS"
"OTU8766",2,1.894,1,2,"NS"
"OTU6069",3,4.106,3,5,"NS"
"OTU15579",2,1.9,1,2,"NS"
"OTU5443",4,8.058,6,10.525,"Specialists"
"OTU23663",4,8.612,6,11,"Specialists"
"OTU20377",2,2.698,2,3,"NS"
"OTU12225",2,1.88,1,2,"NS"
"OTU9227",3,3.414,2,4,"NS"
"OTU2566",10,9.504,7,12,"NS"
"OTU4405",5,6.332,4,8,"NS"
"OTU35882",5,4.648,3,6,"NS"
"OTU51086",9,16.222,12,20.525,"Specialists"
"OTU11299",3,2.698,2,3,"NS"
"OTU4825",3,2.694,2,3,"NS"
"OTU10974",2,1.87,1,2,"NS"
"OTU5080",2,2.682,2,3,"NS"
"OTU22090",2,1.894,1,2,"NS"
"OTU1060",7,9.432,7,13,"NS"
"OTU18957",3,2.698,2,3,"NS"
"OTU2464",7,19.136,15,24,"Specialists"
"OTU985",11,12.54,9,16,"NS"
"OTU3515",8,26.236,21,32,"Specialists"
"OTU1685",3,2.68,2,3,"NS"
"OTU392",12,14.612,11,19,"NS"
"OTU1421",10,7.69,5,10,"NS"
"OTU4045",2,1.882,1,2,"NS"
"OTU10050",2,2.678,2,3,"NS"
"OTU8601",2,1.884,1,2,"NS"
"OTU4523",7,5.804,4,8,"NS"
"OTU2029",9,9.788,7,13,"NS"
"OTU2531",7,7.616,5,10,"NS"
"OTU32181",5,6.3,4,8,"NS"
"OTU7330",5,4.688,3,6,"NS"
"OTU15008",2,2.674,2,3,"NS"
"OTU820",12,33.618,28,39,"Specialists"
"OTU2182",2,3.426,2,4,"NS"
"OTU12415",1,1.91,1,2,"NS"
"OTU7279",2,2.678,2,3,"NS"
"OTU36786",4,4.674,3,6,"NS"
"OTU18494",1,1.904,1,2,"NS"
"OTU12494",7,6.364,4,8,"NS"
"OTU10565",2,3.416,2,4,"NS"
"OTU729",10,13.032,9,17,"NS"
"OTU5988",2,1.906,1,2,"NS"
"OTU15118",2,1.894,1,2,"NS"
"OTU870",3,4.03,3,5,"NS"
"OTU1654",3,3.43,2,4,"NS"
"OTU42668",2,1.9,1,2,"NS"
"OTU30370",2,1.896,1,2,"NS"
"OTU6646",2,2.726,2,3,"NS"
"OTU19031",4,3.452,2,4,"NS"
"OTU2963",3,4.118,3,5,"NS"
"OTU1709",7,6.848,5,9,"NS"
"OTU8694",4,5.268,4,7,"NS"
"OTU2837",4,5.794,4,8,"NS"
"OTU4147",3,2.694,2,3,"NS"
"OTU54469",4,4.71,3,6,"NS"
"OTU2281",4,4.044,3,5,"NS"
"OTU953",2,9.946,7,13,"Specialists"
"OTU6568",4,4.092,3,5,"NS"
"OTU75720",1,1.864,1,2,"NS"
"OTU5440",7,6.384,4,8,"NS"
"OTU6034",4,4.748,3,6,"NS"
"OTU48835",2,1.86,1,2,"NS"
"OTU9036",2,1.888,1,2,"NS"
"OTU4656",22,19.704,15,24,"NS"
"OTU5554",2,1.884,1,2,"NS"
"OTU2595",6,6.748,5,9,"NS"
"OTU10113",2,2.706,2,3,"NS"
"OTU2515",6,5.762,4,8,"NS"
"OTU7446",3,2.644,2,3,"NS"
"OTU42803",3,2.708,2,3,"NS"
"OTU6312",3,2.694,2,3,"NS"
"OTU57111",3,8.054,6,11,"Specialists"
"OTU2034",2,2.676,2,3,"NS"
"OTU1701",2,6.312,4,8,"Specialists"
"OTU50835",4,7.72,5,10,"Specialists"
"OTU4696",1,1.892,1,2,"NS"
"OTU2436",5,5.336,4,7,"NS"
"OTU7410",4,4.068,3,5,"NS"
"OTU903",8,6.788,5,9,"NS"
"OTU4066",13,11.86,9,15,"NS"
"OTU45651",8,24.896,20,30,"Specialists"
"OTU3406",3,5.364,3,7,"NS"
"OTU2611",5,8.516,6,11,"Specialists"
"OTU17696",2,1.888,1,2,"NS"
"OTU4614",2,3.45,2,4,"NS"
"OTU2730",6,8.388,6,11,"NS"
"OTU17138",2,2.7,2,3,"NS"
"OTU10170",3,2.706,2,3,"NS"
"OTU735",2,2.688,2,3,"NS"
"OTU6457",2,1.87,1,2,"NS"
"OTU4131",5,4.676,3,6,"NS"
"OTU1100",2,3.45,2,4,"NS"
"OTU44639",2,1.884,1,2,"NS"
"OTU2137",7,12.346,9,16,"Specialists"
"OTU1431",6,13.798,10,17,"Specialists"
"OTU7033",3,3.416,2,4,"NS"
"OTU406",10,17.082,13,21,"Specialists"
"OTU7001",3,4.126,3,5,"NS"
"OTU3144",4,4.106,2.475,5,"NS"
"OTU2578",4,4.146,3,5,"NS"
"OTU1173",4,5.248,3,7,"NS"
"OTU4982",2,1.878,1,2,"NS"
"OTU2356",5,8.532,6,11,"Specialists"
"OTU9926",2,1.886,1,2,"NS"
"OTU69119",4,3.432,2,4,"NS"
"OTU74120",4,4.714,3,6,"NS"
"OTU42554",2,1.908,1,2,"NS"
"OTU11246",1,1.88,1,2,"NS"
"OTU50138",7,14.598,11,19,"Specialists"
"OTU55630",2,5.22,4,7,"Specialists"
"OTU597",9,18.58,14.475,23,"Specialists"
"OTU594",2,1.882,1,2,"NS"
"OTU5286",10,11.068,8,14,"NS"
"OTU70002",6,8.558,6,11,"NS"
"OTU50046",3,3.436,2,4,"NS"
"OTU81801",4,9.602,7,12,"Specialists"
"OTU24389",5,5.226,3,7,"NS"
"OTU4153",5,4.69,3,6,"NS"
"OTU5593",5,5.344,4,7,"NS"
"OTU2376",7,5.84,4,8,"NS"
"OTU4024",6,5.278,4,7,"NS"
"OTU61697",3,15.722,12,20,"Specialists"
"OTU2079",3,7.322,5,9.52499999999998,"Specialists"
"OTU5434",4,3.416,2,4,"NS"
"OTU1589",1,2.648,2,3,"Specialists"
"OTU3775",1,1.88,1,2,"NS"
"OTU7844",3,4.09,3,5,"NS"
"OTU8109",4,4.68,3,6,"NS"
"OTU1089",8,13.242,10,17,"Specialists"
"OTU31540",3,2.682,2,3,"NS"
"OTU87807",2,1.904,1,2,"NS"
"OTU2435",2,3.44,2,4,"NS"
"OTU3366",2,1.916,1,2,"NS"
"OTU3788",2,1.894,1,2,"NS"
"OTU2685",2,1.908,1,2,"NS"
"OTU4185",2,1.896,1,2,"NS"
"OTU39723",2,1.9,1,2,"NS"
"OTU10971",2,1.882,1,2,"NS"
"OTU11377",2,11.166,8,14,"Specialists"
"OTU8103",4,4.08,3,5,"NS"
"OTU1366",14,20.854,16,26,"Specialists"
"OTU853",2,9.45,7,12,"Specialists"
"OTU5714",3,3.41,2,4,"NS"
"OTU95334",4,3.474,2,4,"NS"
"OTU4590",4,3.438,2,4,"NS"
"OTU71526",3,3.458,2,4,"NS"
"OTU5923",2,1.89,1,2,"NS"
"OTU3310",10,14.086,10,18,"NS"
"OTU7272",5,4.698,3,6,"NS"
"OTU4667",3,3.368,2,4,"NS"
"OTU3986",3,4.702,3,6,"NS"
"OTU4392",2,1.896,1,2,"NS"
"OTU58613",4,3.374,2,4,"NS"
"OTU9388",3,3.4,2,4,"NS"
"OTU2551",3,3.404,2,4,"NS"
"OTU12325",2,1.896,1,2,"NS"
"OTU3955",3,2.68,2,3,"NS"
"OTU3131",2,2.68,1.475,3,"NS"
"OTU8597",1,13.902,11,17,"Specialists"
"OTU17957",2,1.88,1,2,"NS"
"OTU619",1,1.876,1,2,"NS"
"OTU6456",5,5.71,4,7,"NS"
"OTU9387",3,6.322,4,8,"Specialists"
"OTU9964",5,4.04,2,5,"NS"
"OTU6038",2,2.656,2,3,"NS"
"OTU5240",6,6.782,4,9,"NS"
"OTU3233",2,1.866,1,2,"NS"
"OTU1758",2,5.802,4,8,"Specialists"
"OTU1785",6,11.988,9,15,"Specialists"
"OTU6629",2,1.898,1,2,"NS"
"OTU28892",2,1.886,1,2,"NS"
"OTU85145",3,2.678,2,3,"NS"
"OTU96787",2,1.892,1,2,"NS"
"OTU95218",2,1.878,1,2,"NS"
"OTU342",8,6.258,4,8,"NS"
"OTU31184",2,1.87,1,2,"NS"
"OTU5752",2,4.042,2,5,"NS"
"OTU5876",8,7.188,5,9,"NS"
"OTU14737",2,1.884,1,2,"NS"
"OTU16013",4,3.416,2,4,"NS"
"OTU10890",4,4.112,3,5,"NS"
"OTU18151",2,2.682,2,3,"NS"
"OTU14510",5,5.314,4,7,"NS"
"OTU31654",2,1.882,1,2,"NS"
"OTU12187",2,1.93,1,2,"NS"
"OTU11529",1,1.9,1,2,"NS"
"OTU11926",7,6.916,5,9,"NS"
"OTU10724",2,2.662,2,3,"NS"
"OTU10910",4,3.45,2,4,"NS"
"OTU23870",2,1.894,1,2,"NS"
"OTU41144",6,7.242,5,10,"NS"
"OTU8382",2,2.674,2,3,"NS"
"OTU4692",3,2.706,2,3,"NS"
"OTU7160",2,1.876,1,2,"NS"
"OTU85105",3,4.1,3,5,"NS"
"OTU9860",2,2.654,2,3,"NS"
"OTU15082",1,1.896,1,2,"NS"
"OTU9792",2,1.876,1,2,"NS"
"OTU7179",4,8.754,6,12,"Specialists"
"OTU5981",5,4.694,3,6,"NS"
"OTU2687",4,3.374,2,4,"NS"
"OTU4830",1,1.886,1,2,"NS"
"OTU4735",2,15.622,12,20,"Specialists"
"OTU4215",3,2.68,1.475,3,"NS"
"OTU2225",3,2.668,2,3,"NS"
"OTU4931",3,2.708,2,3,"NS"
"OTU1144",7,8.226,6,11,"NS"
"OTU5797",3,7.28,5,10,"Specialists"
"OTU5347",3,2.7,2,3,"NS"
"OTU3774",3,6.368,4,8,"Specialists"
"OTU7108",5,4.722,3,6,"NS"
"OTU32225",2,2.658,2,3,"NS"
"OTU2061",8,9.296,7,12,"NS"
"OTU12033",6,8.038,6,11,"NS"
"OTU4207",4,4.116,3,5,"NS"
"OTU11185",5,4.078,2.475,5,"NS"
"OTU3541",6,6.33,4,8,"NS"
"OTU13069",3,4.02,2,5,"NS"
"OTU4327",2,2.748,2,3,"NS"
"OTU27349",2,1.876,1,2,"NS"
"OTU12100",1,1.896,1,2,"NS"
"OTU1430",7,9.97,7,13,"NS"
"OTU8167",2,1.864,1,2,"NS"
"OTU85929",3,4.14,3,5,"NS"
"OTU7740",2,5.206,3,7,"Specialists"
"OTU98716",6,5.294,3,7,"NS"
"OTU10233",2,1.868,1,2,"NS"
"OTU56572",4,5.886,4,8,"NS"
"OTU5095",6,9.52,6,12,"NS"
"OTU3496",8,7.688,5,10,"NS"
"OTU2664",1,1.894,1,2,"NS"
"OTU4048",5,4.106,2,5,"NS"
"OTU2507",6,4.704,3,6,"NS"
"OTU42676",14,10.502,7.475,13,"Generalists"
"OTU8070",2,2.684,2,3,"NS"
"OTU378",9,16.076,12,20,"Specialists"
"OTU10002",1,3.386,2,4,"Specialists"
"OTU17664",4,3.412,2,4,"NS"
"OTU76925",2,4.124,3,5,"Specialists"
"OTU6447",2,1.91,1,2,"NS"
"OTU87033",2,1.906,1,2,"NS"
"OTU4541",3,2.728,2,3,"NS"
"OTU20317",3,2.684,2,3,"NS"
"OTU33653",2,3.45,2,4,"NS"
"OTU34779",2,1.868,1,2,"NS"
"OTU30080",6,6.298,4,8,"NS"
"OTU11428",3,3.404,2,4,"NS"
"OTU21373",3,5.31,3,7,"NS"
"OTU10438",2,1.876,1,2,"NS"
"OTU96189",1,1.894,1,2,"NS"
"OTU83545",1,4.062,3,5,"Specialists"
"OTU35413",1,4.702,3,6,"Specialists"
"OTU10068",2,3.406,2,4,"NS"
"OTU3566",2,1.898,1,2,"NS"
"OTU7383",2,1.896,1,2,"NS"
"OTU387",21,36.048,30.475,42,"Specialists"
"OTU15952",1,1.896,1,2,"NS"
"OTU18825",2,1.906,1,2,"NS"
"OTU6378",2,1.882,1,2,"NS"
"OTU2822",7,7.23,5,9,"NS"
"OTU30349",2,1.898,1,2,"NS"
"OTU11039",5,4.736,3,6,"NS"
"OTU26048",2,1.898,1,2,"NS"
"OTU19346",2,1.892,1,2,"NS"
"OTU1012",3,5.882,4,8,"Specialists"
"OTU2375",5,6.928,5,9,"NS"
"OTU1222",5,6.32,4,8,"NS"
"OTU8973",2,1.894,1,2,"NS"
"OTU7677",10,8.882,6,11,"NS"
"OTU8464",4,3.48,2,4,"NS"
"OTU4015",12,11.388,8,14,"NS"
"OTU21563",1,1.894,1,2,"NS"
"OTU68024",3,4.104,3,5,"NS"
"OTU32996",2,4.646,3,6,"Specialists"
"OTU4857",4,7.216,5,10,"Specialists"
"OTU9919",3,2.68,1.475,3,"NS"
"OTU3106",5,4.734,3,6,"NS"
"OTU1595",2,2.708,2,3,"NS"
"OTU13652",2,1.882,1,2,"NS"
"OTU7893",2,1.876,1,2,"NS"
"OTU18720",3,2.732,2,3,"NS"
"OTU59558",2,2.684,2,3,"NS"
"OTU5908",2,2.64,2,3,"NS"
"OTU12215",7,9.908,7,13,"NS"
"OTU10134",2,1.898,1,2,"NS"
"OTU9069",4,4.05,3,5,"NS"
"OTU3581",2,2.642,1.475,3,"NS"
"OTU91289",2,1.88,1,2,"NS"
"OTU39637",2,1.888,1,2,"NS"
"OTU39275",3,5.288,4,7,"Specialists"
"OTU47447",3,2.706,2,3,"NS"
"OTU22590",3,5.334,3,7,"NS"
"OTU3939",6,5.802,4,8,"NS"
"OTU17835",4,6.79,5,9,"Specialists"
"OTU190",8,7.712,5,10,"NS"
"OTU1952",13,22.59,18,27,"Specialists"
"OTU396",19,32.36,27,38,"Specialists"
"OTU9747",2,1.882,1,2,"NS"
"OTU13710",4,11.22,8,14,"Specialists"
"OTU878",13,12.82,9,16,"NS"
"OTU821",4,27.554,22,32.525,"Specialists"
"OTU20128",16,20.552,16,25.525,"NS"
"OTU28482",3,4.032,2.475,5,"NS"
"OTU4630",7,9.728,7,13,"NS"
"OTU60741",11,17.792,14,21.525,"Specialists"
"OTU74841",5,9.648,7,13,"Specialists"
"OTU336",25,23.262,18,29,"NS"
"OTU2888",5,5.786,4,8,"NS"
"OTU2055",5,6.39,4,8,"NS"
"OTU3628",5,5.286,3,7,"NS"
"OTU1042",15,14.558,11,18.525,"NS"
"OTU3497",8,16.956,13,21,"Specialists"
"OTU10767",3,3.45,2,4,"NS"
"OTU34358",1,1.902,1,2,"NS"
"OTU6210",2,3.384,2,4,"NS"
"OTU86154",3,6.802,5,9,"Specialists"
"OTU11990",2,2.71,2,3,"NS"
"OTU80078",7,6.31,4,8,"NS"
"OTU17842",2,1.902,1,2,"NS"
"OTU364",8,13.012,9,17,"Specialists"
"OTU5537",2,3.406,2,4,"NS"
"OTU6293",4,7.25,5,9,"Specialists"
"OTU10463",2,1.888,1,2,"NS"
"OTU98745",8,9.404,7,12,"NS"
"OTU9142",2,1.868,1,2,"NS"
"OTU19442",2,1.9,1,2,"NS"
"OTU11723",5,5.776,4,8,"NS"
"OTU5402",5,5.326,4,7,"NS"
"OTU9368",2,1.906,1,2,"NS"
"OTU7163",3,4.07,3,5,"NS"
"OTU6806",3,4.086,3,5,"NS"
"OTU2943",2,2.662,2,3,"NS"
"OTU86750",2,1.886,1,2,"NS"
"OTU5224",7,8.886,6,12,"NS"
"OTU29304",11,8.568,6,11,"NS"
"OTU17585",5,4.042,2.475,5,"NS"
"OTU2247",2,3.408,2,4,"NS"
"OTU4894",4,3.444,2,4,"NS"
"OTU8334",5,4.118,3,5,"NS"
"OTU27991",14,9.164,7,12,"Generalists"
"OTU7231",5,5.232,3,7,"NS"
"OTU30496",2,2.7,2,3,"NS"
"OTU14258",2,4.064,3,5,"Specialists"
"OTU13353",3,3.452,2,4,"NS"
"OTU17893",2,1.898,1,2,"NS"
"OTU28755",2,1.89,1,2,"NS"
"OTU14306",2,1.92,1,2,"NS"
"OTU10738",2,1.866,1,2,"NS"
"OTU27916",3,2.694,2,3,"NS"
"OTU8758",4,4.696,3,6,"NS"
"OTU11344",6,16.286,12,20,"Specialists"
"OTU27103",4,4.126,3,5,"NS"
"OTU3582",2,1.896,1,2,"NS"
"OTU10685",9,7.22,5,9,"NS"
"OTU5734",4,4.026,2,5,"NS"
"OTU1457",11,17.128,13,21,"Specialists"
"OTU20476",2,1.866,1,2,"NS"
"OTU10822",2,1.884,1,2,"NS"
"OTU18820",2,1.892,1,2,"NS"
"OTU6158",1,3.432,2,4,"Specialists"
"OTU10196",3,2.71,2,3,"NS"
"OTU13496",5,5.736,4,8,"NS"
"OTU18842",10,8.018,5,11,"NS"
"OTU14434",2,1.886,1,2,"NS"
"OTU3261",9,7.726,5,10,"NS"
"OTU17064",10,8.768,6,11,"NS"
"OTU10148",3,2.726,2,3,"NS"
"OTU7220",3,2.702,2,3,"NS"
"OTU1007",3,8.858,6,11,"Specialists"
"OTU5026",5,4.684,3,6,"NS"
"OTU7335",2,2.67,2,3,"NS"
"OTU8924",7,5.73,4,8,"NS"
"OTU7162",2,1.88,1,2,"NS"
"OTU918",12,14.194,11,18.525,"NS"
"OTU31784",8,6.79,5,9,"NS"
"OTU33062",5,16.814,13,21,"Specialists"
"OTU26081",3,3.402,2,4,"NS"
"OTU39694",10,13.57,10,17,"NS"
"OTU47650",4,3.364,2,4,"NS"
"OTU8286",5,5.316,3,7,"NS"
"OTU63327",2,1.892,1,2,"NS"
"OTU4694",6,7.654,5,10,"NS"
"OTU3020",3,3.406,2,4,"NS"
"OTU3461",9,6.314,4,8,"Generalists"
"OTU1320",9,7.208,5,10,"NS"
"OTU9093",3,2.682,2,3,"NS"
"OTU7547",2,2.664,2,3,"NS"
"OTU32392",3,3.428,2,4,"NS"
"OTU6563",2,1.88,1,2,"NS"
"OTU63661",1,4.12,3,5,"Specialists"
"OTU7134",2,1.882,1,2,"NS"
"OTU7957",2,1.878,1,2,"NS"
"OTU5758",2,4.686,3,6,"Specialists"
"OTU12961",2,1.888,1,2,"NS"
"OTU3389",5,4.714,3,6,"NS"
"OTU8651",2,2.716,2,3,"NS"
"OTU10989",3,2.646,2,3,"NS"
"OTU12928",2,1.908,1,2,"NS"
"OTU21047",4,3.382,2,4,"NS"
"OTU3393",3,7.298,5,10,"Specialists"
"OTU10915",3,2.684,2,3,"NS"
"OTU37223",2,2.736,2,3,"NS"
"OTU18546",3,2.646,1.475,3,"NS"
"OTU13645",2,1.9,1,2,"NS"
"OTU3619",7,8.83,6,11,"NS"
"OTU76036",2,1.878,1,2,"NS"
"OTU30064",5,6.352,4,8,"NS"
"OTU22243",4,3.384,2,4,"NS"
"OTU32889",2,1.866,1,2,"NS"
"OTU22843",8,9.826,7,12,"NS"
"OTU21489",2,1.874,1,2,"NS"
"OTU1308",14,19.092,14,23,"NS"
"OTU97211",3,2.682,2,3,"NS"
"OTU27989",1,1.914,1,2,"NS"
"OTU3447",4,5.782,4,7.52499999999998,"NS"
"OTU10730",2,2.7,2,3,"NS"
"OTU8967",5,11.024,8,15,"Specialists"
"OTU19490",2,1.906,1,2,"NS"
"OTU13750",4,4.106,3,5,"NS"
"OTU2949",8,7.22,5,10,"NS"
"OTU2834",3,2.68,2,3,"NS"
"OTU2617",1,5.776,4,8,"Specialists"
"OTU7090",5,4.102,2.475,5,"NS"
"OTU8965",2,1.91,1,2,"NS"
"OTU48626",3,3.416,2,4,"NS"
"OTU32573",2,1.884,1,2,"NS"
"OTU5690",3,7.562,5,10,"Specialists"
"OTU7225",3,2.67,2,3,"NS"
"OTU14603",2,2.712,2,3,"NS"
"OTU5786",10,6.774,4,9,"Generalists"
"OTU10723",6,10.556,7,13,"Specialists"
"OTU3285",3,2.714,2,3,"NS"
"OTU16019",3,2.71,2,3,"NS"
"OTU9295",2,1.884,1,2,"NS"
"OTU11713",2,3.408,2,4,"NS"
"OTU15737",2,1.892,1,2,"NS"
"OTU2265",10,11.874,9,15,"NS"
"OTU4738",9,10.586,8,14,"NS"
"OTU9811",5,4.066,3,5,"NS"
"OTU16608",2,2.67,2,3,"NS"
"OTU38476",2,1.892,1,2,"NS"
"OTU22842",1,1.882,1,2,"NS"
"OTU63439",3,2.69,2,3,"NS"
"OTU55838",3,3.428,2,4,"NS"
"OTU39902",1,1.904,1,2,"NS"
"OTU11358",6,7.624,5,10,"NS"
"OTU25625",1,1.89,1,2,"NS"
"OTU22702",3,2.698,2,3,"NS"
"OTU27259",4,3.452,2,4,"NS"
"OTU7023",2,1.878,1,2,"NS"
"OTU3689",6,6.358,4,8,"NS"
"OTU2163",2,1.89,1,2,"NS"
"OTU33649",3,3.416,2,4,"NS"
"OTU3999",3,5.79,4,8,"Specialists"
"OTU43463",3,2.646,1,3,"NS"
"OTU78664",3,2.696,2,3,"NS"
"OTU4611",4,3.42,2,4,"NS"
"OTU7157",3,4.114,3,5,"NS"
"OTU20171",6,6.402,4,8,"NS"
"OTU12711",2,1.904,1,2,"NS"
"OTU2882",7,16.474,12,21,"Specialists"
"OTU49841",3,3.416,2,4,"NS"
"OTU1950",3,2.678,2,3,"NS"
"OTU6321",4,4.738,3,6,"NS"
"OTU9252",2,1.904,1,2,"NS"
"OTU10305",6,5.264,3,7,"NS"
"OTU8720",3,9.898,7,13,"Specialists"
"OTU15664",2,1.862,1,2,"NS"
