"","SRR13801425","SRR13800996","SRR13800985","SRR13801436","SRR13801262","SRR13801251","SRR13801085","SRR13801515","SRR13801504","SRR13801052","SRR13801041","SRR13801168","SRR13801167","SRR13801172","SRR13801166","SRR13801165","SRR13801164","SRR13801162","SRR13801161","SRR13801160","SRR13801158","SRR13801459","SRR13801458","SRR13801457","SRR13801460","SRR13801456","SRR13801455","SRR13801454","SRR13801452","SRR13801450","SRR13801449","SRR13801544","SRR13800954","SRR13800953","SRR13800951","SRR13800955","SRR13800949","SRR13800948","SRR13800947","SRR13800946","SRR13800945","SRR13800944","SRR13800943","SRR13801387","SRR13801386","SRR13801388","SRR13801384","SRR13801382","SRR13801381","SRR13801380","SRR13801379","SRR13801378","SRR13801377","SRR13801376","SRR13801005","SRR13801004","SRR13801003","SRR13801006","SRR13801002","SRR13801001","SRR13801000","SRR13800999","SRR13800998","SRR13800995","SRR13800994","SRR13801254","SRR13801253","SRR13801252","SRR13801255","SRR13801249","SRR13801103","SRR13801102","SRR13801101","SRR13801100","SRR13801099","SRR13801082","SRR13801081","SRR13801084","SRR13801080","SRR13801520","SRR13801519","SRR13801518","SRR13801517","SRR13801516","SRR13801514","SRR13801061","SRR13801058","SRR13801062","SRR13801056","SRR13801496","SRR13801495","SRR13801494","SRR13801493","SRR13801492","SRR13801491"
"OTU135",0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0.0498516320474777,0,0,0,0.0222838466871348,0.183328389202017,0,0,0,0,0.0268051434223541,0.00128560126582278,0.00978744438952051,0.0144340088976767,0.0202729430379747,0.0477650316455696,0.075568743818002,0.0172055769801246,0.0216660071230708,0.0131500889855646,0.0346191889218595,9.89119683481701e-05,0.000296647878967665,0,0,0.0164161392405063,9.89021857383048e-05,0,0,0.000593471810089021,0,0.00227587571739561,0,0.000395491398062092,0.0290714921388312,0,0.00148367952522255,0.0077120822622108,0.0095982584603206,0.0206746463547334,0.000988826263225551,0.0568687567995253,0.00395608742953219,0.0293681400177989,0.0213670986249876,0.0254254056193114,0.020882818685669,0.0170162247724575,0.084784329244163,0.0184910511223178,0.00939663699307616,0.0226642913697546,0.0185936109188013,0.0185056902523503,0.0283821202531646,0.0151380231522707,0.00801504056995844,0.00465162311955661,0.01097380128522,0.0161290322580645,0.0430139424503115,0.0242286392405063,0.0157285587100603,0.0206726013847676,0.031951726184588,0.0285007422068283,0.0806212286081709,0.01750568687568,0.0131539907031945,0.064404432132964,0.00415553576729,0.0121625630376743,0.0111792639493471,0.047675568743818,0.023948540326571,0.0437320668843376,0.0174136736915009,0.0186028102117554,0.0263079814063891,0.0269013945208189,0.0370919881305638,0.0225697881607602,0.0205859065716548,0.0764280764280764
"OTU689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123615506329114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138435676851577,0.000692452270254229,9.89315393747527e-05,0.000494853523357086,0.000296794618124258,0.000692520775623269,0.000494413131612776,0.000494559841740851,0.000197941409342835,0.000494510928691524,0.000395843641761504,9.88924050632911e-05,9.8941327792619e-05,0.00019790223629527,0,0.000494315373208107,0.000296853354442905,0.00019776525264511,0.000197784810126582,0.000395687011573845,0.00019782393669634,0,0.000395843641761504,9.89217528934613e-05,0.00019780437147661,9.89021857383048e-05,0,0,0,0.000296794618124258,0.000494559841740851,0.000395843641761504,0.00098941327792619,0,0.00039580447259054,0.000593413114429829,0.000791217485906439,0.000593471810089021,0.000296970896852108,0.000296912114014252,9.9000099000099e-05
"OTU3018",0,0,0,0,0,0,0,0,0,0,0,0.0056379821958457,0,0.000296647878967665,0,0,0,9.89021857383048e-05,0,0,0,9.89119683481701e-05,0,0,0.00375679683638161,0,0,0,0,0,0,0,0,0.00019776525264511,0,0.000593471810089021,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0.0019782393669634,0,0.00019790223629527,0,0.00019776525264511,0,0.00019780437147661,0.00751507960051419,0.00524285290335345,0.00504550850811239,0.00702692003167063,0.00692520775623269,0.00900277008310249,0.00454860081083754,0.00237388724035608,0.0057403008709422,0.00543962021560677,0.00791687283523008,0.00128560126582278,0.00178094390026714,0.00257272907183851,0.00138558986539984,0.00266930301532378,0.00336433801701959,0.00158212202116088,0.00128560126582278,0.00237412206944307,0.00405539070227498,0.00316549609259076,0.00514596734289955,0.00415471362152537,0.0041538918010088,0.00217584808624271,0.00108824693312228,0.00178094390026714,0.00395530505290221,0.00435298773248912,0.00257171117705242,0.00593765462642256,0.0098941327792619,0.00445235975066785,0.00445280031664358,0.00781327267332608,0.00652754425872812,0.00801186943620178,0.00633537913284498,0.00435471100554236,0.00574200574200574
"OTU91",0,0,0,0,0,0,0,0,0,0,0,0.0176063303659743,9.88924050632911e-05,0.00355977454761198,0.000197784810126582,0,0.0185899337486404,0,0,0,0,0,0,0,0.000296589223924864,9.88924050632911e-05,0,0,0,0,0,0,0.00019782393669634,0,0,0.00108803165182987,0.00474683544303797,0,0,0,0,0,0.00019790223629527,0,0,0,0,0,0,0,0,0,0,0,0.00622960545832097,0.00573746166782075,0.00534230312623664,0.00752177355502771,0.00484764542936288,0.00831024930747922,0.00514189656877287,0.00247279920870425,0.00465162311955661,0.00524181584413016,0.00544285007422068,0.00118670886075949,0.00237459186702286,0.0019790223629527,0.00138558986539984,0.00197726149283243,0.00296853354442905,0.00158212202116088,0.00178006329113924,0.00276980908101692,0.00365974282888229,0.00326441784548422,0.00554181098466106,0.00336333959837768,0.00168133715755118,0.00138463060033627,0.00108824693312228,0.00148411991688928,0.00316424404232176,0.00346260387811634,0.00237388724035608,0.0049480455220188,0.00831107153457999,0.00514494904521619,0.00524440926182466,0.00543962021560677,0.00563742458708337,0.00672601384767557,0.00485052464858444,0.0057403008709422,0.00633600633600634
"OTU742",9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000693275230266416,0,0,0.000692520775623269,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573689416419387,0,0,0,0,0.00019782393669634,0,0,0,0,0.000692178384257886,0,0,0,0,0.000197843505786923,0.000395530505290221,0,9.89021857383048e-05,0,0,0,9.89707046714173e-05,0,0,0,0,0,9.89021857383048e-05,9.8960910440376e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593295757935331,0.000197843505786923,0.000791452314998021,0.000989707046714173,0.000692520775623269,0.000791452314998021,0.000494413131612776,0.00029673590504451,0.000395882818685669,0.000494510928691524,0.000593765462642256,0,0.000197882655585238,9.89511181476351e-05,0,0,0.000296853354442905,9.88826263225551e-05,0.000296677215189873,9.89217528934613e-05,0.000692383778437191,0.000197843505786923,0.000791687283523008,0.000296765258680384,0.000296706557214914,9.89021857383048e-05,0.000296794618124258,9.8941327792619e-05,0.000395530505290221,0.000395726157499011,0,0.000395843641761504,0.000890471950133571,0.000296823983377857,0.00039580447259054,0.000692315300168134,0.000494510928691524,0.000989119683481701,0,0.000395882818685669,0.000198000198000198
"OTU13116",0,9.8872849515523e-05,0,0,0.000296677215189873,0,9.8960910440376e-05,9.8941327792619e-05,0,0,0,0.00019782393669634,0,0,9.88924050632911e-05,0.000198078637218976,9.88826263225551e-05,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0.000494510928691524,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0.000889943636902996,0.000296765258680384,0.000395726157499011,0.000494853523357086,0.000395726157499011,0.000593589236248516,0.000395530505290221,9.89119683481701e-05,9.89707046714173e-05,0.000593413114429829,0.000296882731321128,9.88924050632911e-05,0.000197882655585238,0.00019790223629527,0.000197941409342835,9.88630746416214e-05,9.89511181476351e-05,0.00019776525264511,9.88924050632911e-05,0.000395687011573845,0.00039564787339268,0.000197843505786923,0.000395843641761504,9.89217528934613e-05,0.000494510928691524,9.89021857383048e-05,0,0,0.00019776525264511,0.000197863078749505,0,0.000197921820880752,0.000494706638963095,0.000593647966755714,0.000494755590738175,0.00019780437147661,0.000593413114429829,0.000593471810089021,0.000296970896852108,0.000395882818685669,0.000396000396000396
"OTU177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949273212696529,0.00524285290335345,0.0073209339137317,0.00771971496437055,0.00633161851998417,0.0073209339137317,0.00533966182141798,0.00178041543026706,0.00405779889152811,0.00603303333003659,0.00593765462642256,0.000494462025316456,0.00187988522805976,0.00128636453591926,0.00138558986539984,0.0013840830449827,0.00376014248961013,0.00138435676851577,0.00138449367088608,0.00197843505786923,0.00375865479723046,0.00375902660995153,0.00692726373082632,0.0030665743396973,0.00296706557214914,0.00128572841459796,0.000692520775623269,0.00138517858909667,0.00336200929496687,0.00385833003561535,0.00257171117705242,0.00593765462642256,0.0123676659740774,0.00544177302859404,0.00544231149811993,0.00712095737315795,0.00751656611611117,0.00909990108803165,0.00494951494753514,0.00544338875692795,0.00891000891000891
"OTU7288",0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,9.89315393747527e-05,0,9.89119683481701e-05,0,9.89021857383048e-05,9.8960910440376e-05,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,9.8960910440376e-05,0.000197843505786923,9.89021857383048e-05,0,9.89315393747527e-05,0,0.000296647878967665,0.000197863078749505,0,0,0,9.8941327792619e-05,0,0,0.000296706557214914,0,0,9.89707046714173e-05,0.000297000297000297
"OTU225",0,0,0,0.000296765258680384,0,0,0,0,0,0,0.0292779426310584,0.0230464886251236,0.00702136075949367,0,9.88924050632911e-05,0,0.0692178384257886,0.00019780437147661,0.0218638702018203,0,0,9.89119683481701e-05,0,0,9.88630746416214e-05,0.00089003164556962,0,0.00019782393669634,0.000296647878967665,0.00118717847249703,0,0.00969337289812067,0,0,0,0.000692383778437191,0,0,0,0,0.00029673590504451,0.00029673590504451,0,0.00286816338641084,0.00613011666996243,0.000692178384257886,0.0147320545778129,0.00237388724035608,0.0254103223254894,0.00712448050662973,0.00079137402314769,0.00266983091070899,0.000692315300168134,0.00326377212936406,0.00494413131612776,0,0,0,0,0,0,0.00019782393669634,0.000494853523357086,0,0.000395843641761504,0,0,0.00059370670888581,0.000890736342042755,0,0.00722343162477736,9.88826263225551e-05,0,0.00227520031654961,0,0,0,0.0335344742308834,9.89021857383048e-05,0,0.000197863078749505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU12774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,9.89707046714173e-05,0,9.89315393747527e-05,0,0,0,9.89021857383048e-05,9.8960910440376e-05,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0,0,0,9.8960910440376e-05,0.000197882655585238,9.8941327792619e-05,9.89511181476351e-05,0,9.89021857383048e-05,9.89119683481701e-05,0,9.89707046714173e-05,0
"OTU53",0.000593237097093138,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0.00425321463897132,0,0,0.000296677215189873,0.00118847182331386,0.0149312765747058,0,0.000296794618124258,0,0,0.00039564787339268,0,0.000395452298566485,0.00296589223924864,0.151503164556962,0.000395569620253165,0.120969337289812,0.000692178384257886,0.000890383854372774,9.8872849515523e-05,0.018001978239367,0.0265084075173096,0.00276871353703154,0.000593647966755714,0.000593471810089021,0.00712025316455696,0.000395608742953219,0.00138463060033627,0,0,0,0.0627350089056006,0.0299673622787064,0,0,0.000197745699031046,0,9.8872849515523e-05,0.000989511181476351,0,0.00019776525264511,9.89021857383048e-05,0.00019780437147661,0.00919608424799763,0.00682560094964883,0.00791452314998021,0.00930324623911322,0.00821131776810447,0.00910170162247725,0.00751507960051419,0.00316518298714144,0.00722486144101346,0.00642864207298981,0.0066303809995052,0.0021756329113924,0.00316612248936381,0.0036611913714625,0.00237529691211401,0.00385565991102323,0.00376014248961013,0.0028675961633541,0.00158227848101266,0.00286873083391038,0.00672601384767557,0.00455040063309922,0.00722414646214745,0.00603422692650114,0.00425279398674711,0.00306596775788745,0.00267115156311832,0.00227565053923024,0.00454860081083754,0.0056390977443609,0.00316518298714144,0.0581890153389411,0.0125655486296626,0.00791530622340952,0.0076192360973679,0.00860449015923252,0.0136485016318861,0.00909990108803165,0.00643436943179568,0.00979809976247031,0.0174240174240174
"OTU146",0.000197745699031046,0,0,0,0,0,0,0,0,0,0.00039564787339268,0.000890207715133531,0.00524129746835443,0,9.88924050632911e-05,0.0151530157472517,0.016216750716899,0.00682425081594303,0.00662841313810843,0.00118764845605701,0.000494510928691524,0,9.88924050632911e-05,0.00573405832921404,0.00563519525457242,0.000395569620253165,0,0.0029673590504451,0,0,9.8872849515523e-05,9.89119683481701e-05,0,0.00118659151587066,0,0.00227497527200791,0,9.89021857383048e-05,9.89021857383048e-05,0.00019776525264511,0,0.000494559841740851,0.00039580447259054,0.00445059835822372,0.000692109946608661,0.0257094828438643,0.00593237097093138,0.0697329376854599,0.0166106387186079,0.0213734415198892,0.00553961816203383,0.0302580836547019,0.00296706557214914,0.0686381169023835,0.00593295757935331,0.00375902660995153,0.00277008310249307,0.00465162311955661,0.00286901464186783,0.00306687772061733,0.00237318303174132,0.00227497527200791,0.00277117973079968,0.00672534863020473,0.00504700643245918,0.00306566455696203,0.00098941327792619,0.00702552938848209,0.00277117973079968,0.000988630746416213,0.00237482683554324,0.000494413131612776,0.00089003164556962,0.00504500939756653,0.00267062314540059,0.00247304382233653,0.00346363186541316,0.00197843505786923,0.00118682622885966,0.000296706557214914,0.000989315393747527,0.00217670921143762,0.00128547414219322,0.000791452314998021,0.000890207715133531,0.0045522018802573,0.00514494904521619,0.00286929850598595,0.00277063130813378,0.0041538918010088,0.00425279398674711,0.0056379821958457,0.00287071866957038,0.00385985748218527,0.00326700326700327
"OTU76",0,0,0.0429193037974684,0,0,0,0,0,0,0,0,0.00642927794263106,0,0,0,0.00128751114192334,0.00019776525264511,0,0.00306687772061733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039564787339268,9.89119683481701e-05,0,0.000395608742953219,0,0,9.8872849515523e-05,0.0019782393669634,0.000296618548546569,0,0.000296765258680384,0,0,0,0.00296647878967665,0.00187951330497576,0.00207756232686981,0.00247426761678543,0.00197863078749505,0.00257222002374357,0.00168100464748344,0.000989119683481701,0.00138558986539984,0.00118682622885966,0.0024740227610094,9.88924050632911e-05,0.000296823983377857,0.00059370670888581,0.000791765637371338,0.000296589223924864,0.00059370670888581,0.000988826263225551,0.000988924050632911,0.0017805915520823,0.00108803165182987,0.00118706103472154,0.000989609104403761,0.000989217528934613,0.000395608742953219,0.000296706557214914,0.000197863078749505,0.000296823983377857,0.000889943636902996,0.000791452314998021,0.000989119683481701,0.00237506185056903,0.00296823983377857,0.0163253190857821,0.0019790223629527,0.00276926120067253,0.00326377212936406,0.00336300692383778,0.00247475747376757,0.000989707046714173,0.00217800217800218
"OTU715",0,0.000790982796124184,0.000494462025316456,0,0,0,0,0,0,0,0.00019782393669634,9.89119683481701e-05,0,0.000593295757935331,0,0,0.00138435676851577,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0076162215628091,0.00583407495303075,0.00118729593351143,0.000692383778437191,0.000395569620253165,0.00276926120067253,0.00791217485906438,0.000395530505290221,0.0142433234421365,0.00138476755687438,0.034434989115377,0,0,0,0,0,0,0,0,0,0,0,0.000593295757935331,0.000296765258680384,0.00158290462999604,0.000395882818685669,0.00118717847249703,0.000296794618124258,0.000692178384257886,0.00019782393669634,0.00128661916072842,0.000692315300168134,0.00108857001484414,9.88924050632911e-05,0.0222617987533393,0.00118741341777162,0,9.88630746416214e-05,0,0,0,9.89217528934613e-05,0.00039564787339268,0.000494608764467306,0.00336467095497279,0.000593530517360768,0.00385718524379389,0.00692315300168134,0.000296794618124258,0.000197882655585238,0.00504301394245031,0.000593589236248516,0.00217606330365974,0.000989609104403761,0.00108835460571881,0.00197882655585238,0.000692657827033445,0.000692315300168134,0.00316486994362575,0.000791295746785361,0.00465254405068303,0.00128661916072842,0.000396000396000396
"OTU149",0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0.0206726013847676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346089192128943,0.00257196557522999,0.00346260387811634,0.00336500395882819,0.0037593984962406,0.00306687772061733,0.00177988727380599,0.00286844708209693,0.00366191607284244,0.00227475027198101,0.00296882731321128,0.00089003164556962,0.000692589294548333,0.000989511181476351,0.000593824228028504,0.0013840830449827,0.00148426677221453,0.000791061010580441,0.000296677215189873,0.001285982787615,0.0019782393669634,0.0017805915520823,0.00217714002968827,0.00158274804629538,0.00138463060033627,0.000692315300168134,0.000890383854372774,0.000296823983377857,0.00128547414219322,0.0016818361693708,0.0019782393669634,0.00267194458189015,0.00524389037300881,0.00316612248936381,0.00316643578072432,0.00365938087231728,0.00276926120067253,0.00405539070227498,0.00277172837061968,0.00237529691211401,0.00356400356400356
"OTU30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425195293186987,0.00237412206944307,0.00128611001187178,0.00257323832145685,0.0018796992481203,0.00207756232686981,0.00158212202116088,0.000989119683481701,0.00148456057007126,0.00168133715755118,0.0020781791192479,0.000197784810126582,0.000395765311170476,0.0500692657827033,0.000593824228028504,0.00128521997034108,0.0019790223629527,0.000296647878967665,0.000197784810126582,0.000395687011573845,0.000692383778437191,0.00158274804629538,0.0149430974764968,0.001285982787615,0.000593413114429829,0.000296706557214914,0.000395726157499011,0.000395765311170476,0.00108770888954811,0.00128611001187178,0.00168150346191889,0.00237506185056903,0.00356188780053428,0.00098941327792619,0.00217692459924797,0.00296706557214914,0.00346157650084067,0.00385756676557863,0.003662641061176,0.00277117973079968,0.00326700326700327
"OTU594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207653515277366,0.00237412206944307,0.00296794618124258,0.00306809184481394,0.00158290462999604,0.00286901464186783,0.00158212202116088,0.000791295746785361,0.00207838479809976,0.00257145682919593,0.00138545274616526,9.88924050632911e-05,0.000494706638963095,0.00019790223629527,0.000593824228028504,0.000988630746416213,0.00118741341777162,0.00019776525264511,0.000494462025316456,0.000989217528934613,0.00118694362017804,0.001285982787615,0.00188025729836714,0.00079137402314769,0.00128572841459796,0.000494510928691524,0.000197863078749505,0.000593647966755714,0.000988826263225551,0.000890383854372774,0.000890207715133531,0.00336467095497279,0.00484812506183833,0.00197882655585238,0.00108846229962399,0.00257145682919593,0.00178023934328949,0.00365974282888229,0.00306869926747179,0.00168250197941409,0.00346500346500346
"OTU631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237271379139891,0.000197726149283243,0,0,0,0,0.00267115156311832,0.000296618548546569,0,0,0,0,0,0,0.00128572841459796,0,0.0297636705230891,0,0,9.89511181476351e-05,0,0,0,0,0.00019782393669634,0,0,0,0,0,0,0.00524077919509542,0.00356118310416461,0.00474871388998813,0.00425574030087094,0.00435298773248912,0.0035615354174911,0.00355977454761198,0.00138476755687438,0.00366191607284244,0.00257145682919593,0.00286986640277091,0.000494462025316456,0.000890471950133571,0.00128636453591926,0.00118764845605701,0.00177953534354918,0.00217692459924797,0.00346089192128943,0.0010878164556962,0.000890295776041151,0.0111770524233432,0.00187951330497576,0.00336467095497279,0.00227520031654961,0.000890119671644743,0.000890119671644743,0.000791452314998021,0.000494706638963095,0.00207653515277366,0.00267115156311832,0.00108803165182987,0.0308758040573973,0.00821213020678738,0.00286929850598595,0.00346328913516723,0.0119671644743349,0.0061319355157749,0.00524233432245302,0.00554345674123936,0.0147466349960412,0.0485100485100485
